Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Abby Bishop,16,0,6.8,2.8,0.7,0.6,1.3,0.3,0.1,0.1,0.8,1.6,0.3,1.0,2.8,35.6,0.4,1.5,25.0,0.4,0.7,54.5,0.6,1.3,47.6,0.978,0.42,F,False
Alison Lacey,21,0,6.9,0.8,0.1,0.6,0.8,0.5,0.3,0.0,0.4,0.9,1.3,0.2,1.7,11.4,0.1,1.3,11.1,0.2,0.2,100.0,0.0,0.4,12.5,0.457,0.16,NA,False
Ashley Robinson,30,0,8.2,1.4,0.5,1.4,1.9,0.5,0.1,0.7,0.6,1.3,0.9,0.6,1.5,41.3,0.0,0.0,0.0,0.1,0.3,33.3,0.6,1.5,41.3,0.891,0.41,C,False
Camille Little,34,0,24.6,10.1,2.1,3.1,5.2,1.4,1.6,0.6,1.8,3.1,0.8,3.8,7.5,50.0,0.2,0.7,34.8,2.4,3.4,71.1,3.5,6.9,51.5,1.348,0.52,F,False
Jana Vesela,29,0,11.4,3.2,0.6,1.4,2.0,0.6,0.6,0.2,0.9,1.0,0.7,1.2,2.2,54.7,0.2,0.5,40.0,0.6,0.7,80.0,1.0,1.7,59.2,1.438,0.59,NA,False
Lauren Jackson,32,0,31.0,20.5,2.8,5.5,8.3,1.2,0.9,1.2,1.4,2.8,0.8,6.9,14.9,46.2,1.7,4.9,34.6,5.1,5.6,91.0,5.2,10.0,51.9,1.378,0.52,F,False
Le'coe Willingham,33,0,15.6,5.5,1.9,2.2,4.1,0.7,0.5,0.2,0.9,1.8,0.7,2.1,3.9,53.8,0.4,0.9,45.2,0.8,1.3,66.7,1.7,3.0,56.6,1.400,0.59,F,False
Sue Bird,33,0,30.5,11.1,0.2,2.5,2.7,5.8,1.5,0.2,1.8,1.4,3.2,4.1,9.4,43.4,1.8,4.5,39.9,1.1,1.3,85.7,2.3,4.9,46.6,1.174,0.53,G,False
Svetlana Abrosimova,34,0,20.2,7.6,0.7,2.4,3.1,2.0,1.2,0.1,1.8,2.1,1.1,2.9,6.9,41.5,1.1,3.0,37.6,0.7,1.3,56.8,1.7,3.9,44.4,1.098,0.50,F,False
Swin Cash,34,0,30.8,13.8,1.9,4.1,6.0,2.0,0.6,0.5,2.9,3.1,0.7,4.7,10.9,43.5,1.0,2.5,40.7,3.3,4.1,80.7,3.7,8.4,44.4,1.270,0.48,F,False
Tanisha Wright,34,0,29.1,9.2,0.8,2.5,3.3,4.5,1.2,0.3,2.1,3.2,2.2,3.1,7.7,41.0,0.7,1.6,41.1,2.2,2.6,84.4,2.5,6.0,41.0,1.199,0.45,G,False
Total,34,,,81.8,11.6,24.7,36.3,18.7,8.3,3.8,14.4,20.7,1.3,29.2,65.5,44.5,7.2,19.6,36.9,16.2,20.4,79.3,21.9,45.9,47.8,1.248,0.50,,False
