Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Brooke Smith,16,0,8.2,2.5,0.4,1.4,1.8,0.3,0.1,0.3,0.2,1.0,1.3,1.1,1.4,73.9,0.0,0.0,0.0,0.4,0.4,85.7,1.1,1.4,73.9,1.739,0.74,NA,False
Candice Dupree,34,0,29.8,15.7,2.2,5.4,7.6,1.3,1.0,0.8,1.9,2.5,0.7,6.8,10.2,66.4,0.0,0.0,0.0,2.1,2.3,93.6,6.8,10.2,66.6,1.537,0.66,F,False
DeWanna Bonner,32,0,25.4,12.0,2.1,4.0,6.1,1.3,0.7,1.2,1.3,1.8,1.0,4.1,8.9,46.5,0.6,1.7,35.8,3.1,3.7,84.0,3.5,7.2,48.9,1.349,0.50,F,False
Diana Taurasi,31,0,32.2,22.6,0.4,3.9,4.3,4.7,1.2,0.6,3.5,3.5,1.3,6.8,16.0,42.7,2.6,6.9,37.4,6.4,7.0,91.2,4.3,9.1,46.6,1.412,0.51,G,False
Kara Braxton,13,0,17.2,11.1,2.2,2.6,4.8,1.2,0.6,0.4,2.1,2.8,0.6,4.3,7.9,54.4,0.0,0.0,0.0,2.5,3.5,71.1,4.3,7.9,54.4,1.398,0.54,F,False
Ketia Swanier,32,0,10.1,3.0,0.2,1.0,1.2,1.7,0.3,0.0,1.3,0.7,1.3,1.1,2.9,39.1,0.4,1.0,38.7,0.3,0.7,52.4,0.8,1.9,39.3,1.033,0.46,G,False
Nicole Ohlde,20,0,11.1,3.0,0.4,1.5,1.9,0.5,0.2,0.4,0.8,1.6,0.7,1.2,2.6,44.2,0.0,0.0,0.0,0.7,1.2,60.9,1.2,2.6,44.2,1.154,0.44,NA,False
Penny Taylor,32,0,30.0,15.9,1.0,3.4,4.4,5.0,1.5,0.3,2.4,2.8,2.1,5.4,10.6,50.9,1.4,3.3,44.2,3.7,4.1,89.3,4.0,7.4,53.8,1.497,0.58,F,False
Sequoia Holmes,15,0,7.9,1.8,0.5,0.8,1.3,0.4,0.4,0.0,0.7,1.1,0.6,0.5,2.6,20.5,0.0,0.7,0.0,0.7,1.0,73.3,0.5,1.9,28.6,0.692,0.21,G,False
Tangela Smith,34,0,29.2,9.2,1.0,4.2,5.2,0.9,0.7,0.9,1.1,3.4,0.8,3.5,8.8,39.5,1.5,4.3,34.7,0.8,1.1,75.0,2.0,4.5,44.1,1.050,0.48,C,False
Taylor Lilley,21,0,10.8,3.3,0.1,0.7,0.9,0.7,0.5,0.0,0.8,0.9,0.9,1.1,2.8,39.7,0.7,2.0,32.6,0.5,0.5,90.9,0.4,0.7,60.0,1.207,0.52,NA,False
Temeka Johnson,34,0,27.3,9.2,0.6,2.6,3.2,4.7,0.9,0.2,2.0,2.5,2.3,3.6,8.7,41.1,0.9,2.9,30.9,1.1,1.4,79.6,2.7,5.9,46.0,1.054,0.46,G,False
Total,34,,,93.9,8.7,27.1,35.7,20.2,7.0,4.4,15.0,20.0,1.3,33.9,71.5,47.3,7.4,20.6,35.9,18.8,22.1,84.8,26.4,50.9,51.9,1.313,0.53,,False
