Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Andrew Leyshon,Calgary Roughnecks,G,16,0,3,3,2,0,0,0,18,0,0,0,0,0/0,-
Andrew McBride,Calgary Roughnecks,D,16,3,12,15,32,0,0,0,68,0,0,0,0,0/0,-
Andy Ogilvie,Calgary Roughnecks,D,6,0,7,7,29,0,0,0,28,0,0,0,0,0/0,-
Craig Gelsvik,Calgary Roughnecks,F,16,0,3,3,36,0,0,0,45,0,0,0,0,0/0,-
Devan Wray,Calgary Roughnecks,T,16,5,14,19,15,0,0,0,94,0,0,0,0,215/361,60%
Jeff Moleski,Calgary Roughnecks,T,15,9,10,19,12,0,0,0,108,0,0,0,0,1/1,100%
Jeff Shattler,Calgary Roughnecks,D,16,16,21,37,10,0,0,0,114,0,0,0,0,0/0,-
Jesse Phillips,Calgary Roughnecks,D,11,1,8,9,16,0,0,0,48,0,0,0,0,0/0,-
Kaleb Toth,Calgary Roughnecks,F,16,28,47,75,24,0,0,0,53,0,0,0,0,0/1,-
Kerry Susheski,Calgary Roughnecks,T,12,12,10,22,48,0,0,0,38,0,0,0,0,0/0,-
Kyle Goundrey,Calgary Roughnecks,F,15,11,28,39,23,0,0,0,59,0,0,0,0,0/0,-
Lewis Ratcliff,Calgary Roughnecks,F,16,50,54,104,6,0,0,0,98,0,0,0,0,0/0,-
Luke Hinton,Calgary Roughnecks,F,10,0,0,0,13,0,0,0,7,0,0,0,0,0/0,-
Nolan Heavenor,Calgary Roughnecks,T,16,15,18,33,18,0,0,0,64,0,0,0,0,55/122,45%
Ryan Avery,Calgary Roughnecks,G,16,0,5,5,0,0,0,0,10,0,0,0,0,0/0,-
Ryan McNish,Calgary Roughnecks,D,14,1,5,6,31,0,0,0,40,0,0,0,0,2/2,100%
Scott Anderson,Calgary Roughnecks,F,2,0,0,0,4,0,0,0,0,0,0,0,0,0/0,-
Scott Ranger,Calgary Roughnecks,F,16,24,19,43,15,0,0,0,65,0,0,0,0,0/0,-
Shawn Cable,Calgary Roughnecks,F,10,4,10,14,4,0,0,0,34,0,0,0,0,0/0,-
Taylor Wray,Calgary Roughnecks,D,16,5,9,14,45,0,0,0,119,0,0,0,0,0/0,-
Tracey Kelusky,Calgary Roughnecks,F,16,35,53,88,0,0,0,0,95,0,0,0,0,0/0,-
