Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
43,Adam Dennis,ROC,22,G,46,0,0,0,10,,0,0,0,0.0,0.0,0.0,,
28,Adam Taylor,ROC,23,F,51,1,1,2,25,-11.0,0,0,0,0.02,0.02,0.039,58.0,1.7%
11,Andrej Sekera,ROC,21,D,40,2,15,17,22,-3.0,2,0,0,0.05,0.375,0.425,68.0,2.9%
7,Anthony Stewart,ROC,22,F,54,13,18,31,61,-12.0,2,0,2,0.241,0.333,0.574,134.0,9.7%
39,Bobby Robins,ROC,26,F,5,0,0,0,13,-3.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
24,Brady Calla,ROC,19,F,6,2,2,4,2,3.0,0,0,1,0.333,0.333,0.667,12.0,16.7%
36,Chaz Johnson,ROC,23,F,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
4,Clarke MacArthur,ROC,22,F,43,14,28,42,26,-18.0,9,1,2,0.326,0.651,0.977,127.0,11.0%
17,Dan Collins,ROC,20,F,35,5,6,11,21,-20.0,2,0,0,0.143,0.171,0.314,53.0,9.4%
10,David Brine,ROC,22,F,66,9,11,20,26,-19.0,1,1,2,0.136,0.167,0.303,124.0,7.3%
32,David Jarram,ROC,20,F,6,0,1,1,38,-1.0,0,0,0,0.0,0.167,0.167,1.0,0.0%
41,David Shantz,ROC,21,G,14,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
29,Derek Whitmore,ROC,23,F,8,1,0,1,2,-5.0,0,0,0,0.125,0.0,0.125,17.0,5.9%
8,Drew Larman,ROC,22,F,54,10,12,22,44,-14.0,2,0,0,0.185,0.222,0.407,106.0,9.4%
3,Dylan Hunter,ROC,22,F,70,20,27,47,69,-10.0,6,1,1,0.286,0.386,0.671,120.0,16.7%
12,Franklin MacDonald,ROC,22,D,51,1,13,14,49,-3.0,0,0,0,0.02,0.255,0.275,70.0,1.4%
30,Jassen Cullimore,ROC,35,D,3,0,1,1,4,1.0,0,0,0,0.0,0.333,0.333,4.0,0.0%
38,Joe Grimaldi,ROC,21,D,2,0,0,0,5,-1.0,0,0,0,0.0,0.0,0.0,4.0,0.0%
31,Johann Kroll,ROC,23,D,4,0,1,1,4,-3.0,0,0,0,0.0,0.25,0.25,1.0,0.0%
20,Jordan Henry,ROC,21,D,49,3,5,8,73,-6.0,1,0,0,0.061,0.102,0.163,54.0,5.6%
33,Justin Aikins,ROC,25,F,8,0,1,1,8,-1.0,0,0,0,0.0,0.125,0.125,6.0,0.0%
21,Kamil Kreps,ROC,23,F,6,1,5,6,6,2.0,1,0,0,0.167,0.833,1.0,22.0,4.6%
18,Kenndal McArdle,ROC,20,F,36,5,5,10,31,-17.0,2,1,0,0.139,0.139,0.278,42.0,11.9%
40,Luke Beaverson,ROC,23,D,6,0,0,0,13,-2.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
2,Marc-Andre Gragnani,ROC,20,D,78,14,38,52,38,-24.0,6,4,2,0.179,0.487,0.667,161.0,8.7%
6,Marek Zagrapan,ROC,21,F,76,18,22,40,66,-22.0,9,0,2,0.237,0.289,0.526,148.0,12.2%
1,Mark Mancari,ROC,22,F,80,21,36,57,78,-7.0,7,0,2,0.263,0.45,0.713,226.0,9.3%
16,Martin Lojek,ROC,22,D,72,6,5,11,97,-19.0,1,0,0,0.083,0.069,0.153,77.0,7.8%
35,Mathieu Beaudoin,ROC,23,F,1,0,0,0,0,-2.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
23,Mike Card,ROC,21,D,23,1,4,5,32,-8.0,1,0,1,0.043,0.174,0.217,19.0,5.3%
19,Mike Funk,ROC,21,D,58,0,10,10,104,-15.0,0,0,0,0.0,0.172,0.172,24.0,0.0%
34,Mike Kostka,ROC,22,D,1,0,0,0,2,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
13,Mike Weber,ROC,20,D,59,1,13,14,178,-8.0,0,0,1,0.017,0.22,0.237,59.0,1.7%
26,Patrick Kaleta,ROC,21,F,29,1,3,4,109,-2.0,0,0,0,0.034,0.103,0.138,25.0,4.0%
25,Paul Baier,ROC,22,D,9,1,3,4,5,-2.0,0,0,0,0.111,0.333,0.444,11.0,9.1%
14,Peter Aston,ROC,21,D,56,3,10,13,35,-16.0,1,0,1,0.054,0.179,0.232,70.0,4.3%
37,Pierre-Luc Faubert,ROC,21,F,1,0,0,0,0,-2.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
9,Rob Globke,ROC,25,F,64,9,12,21,42,-27.0,2,0,0,0.141,0.188,0.328,113.0,8.0%
5,Stefan Meyer,ROC,22,F,70,21,19,40,77,-26.0,12,0,1,0.3,0.271,0.571,143.0,14.7%
15,Tanner Glass,ROC,24,F,43,6,5,11,84,-10.0,0,0,0,0.14,0.116,0.256,50.0,12.0%
22,Tommy Goebel,ROC,23,F,5,2,3,5,0,1.0,0,0,1,0.4,0.6,1.0,7.0,28.6%
42,Tyler Plante,ROC,20,G,25,0,0,0,21,,0,0,0,0.0,0.0,0.0,,
27,Yannick Tifu,ROC,23,F,15,1,2,3,15,-4.0,0,0,0,0.067,0.133,0.2,18.0,5.6%
