Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
23,Adam Cracknell,QC,22,F,4,1,0,1,0,0.0,1,0,0,0.25,0.0,0.25,10.0,10.0%
11,Adam Pardy,QC,23,D,65,5,13,18,67,-13.0,3,0,1,0.077,0.2,0.277,89.0,5.6%
21,Brad Cole,QC,21,D,25,1,4,5,13,-1.0,0,0,0,0.04,0.16,0.2,19.0,5.3%
5,Brandon Prust,QC,23,F,79,10,27,37,248,-5.0,2,0,0,0.127,0.342,0.468,126.0,7.9%
29,Brent Krahn,QC,25,G,14,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
15,Brett Palin,QC,23,D,67,0,10,10,68,14.0,0,0,0,0.0,0.149,0.149,84.0,0.0%
14,Brett Sutter,QC,20,F,75,4,6,10,63,-15.0,0,1,1,0.053,0.08,0.133,90.0,4.4%
12,Cam Cunning,QC,22,F,68,11,4,15,80,-9.0,3,0,0,0.162,0.059,0.221,109.0,10.1%
3,Carsen Germyn,QC,25,F,77,19,29,48,133,-15.0,9,0,4,0.247,0.377,0.623,227.0,8.4%
31,Curtis McElhinney,QC,24,G,41,0,0,0,4,,0,0,0,0.0,0.0,0.0,,
20,Dan Ryder,QC,20,F,6,1,4,5,2,-2.0,1,0,0,0.167,0.667,0.833,7.0,14.3%
4,David Van der Gulik,QC,24,F,80,19,23,42,62,3.0,5,3,2,0.238,0.288,0.525,173.0,11.0%
10,Derek Couture,QC,23,F,76,10,8,18,129,0.0,1,0,3,0.132,0.105,0.237,121.0,8.3%
17,Dustin Boyd,QC,21,F,18,2,7,9,4,-6.0,1,0,0,0.111,0.389,0.5,64.0,3.1%
18,Eric Nystrom,QC,24,F,18,4,3,7,15,-1.0,2,0,1,0.222,0.167,0.389,34.0,11.8%
19,Gerry Burke,QC,25,D,45,0,6,6,36,5.0,0,0,0,0.0,0.133,0.133,35.0,0.0%
22,Gord Baldwin,QC,20,D,37,0,5,5,26,-10.0,0,0,0,0.0,0.135,0.135,22.0,0.0%
1,Grant Stevenson,QC,26,F,80,30,43,73,58,-6.0,19,0,8,0.375,0.538,0.913,248.0,12.1%
25,Jason Jozsa,QC,26,D,2,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
26,Jason Krischuk,QC,27,D,2,0,0,0,2,-3.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
27,Kevin Lalande,QC,20,G,7,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
6,Kris Chucko,QC,21,F,80,15,15,30,38,-1.0,3,0,2,0.188,0.188,0.375,156.0,9.6%
2,Krys Kolanos,QC,26,F,65,30,33,63,84,-16.0,11,0,3,0.462,0.508,0.969,272.0,11.0%
30,Matt Keetley,QC,21,G,26,0,0,0,4,,0,0,0,0.0,0.0,0.0,,
16,Matt Pelech,QC,20,D,77,3,6,9,141,-10.0,0,0,0,0.039,0.078,0.117,76.0,4.0%
24,Mike Madill,QC,25,D,2,0,1,1,2,-1.0,0,0,0,0.0,0.5,0.5,1.0,0.0%
28,Ryan Donally,QC,22,F,10,0,0,0,21,0.0,0,0,0,0.0,0.0,0.0,14.0,0.0%
7,Tim Hambly,QC,24,D,72,4,26,30,40,-8.0,2,0,1,0.056,0.361,0.417,97.0,4.1%
9,Tim Ramholt,QC,23,D,77,4,20,24,73,-3.0,1,0,0,0.052,0.26,0.312,143.0,2.8%
13,Tomi M�ki,QC,24,F,78,8,5,13,38,-3.0,0,2,0,0.103,0.064,0.167,75.0,10.7%
8,Warren Peters,QC,25,F,75,11,13,24,74,-5.0,2,1,1,0.147,0.173,0.32,147.0,7.5%
