Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
5,Adam Henrich,NOR,23,F,43,14,17,31,88,-10.0,5,0,2,0.326,0.395,0.721,107.0,13.1%
41,Alexandre Picard,NOR,22,D,1,0,0,0,0,-2.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
48,Andrew Fournier,NOR,20,F,6,0,0,0,4,-1.0,0,0,0,0.0,0.0,0.0,6.0,0.0%
44,Andy Contois,NOR,26,F,1,0,0,0,0,-2.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
39,Andy Rogers,NOR,21,D,30,0,1,1,35,-2.0,0,0,0,0.0,0.033,0.033,12.0,0.0%
3,Blair Jones,NOR,21,F,75,14,28,42,50,-22.0,4,0,2,0.187,0.373,0.56,201.0,7.0%
10,Bracken Kearns,NOR,26,F,53,9,16,25,40,-10.0,2,1,2,0.17,0.302,0.472,86.0,10.5%
17,Brandon Segal,NOR,24,F,22,7,6,13,25,-3.0,1,0,0,0.318,0.273,0.591,55.0,12.7%
51,Brett Angel,NOR,26,F,18,0,0,0,43,-1.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
23,Bryce Lampman,NOR,25,D,16,3,3,6,4,-5.0,2,0,0,0.188,0.188,0.375,18.0,16.7%
14,Chris Lawrence,NOR,20,F,53,5,11,16,32,-14.0,0,1,1,0.094,0.208,0.302,62.0,8.1%
18,Craig MacDonald,NOR,30,F,7,3,8,11,8,1.0,0,0,0,0.429,1.143,1.571,23.0,13.0%
12,Dan Jancevski,NOR,26,D,37,4,16,20,52,-25.0,3,0,0,0.108,0.432,0.541,53.0,7.6%
24,Dana Tyrell,NOR,18,F,11,1,5,6,6,1.0,0,0,0,0.091,0.455,0.545,17.0,5.9%
37,Dane Crowley,NOR,20,D,5,0,1,1,10,-1.0,0,0,0,0.0,0.2,0.2,5.0,0.0%
47,Daryl Boyle,NOR,20,D,6,0,0,0,4,3.0,0,0,0,0.0,0.0,0.0,10.0,0.0%
34,David Koc�,NOR,26,F,21,0,2,2,57,-9.0,0,0,0,0.0,0.095,0.095,6.0,0.0%
7,David Schneider,NOR,28,D,71,2,25,27,70,-18.0,1,1,0,0.028,0.352,0.38,126.0,1.6%
36,Jamie Bates,NOR,22,F,5,0,1,1,9,-3.0,0,0,0,0.0,0.2,0.2,4.0,0.0%
19,Jay Leach,NOR,28,D,55,3,8,11,54,12.0,1,0,0,0.055,0.145,0.2,50.0,6.0%
22,Jay Rosehill,NOR,22,D,66,3,4,7,194,-2.0,0,0,1,0.045,0.061,0.106,47.0,6.4%
29,Jeff Campbell,NOR,26,F,8,2,1,3,2,-1.0,1,0,1,0.25,0.125,0.375,9.0,22.2%
52,Jonathan Boutin,NOR,22,G,38,0,0,0,25,,0,0,0,0.0,0.0,0.0,,
16,Junior Lessard,NOR,27,F,19,6,9,15,4,8.0,1,0,0,0.316,0.474,0.789,54.0,11.1%
27,Justin Fletcher,NOR,24,D,39,1,4,5,37,0.0,1,0,0,0.026,0.103,0.128,33.0,3.0%
4,Justin Keller,NOR,21,F,70,15,22,37,45,7.0,7,0,2,0.214,0.314,0.529,170.0,8.8%
26,Justin Taylor,NOR,24,F,7,3,2,5,4,-3.0,1,0,0,0.429,0.286,0.714,14.0,21.4%
42,Karl Goehring,NOR,29,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
6,Karl Stewart,NOR,24,F,62,14,13,27,96,-12.0,4,2,0,0.226,0.21,0.435,113.0,12.4%
46,Karri R�m�,NOR,21,G,6,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
28,Kevin Quick,NOR,19,D,18,0,4,4,6,-7.0,0,0,0,0.0,0.222,0.222,6.0,0.0%
1,Kyle Wanvig,NOR,26,F,62,23,33,56,110,-15.0,8,1,2,0.371,0.532,0.903,139.0,16.6%
49,Lance Monych,NOR,23,F,6,0,0,0,2,-5.0,0,0,0,0.0,0.0,0.0,5.0,0.0%
40,Marc Denis,NOR,30,G,32,0,1,1,0,,0,0,0,0.0,0.031,0.031,,
21,Marek Kvapil,NOR,22,F,24,2,7,9,2,-6.0,1,1,0,0.083,0.292,0.375,47.0,4.3%
13,Mario Scalzo,NOR,23,D,48,4,16,20,27,-21.0,0,0,0,0.083,0.333,0.417,70.0,5.7%
35,Mark Rooneem,NOR,24,F,4,1,0,1,6,0.0,1,0,0,0.25,0.0,0.25,3.0,33.3%
20,Mathieu Darche,NOR,31,F,4,3,7,10,2,0.0,0,0,0,0.75,1.75,2.5,16.0,18.8%
25,Matt Smaby,NOR,23,D,58,1,5,6,66,-1.0,0,0,1,0.017,0.086,0.103,38.0,2.6%
31,Mike Egener,NOR,23,F,17,1,2,3,28,-2.0,0,0,0,0.059,0.118,0.176,14.0,7.1%
43,Morgan Cey,NOR,26,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
