Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Adam Shute,Georgia Swarm,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Alex Crepinsek,Georgia Swarm,D,18,2,10,12,13,0,0,0,76,13,13,0,0,0/0,-
Brodie MacDonald,Georgia Swarm,G,17,0,1,1,0,0,0,0,0,0,0,0,0,0/0,-
Bryan Cole,Georgia Swarm,T,17,6,5,11,12,0,0,0,54,5,15,0,0,0/0,-
Chad Tutton,Georgia Swarm,T,18,4,7,11,14,0,0,0,74,24,22,0,0,0/0,-
Connor Sellars,Georgia Swarm,D,16,3,4,7,10,0,0,0,52,12,12,0,0,25/74,34%
Ethan O'Connor,Georgia Swarm,T,18,4,6,10,15,0,0,0,93,10,12,0,0,3/8,38%
Jason Noble,Georgia Swarm,T,18,1,4,5,35,0,0,0,57,10,11,0,0,0/0,-
Jerome Thompson,Georgia Swarm,F,13,8,29,37,4,0,0,0,42,37,3,0,0,0/1,-
Joel White,Georgia Swarm,T,7,1,5,6,12,0,0,0,67,10,6,0,0,0/0,-
John Ranagan,Georgia Swarm,D,18,5,4,9,10,0,0,0,56,7,9,0,0,0/0,-
Johnny Powless,Georgia Swarm,F,10,23,27,50,2,0,0,0,21,15,1,0,0,0/0,-
Jordan Hall,Georgia Swarm,F,18,20,60,80,10,0,0,0,70,37,5,0,0,0/0,-
Jordan MacIntosh,Georgia Swarm,F,17,12,22,34,17,0,0,0,153,32,27,0,0,213/423,50%
Kiel Matisz,Georgia Swarm,F,18,28,42,70,5,0,0,0,68,39,4,0,0,0/0,-
Leo Stouros,Georgia Swarm,D,10,0,1,1,6,0,0,0,20,0,5,0,0,0/0,-
Liam Byrnes,Georgia Swarm,T,2,0,1,1,2,0,0,0,6,2,1,0,0,0/0,-
Lyle Thompson,Georgia Swarm,F,18,45,71,116,8,0,0,0,126,62,15,0,0,21/44,48%
Mike Poulin,Georgia Swarm,G,18,0,10,10,0,0,0,0,26,0,0,0,0,0/0,-
Miles Thompson,Georgia Swarm,F,16,32,25,57,11,0,0,0,65,35,5,0,0,0/0,-
Mitch Belisle,Georgia Swarm,D,16,2,1,3,18,0,0,0,34,6,5,0,0,0/1,-
Randy Staats,Georgia Swarm,F,13,31,45,76,17,0,0,0,67,30,2,0,0,0/0,-
Shayne Jackson,Georgia Swarm,F,18,39,45,84,8,0,0,0,75,40,3,0,0,0/0,-
