Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Adam Will,Buffalo Bandits,D,13,1,5,6,2,0,0,0,38,5,7,0,0,0/0,-
Alex Kedoh Hill,Buffalo Bandits,T,14,12,20,32,22,0,0,0,85,24,9,0,0,0/1,-
Andrew Watt,Buffalo Bandits,T,14,3,6,9,14,0,0,0,39,7,16,0,0,0/0,-
Anthony Cosmo,Buffalo Bandits,G,18,0,3,3,4,0,0,0,5,0,0,0,0,0/0,-
Billy Dee Smith,Buffalo Bandits,D,14,0,0,0,37,0,0,0,25,2,12,0,0,0/0,-
Blaze Riorden,Buffalo Bandits,F,9,6,13,19,0,0,0,0,20,10,1,0,0,0/0,-
Brier Jonathan,Buffalo Bandits,D,1,0,1,1,0,0,0,0,2,0,0,0,0,0/0,-
Bryce Brochu,Buffalo Bandits,F,2,0,1,1,0,0,0,0,1,0,0,0,0,0/0,-
Craig England,Buffalo Bandits,T,12,17,7,24,6,0,0,0,23,11,3,0,0,0/0,-
Craig Point,Buffalo Bandits,F,1,0,0,0,0,0,0,0,2,1,1,0,0,3/5,60%
David Brock,Buffalo Bandits,T,17,3,2,5,22,0,0,0,80,11,17,0,0,3/17,18%
Davide DiRuscio,Buffalo Bandits,G,18,0,1,1,6,0,0,0,8,0,0,0,0,0/0,-
Dhane Smith,Buffalo Bandits,F,14,30,51,81,8,0,0,0,63,44,8,0,0,0/2,-
Justin Martin,Buffalo Bandits,D,15,0,0,0,4,0,0,0,30,4,7,0,0,0/0,-
Kevin Brownell,Buffalo Bandits,T,18,4,12,16,10,0,0,0,92,13,23,0,0,0/1,-
Mark Steenhuis,Buffalo Bandits,F,18,24,43,67,32,0,0,0,67,60,1,0,0,0/3,-
Matthew Bennett,Buffalo Bandits,T,14,1,3,4,21,0,0,0,54,5,13,0,0,0/0,-
Mitch de Snoo,Buffalo Bandits,D,18,3,12,15,45,0,0,0,111,18,20,0,0,0/1,-
Mitch Jones,Buffalo Bandits,F,18,31,38,69,2,0,0,0,93,32,6,0,0,0/0,-
Nick Weiss,Buffalo Bandits,T,9,3,6,9,21,0,0,0,41,7,5,0,0,21/50,42%
Ryan Benesch,Buffalo Bandits,F,14,33,35,68,7,0,0,0,62,32,3,0,0,0/0,-
Steve Priolo,Buffalo Bandits,D,18,7,15,22,27,0,0,0,131,20,33,0,0,0/0,-
Tim Edwards,Buffalo Bandits,T,12,2,5,7,2,0,0,0,67,14,8,0,0,184/344,53%
Tony Malcom,Buffalo Bandits,F,9,12,19,31,0,0,0,0,29,8,2,0,0,9/17,53%
