Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam Brooks,VGK,C,25,2,1,3,2,2,536.6,0,0,0,0,2,14,0.14285,2,3,0.4035,2021-2022
Alec Martinez,VGK,D,26,3,5,8,6,4,1172.423,0,0,0,0,0,32,0.09375,3,8,,2021-2022
Alex Pietrangelo,VGK,D,80,13,31,44,7,42,1478.925,3,10,1,0,0,227,0.05726,9,27,,2021-2022
Ben Jones,VGK,C,2,0,0,0,0,2,482.5,0,0,0,0,0,1,0.0,0,0,,2021-2022
Brayden McNabb,VGK,D,69,3,15,18,10,42,1182.0,0,0,0,0,0,85,0.03529,3,17,,2021-2022
Brayden Pachal,VGK,D,2,0,0,0,-2,0,585.5,0,0,0,0,0,1,0.0,0,0,,2021-2022
Brett Howden,VGK,C,47,9,11,20,9,12,639.3404,0,0,0,0,2,39,0.23076,9,18,0.48109,2021-2022
Chandler Stephenson,VGK,C,79,21,43,64,5,26,1159.0126,6,8,1,0,3,125,0.168,14,48,0.52031,2021-2022
Daniil Miromanov,VGK,D,11,0,1,1,0,2,587.0,0,0,0,0,0,15,0.0,0,1,,2021-2022
Derrick Pouliot,VGK,D,11,0,4,4,6,4,930.0909,0,0,0,0,0,8,0.0,0,4,,2021-2022
Dylan Coghlan,VGK,D,59,3,10,13,-5,18,852.0169,2,2,0,0,1,108,0.02777,1,9,,2021-2022
Evgenii Dadonov,VGK,L,78,20,23,43,4,18,949.3333,5,3,0,2,4,177,0.11299,15,35,0.2,2021-2022
Jack Eichel,VGK,C,34,14,11,25,3,10,1163.5,3,5,0,0,2,133,0.10526,11,17,0.48548,2021-2022
Jake Leschyshyn,VGK,C,41,2,4,6,-2,8,678.0731,0,0,0,0,0,35,0.05714,2,6,0.46037,2021-2022
Jonas Rondbjerg,VGK,R,30,2,4,6,0,4,600.7333,0,0,0,0,0,30,0.06666,2,6,0.0,2021-2022
Jonathan Marchessault,VGK,R,76,30,36,66,3,36,1053.8157,5,15,0,0,4,251,0.11952,25,46,0.43,2021-2022
Kaedan Korczak,VGK,D,1,0,0,0,1,0,997.0,0,0,0,0,0,0,,0,0,,2021-2022
Keegan Kolesar,VGK,R,77,7,17,24,-6,68,759.0259,1,0,1,0,0,94,0.07446,5,22,0.40425,2021-2022
Mark Stone,VGK,R,37,9,21,30,7,8,1100.5945,3,3,0,0,2,71,0.12676,6,23,0.44827,2021-2022
Mattias Janmark,VGK,C,67,9,16,25,3,21,860.6567,0,0,2,0,1,89,0.10112,7,22,0.4074,2021-2022
Max Pacioretty,VGK,L,39,19,18,37,8,33,1042.7179,4,8,0,0,4,148,0.12837,15,25,0.22222,2021-2022
Michael Amadio,VGK,R,56,11,7,18,1,15,729.5892,0,0,0,0,2,64,0.17187,11,18,0.41666,2021-2022
Nicolas Hague,VGK,D,52,4,10,14,6,38,1119.673,0,0,0,0,0,116,0.03448,4,14,,2021-2022
Nicolas Roy,VGK,C,78,15,24,39,12,51,975.1153,2,3,0,0,3,145,0.10344,13,33,0.48764,2021-2022
Nolan Patrick,VGK,C,25,2,5,7,1,6,690.4,0,1,0,0,0,34,0.05882,2,6,0.48255,2021-2022
Paul Cotter,VGK,L,7,2,0,2,1,6,528.7142,0,0,0,0,0,11,0.18181,2,2,0.0,2021-2022
Pavel Dorofeyev,VGK,R,2,0,0,0,-1,2,390.0,0,0,0,0,0,1,0.0,0,0,,2021-2022
Peyton Krebs,VGK,C,57,7,15,22,-26,22,875.0877,0,10,0,0,2,56,0.125,7,12,0.3526,2021-2022
Reilly Smith,VGK,R,56,16,22,38,4,8,1067.0178,3,4,2,0,3,150,0.10666,11,27,0.5,2021-2022
Shea Theodore,VGK,D,78,14,38,52,6,24,1388.0384,1,11,0,3,5,205,0.06829,13,40,,2021-2022
Sven Baertschi,VGK,L,1,0,0,0,-1,0,834.0,0,0,0,0,0,1,0.0,0,0,,2021-2022
William Carrier,VGK,L,63,9,11,20,7,34,697.365,0,0,0,0,0,120,0.075,9,20,0.5,2021-2022
William Karlsson,VGK,C,67,12,23,35,3,10,1096.9104,1,2,2,0,0,135,0.08888,9,30,0.51678,2021-2022
