Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Newhook,COL,C,83,13,24,37,11,16,789.1204,3,4,0,0,5,120,0.10833,10,30,0.33962,2021-2022
Andre Burakovsky,COL,L,92,25,44,69,15,20,945.3695,4,8,0,1,6,162,0.15432,21,57,0.38095,2021-2022
Andrew Cogliano,COL,C,16,3,3,6,5,16,581.75,0,0,1,0,2,16,0.1875,2,4,1.0,2021-2022
Andrew Cogliano,COL,C,74,4,12,16,-18,20,760.1891,0,0,1,0,0,75,0.05333,3,14,0.38095,2021-2022
Artturi Lehkonen,COL,L,20,8,6,14,2,20,1026.55,2,1,0,1,4,43,0.18604,6,11,0.125,2021-2022
Artturi Lehkonen,COL,L,74,19,19,38,1,22,905.7972,2,1,2,0,2,155,0.12258,15,33,0.27586,2021-2022
Ben Meyers,COL,C,5,1,0,1,-2,0,596.8,0,0,0,0,0,8,0.125,1,1,0.45833,2021-2022
Bowen Byram,COL,D,50,5,21,26,22,22,1141.68,1,1,0,0,2,93,0.05376,4,24,,2021-2022
Cale Makar,COL,D,97,36,79,115,55,36,1557.4226,11,35,1,4,7,311,0.11575,24,68,,2021-2022
Darren Helm,COL,C,88,9,11,20,-2,26,647.0454,0,0,1,0,2,121,0.07438,8,18,0.45093,2021-2022
Devon Toews,COL,D,86,18,54,72,57,28,1529.2906,2,12,0,1,3,202,0.0891,16,58,,2021-2022
Dylan Sikura,COL,R,5,0,1,1,0,0,597.4,0,0,0,0,0,3,0.0,0,1,,2021-2022
Erik Johnson,COL,D,97,9,21,30,32,28,1033.3505,0,1,1,0,1,169,0.05325,8,27,,2021-2022
Gabriel Landeskog,COL,L,71,41,40,81,42,84,1229.9577,12,12,0,1,6,206,0.19902,29,57,0.56203,2021-2022
J.T. Compher,COL,L,90,23,18,41,5,35,944.1666,5,2,1,0,1,128,0.17968,17,33,0.50473,2021-2022
Jack Johnson,COL,D,87,1,8,9,6,52,954.2988,0,0,0,0,0,60,0.01666,1,8,,2021-2022
Jacob MacDonald,COL,D,8,0,0,0,-1,2,605.5,0,0,0,0,0,17,0.0,0,0,,2021-2022
Jayson Megna,COL,C,20,0,3,3,-2,4,618.3,0,0,0,0,0,19,0.0,0,3,0.48275,2021-2022
Jordan Gross,COL,D,1,0,0,0,0,4,499.0,0,0,0,0,0,0,,0,0,,2021-2022
Josh Manson,COL,D,20,3,5,8,6,12,1031.1,0,0,0,1,1,39,0.07692,3,8,,2021-2022
Josh Manson,COL,D,67,6,10,16,-11,65,1138.6567,0,0,0,0,0,92,0.06521,6,16,,2021-2022
Justin Barron,COL,D,7,1,1,2,-3,0,1030.7142,0,0,0,0,0,13,0.07692,1,2,,2021-2022
Kiefer Sherwood,COL,L,11,1,1,2,3,0,514.0,0,0,0,0,1,9,0.11111,1,2,1.0,2021-2022
Kurtis MacDermid,COL,L,58,2,3,5,1,89,443.9482,0,0,0,0,0,46,0.04347,2,5,,2021-2022
Logan O'Connor,COL,R,98,9,19,28,12,47,804.4387,0,0,1,0,1,149,0.0604,8,24,0.18518,2021-2022
Martin Kaut,COL,R,6,0,0,0,2,0,528.5,0,0,0,0,0,1,0.0,0,0,,2021-2022
Mikko Rantanen,COL,R,95,41,76,117,38,60,1249.0105,17,30,0,0,2,307,0.13355,24,70,0.45673,2021-2022
Nathan MacKinnon,COL,C,85,45,67,112,33,50,1268.5882,13,23,0,1,5,416,0.10817,32,76,0.4591,2021-2022
Nazem Kadri,COL,C,87,35,67,102,20,79,1133.6206,10,21,0,1,8,305,0.11475,25,71,0.4978,2021-2022
Nico Sturm,COL,C,13,0,2,2,2,2,506.6153,0,0,0,0,0,9,0.0,0,2,0.30769,2021-2022
Nico Sturm,COL,C,74,9,11,20,-7,14,714.2567,1,0,1,0,0,101,0.0891,7,18,0.52971,2021-2022
Nicolas Aube-Kubel,COL,R,14,0,0,0,2,4,622.4285,0,0,0,0,0,16,0.0,0,0,0.33333,2021-2022
Nicolas Aube-Kubel,COL,R,74,11,12,23,11,47,588.9729,0,0,0,0,2,87,0.12643,11,23,0.25,2021-2022
Ryan Murray,COL,D,37,0,4,4,-3,2,845.2432,0,0,0,0,0,26,0.0,0,3,,2021-2022
Samuel Girard,COL,D,74,6,25,31,-5,20,1277.8918,0,8,0,0,1,93,0.06451,6,23,,2021-2022
Tyson Jost,COL,C,80,8,12,20,2,34,769.2,0,0,0,0,2,97,0.08247,8,19,0.40375,2021-2022
Valeri Nichushkin,COL,R,82,34,33,67,27,22,1159.6951,6,4,2,0,7,252,0.13492,26,55,0.0,2021-2022
