Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Galchenyuk,ARI,C,60,6,15,21,-11,32,789.2,0,1,0,0,0,89,0.06741,6,20,0.52322,2021-2022
Andrew Ladd,ARI,L,51,7,5,12,-20,47,847.2156,3,1,0,0,0,57,0.1228,4,8,0.7,2021-2022
Antoine Roussel,ARI,L,53,4,4,8,-16,59,728.566,0,0,0,0,1,59,0.06779,4,8,0.43589,2021-2022
Anton Stralman,ARI,D,74,8,15,23,-16,12,1280.3243,0,0,0,0,1,95,0.08421,8,23,,2021-2022
Barrett Hayton,ARI,C,60,10,14,24,-8,20,967.0166,2,3,0,0,1,82,0.12195,8,19,0.48143,2021-2022
Bokondji Imama,ARI,L,4,1,0,1,-2,5,271.25,0,0,0,0,0,3,0.33333,1,1,,2021-2022
Cam Dineen,ARI,D,34,0,7,7,-16,4,938.3235,0,0,0,0,0,52,0.0,0,7,,2021-2022
Christian Fischer,ARI,R,53,5,5,10,-15,14,786.7358,1,0,0,0,0,76,0.06578,4,9,0.3408,2021-2022
Clayton Keller,ARI,R,67,28,35,63,3,28,1208.3134,5,6,1,2,2,177,0.15819,22,50,0.42647,2021-2022
Dmitrij Jaskin,ARI,R,12,0,1,1,-6,4,887.0833,0,0,0,0,0,23,0.0,0,1,0.5,2021-2022
Dysin Mayo,ARI,D,67,4,8,12,-22,27,1254.9552,0,0,0,0,0,76,0.05263,4,12,,2021-2022
Hudson Fasching,ARI,R,11,0,0,0,-3,0,593.0,0,0,0,0,0,3,0.0,0,0,1.0,2021-2022
Hudson Fasching,ARI,R,11,0,0,0,-3,0,593.0,0,0,0,0,0,3,0.0,0,0,1.0,2021-2022
Ilya Lyubushkin,ARI,D,77,2,13,15,-2,51,1047.4545,0,0,0,0,0,54,0.03703,2,14,,2021-2022
J.J. Moser,ARI,D,43,4,11,15,-10,16,1121.5581,1,1,0,0,1,40,0.1,3,13,,2021-2022
Jack McBain,ARI,C,10,2,1,3,-6,6,850.5,0,0,0,0,0,13,0.15384,2,3,0.3398,2021-2022
Jakob Chychrun,ARI,D,47,7,14,21,-20,47,1379.6808,1,0,0,1,2,141,0.04964,6,20,,2021-2022
Jan Jenik,ARI,C,13,2,1,3,-6,11,640.5384,0,0,0,0,1,22,0.0909,2,3,0.42105,2021-2022
Jay Beagle,ARI,C,33,1,1,2,-20,27,827.1212,0,0,0,0,0,24,0.04166,1,2,0.57112,2021-2022
Johan Larsson,ARI,L,43,7,14,21,-4,32,954.6046,2,1,0,0,1,44,0.15909,5,18,0.46208,2021-2022
Kyle Capobianco,ARI,D,45,2,7,9,-12,38,960.2222,1,1,0,1,1,40,0.05,1,7,,2021-2022
Lawson Crouse,ARI,L,65,20,14,34,-9,52,1045.7846,3,4,1,0,4,131,0.15267,16,26,0.33333,2021-2022
Liam O'Brien,ARI,C,39,2,1,3,1,106,568.641,0,0,0,0,0,36,0.05555,2,3,0.5,2021-2022
Loui Eriksson,ARI,L,73,3,16,19,-18,6,775.2191,0,1,1,0,0,81,0.03703,2,17,0.55555,2021-2022
Matias Maccelli,ARI,L,23,1,5,6,-10,4,851.826,0,1,0,0,0,21,0.04761,1,5,1.0,2021-2022
Michael Carcone,ARI,L,21,4,2,6,-8,14,738.8095,0,0,0,0,0,36,0.11111,4,6,0.0,2021-2022
Nate Smith,ARI,C,10,2,2,4,-1,2,849.0,0,0,0,0,0,14,0.14285,2,4,0.39583,2021-2022
Nick Ritchie,ARI,L,57,12,11,23,-13,43,762.0877,1,3,0,0,0,93,0.12903,11,19,0.0,2021-2022
Nick Schmaltz,ARI,C,63,23,36,59,1,14,1094.7777,4,4,0,0,4,123,0.18699,19,51,0.47698,2021-2022
Phil Kessel,ARI,R,82,8,44,52,-24,40,1000.6463,2,12,0,0,0,175,0.04571,6,38,0.33333,2021-2022
Riley Nash,ARI,C,49,0,4,4,-5,10,685.653,0,0,0,0,0,36,0.0,0,4,0.52141,2021-2022
Ryan Dzingel,ARI,C,32,5,3,8,-5,35,822.6875,0,0,0,0,1,32,0.15625,5,8,0.42483,2021-2022
Shayne Gostisbehere,ARI,D,82,14,37,51,-23,26,1331.4268,2,17,0,1,2,151,0.09271,12,32,,2021-2022
Victor Soderstrom,ARI,D,16,0,0,0,-7,6,979.25,0,0,0,0,0,14,0.0,0,0,,2021-2022
Vladislav Kolyachonok,ARI,D,32,1,2,3,0,6,950.8437,0,0,0,0,0,24,0.04166,1,3,,2021-2022
