Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Alex Barre-Boulet C *,TB,,38,2,4,6,3.0,25,9:48,0,0,36,5.6,,,,,,0,0,0.0
Alex Killorn,TB,LW,47,25,44,69,1.0,22,19:58,9,21,156,16.0,,,,,,1,0,0.0
Andrej Sustr D *,TB,,14,3,2,5,0.0,4,11:20,0,1,16,18.8,,,,,,0,0,0.0
Anthony Cirelli,TB,C,77,18,31,49,15.0,20,16:29,1,5,143,12.6,,,,,,0,0,0.0
Boris Katchouk LW *,TB,,22,4,3,7,-4.0,8,13:35,0,0,31,12.9,,,,,,0,0,0.0
Brandon Hagel LW *,TB,,48,3,5,8,2.0,53,15:21,0,0,60,5.0,,,,,,0,0,0.0
Brayden Point,TB,C,82,25,34,59,1.0,66,18:41,6,8,164,15.2,,,,,,1,0,0.0
Cal Foote,TB,D,53,5,7,12,5.0,8,11:03,0,1,61,8.2,,,,,,0,0,0.0
Corey Perry,TB,RW,76,17,26,43,15.0,70,18:18,3,5,146,11.6,,,,,,1,0,0.0
Darren Raddysh,TB,D,2,0,0,0,-2.0,0,10:42,0,0,2,0.0,,,,,,0,0,0.0
Erik Cernak,TB,D,21,5,9,14,4.0,17,14:06,0,0,35,14.3,,,,,,0,0,0.0
Fredrik Claesson,TB,D,1,0,0,0,-2.0,0,10:57,0,0,2,0.0,,,,,,0,0,0.0
Gabriel Fortier,TB,LW,15,1,0,1,-1.0,6,10:33,0,0,10,10.0,,,,,,0,0,0.0
Jan Rutta,TB,D,58,8,10,18,4.0,23,13:41,0,0,67,11.9,,,,,,0,0,0.0
Mathieu Joseph RW *,TB,,80,9,11,20,24.0,19,13:45,0,0,72,12.5,,,,,,0,0,0.0
Mikhail Sergachev,TB,D,79,22,17,39,4.0,24,12:47,1,4,159,13.8,,,,,,4,1,25.0
Nick Paul LW *,TB,,76,3,15,18,25.0,47,16:23,0,0,86,3.5,,,,,,0,0,0.0
Nikita Kucherov,TB,RW,82,20,65,85,26.0,36,25:04,6,32,219,9.1,,,,,,5,1,20.0
Ondrej Palat,TB,LW,66,28,30,58,-5.0,33,19:27,10,12,176,15.9,,,,,,5,2,40.0
Pat Maroon,TB,LW,78,7,31,38,6.0,59,22:28,1,6,149,4.7,,,,,,0,0,0.0
Pierre-Edouard Bellemare,TB,LW,71,4,22,26,15.0,16,22:26,0,1,85,4.7,,,,,,0,0,0.0
Remi Elie,TB,LW,4,0,0,0,1.0,0,10:40,0,0,2,0.0,,,,,,0,0,0.0
Riley Nash C *,TB,,9,0,0,0,-3.0,0,9:51,0,0,4,0.0,,,,,,0,0,0.0
Ross Colton,TB,C,82,19,21,40,9.0,66,13:31,6,2,153,12.4,,,,,,3,0,0.0
Ryan McDonagh,TB,D,81,11,16,27,20.0,134,12:23,3,3,102,10.8,,,,,,1,0,0.0
Sean Day,TB,D,10,1,0,1,-2.0,4,9:16,0,0,14,7.1,,,,,,0,0,0.0
Taylor Raddysh RW *,TB,,55,1,12,13,7.0,46,19:09,0,0,86,1.2,,,,,,0,0,0.0
Total,TB,,10,0,0,0,-1.0,2,11:22,0,0,9,0.0,,,,,,0,0,0.0
Victor Hedman,TB,D,81,42,64,106,24.0,36,18:28,16,20,241,17.4,,,,,,6,4,66.7
Zach Bogosian,TB,D,56,2,7,9,6.0,29,13:07,0,0,49,4.1,,,,,,0,0,0.0
