Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam Larsson,SEA,D,82,8,17,25,-23,55,1336.6463,0,1,0,1,3,119,0.06722,8,24,,2021-2022
Alex Barré-Boulet,SEA,C,16,3,3,6,0,4,660.125,0,1,0,0,0,16,0.1875,3,5,0.4,2021-2022
Alexander True,SEA,C,8,0,0,0,-2,2,494.875,0,0,0,0,0,6,0.0,0,0,0.44444,2021-2022
Alexander Wennberg,SEA,C,80,11,26,37,-26,28,1071.1125,2,4,0,0,2,95,0.11578,9,30,0.46638,2021-2022
Austin Czarnik,SEA,C,17,2,5,7,5,0,654.0,0,0,0,0,0,14,0.14285,2,7,0.38983,2021-2022
Brandon Tanev,SEA,L,30,9,6,15,4,13,874.1333,2,0,1,0,3,51,0.17647,6,12,0.5,2021-2022
Cale Fleury,SEA,D,9,0,0,0,-3,0,874.1111,0,0,0,0,0,4,0.0,0,0,,2021-2022
Cale Fleury,SEA,D,9,0,0,0,-3,0,874.1111,0,0,0,0,0,4,0.0,0,0,,2021-2022
Calle Jarnkrok,SEA,C,66,12,18,30,-14,6,962.2575,2,4,0,0,1,101,0.11881,10,24,0.51177,2021-2022
Carson Soucy,SEA,D,64,10,11,21,7,47,1059.5937,0,2,1,0,1,97,0.10309,9,17,,2021-2022
Colin Blackwell,SEA,C,58,10,10,20,0,14,716.0344,0,0,2,0,1,77,0.12987,8,18,0.49112,2021-2022
Daniel Sprong,SEA,R,63,14,6,20,0,8,779.238,2,0,0,0,0,153,0.0915,12,18,0.0,2021-2022
Dennis Cholowski,SEA,D,11,0,3,3,-3,2,948.8181,0,0,0,0,0,11,0.0,0,3,,2021-2022
Derrick Pouliot,SEA,D,11,0,4,4,6,4,930.0909,0,0,0,0,0,8,0.0,0,4,,2021-2022
Haydn Fleury,SEA,D,36,2,2,4,0,13,976.9444,0,0,0,0,1,52,0.03846,2,4,,2021-2022
Jaden Schwartz,SEA,L,37,8,15,23,-13,14,1107.3513,1,3,0,0,0,101,0.0792,7,19,0.48571,2021-2022
Jamie Oleksiak,SEA,D,72,1,16,17,-1,54,1159.9722,0,0,0,0,0,95,0.01052,1,16,,2021-2022
Jared McCann,SEA,L,74,27,23,50,-26,33,968.2837,8,9,1,0,1,199,0.13567,18,32,0.45528,2021-2022
Jeremy Lauzon,SEA,D,66,2,5,7,-6,81,1060.2878,0,0,0,0,0,75,0.02666,2,7,,2021-2022
Joonas Donskoi,SEA,R,75,2,20,22,-10,14,890.2266,0,3,0,0,0,89,0.02247,2,18,0.35714,2021-2022
Jordan Eberle,SEA,R,79,21,23,44,-28,14,1077.1392,4,5,0,0,2,164,0.12804,17,35,0.3,2021-2022
Karson Kuhlman,SEA,C,44,3,7,10,-2,6,714.2045,0,0,0,0,0,68,0.04411,3,10,0.0,2021-2022
Kole Lind,SEA,R,23,2,6,8,-1,12,709.8695,0,0,0,0,0,31,0.06451,2,8,0.35294,2021-2022
Marcus Johansson,SEA,L,69,9,20,29,-26,4,967.7101,3,7,0,0,2,111,0.08108,6,19,0.41836,2021-2022
Mason Appleton,SEA,C,68,8,13,21,-1,30,893.1029,0,0,0,0,3,98,0.08163,8,21,0.31818,2021-2022
Matty Beniers,SEA,C,10,3,6,9,-1,0,1016.4,2,2,0,0,0,18,0.16666,1,5,0.42391,2021-2022
Morgan Geekie,SEA,C,73,7,15,22,-16,18,756.4931,0,4,0,0,0,97,0.07216,7,18,0.52466,2021-2022
Nathan Bastian,SEA,R,72,12,6,18,-12,65,714.3055,3,1,0,0,1,97,0.12371,9,14,0.47916,2021-2022
Riley Sheahan,SEA,C,69,4,13,17,6,2,722.6811,0,0,0,0,0,69,0.05797,4,15,0.47048,2021-2022
Ryan Donato,SEA,C,74,16,15,31,-13,40,827.6486,1,0,0,0,2,159,0.10062,15,30,0.39473,2021-2022
Victor Rask,SEA,C,47,9,12,21,4,2,731.7234,0,1,0,0,1,58,0.15517,9,20,0.50568,2021-2022
Vince Dunn,SEA,D,73,7,28,35,-21,63,1240.5342,2,9,0,0,0,121,0.05785,5,24,,2021-2022
Will Borgen,SEA,D,36,2,6,8,1,28,917.0,0,0,0,0,0,49,0.04081,2,8,,2021-2022
Yanni Gourde,SEA,C,74,21,27,48,-13,45,1109.0,3,4,1,0,3,127,0.16535,17,37,0.49498,2021-2022
