Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Barré-Boulet,TBL,C,16,3,3,6,0,4,660.125,0,1,0,0,0,16,0.1875,3,5,0.4,2021-2022
Alex Killorn,TBL,L,105,25,38,63,-4,78,1129.0285,6,10,0,0,2,208,0.12019,19,47,0.23809,2021-2022
Andrej Sustr,TBL,D,38,1,5,6,-4,16,883.3947,0,0,0,0,0,28,0.03571,1,6,,2021-2022
Anthony Cirelli,TBL,C,99,20,31,51,16,78,1111.9494,3,6,2,1,4,190,0.10526,15,40,0.46128,2021-2022
Boris Katchouk,TBL,L,59,3,4,7,-7,39,595.2203,0,0,0,0,1,58,0.05172,3,7,0.36842,2021-2022
Brandon Hagel,TBL,L,23,2,4,6,0,25,860.5217,0,0,0,0,1,41,0.04878,2,6,0.48571,2021-2022
Brandon Hagel,TBL,L,77,25,19,44,-18,31,981.4025,4,2,1,0,3,125,0.2,20,35,0.42105,2021-2022
Brayden Point,TBL,C,75,30,33,63,-12,37,1162.6666,11,14,0,3,5,198,0.15151,19,38,0.50184,2021-2022
Cal Foote,TBL,D,69,2,9,11,7,35,768.9855,0,0,0,0,0,57,0.03508,2,11,,2021-2022
Corey Perry,TBL,R,105,25,26,51,7,92,800.0571,10,4,0,0,4,196,0.12755,15,37,0.5,2021-2022
Darren Raddysh,TBL,D,4,0,0,0,1,0,640.25,0,0,0,0,0,2,0.0,0,0,,2021-2022
Erik Cernak,TBL,D,78,2,13,15,8,58,1152.2307,0,0,0,0,1,108,0.01851,2,15,,2021-2022
Gabriel Fortier,TBL,L,10,1,0,1,-2,4,556.9,0,0,0,0,0,14,0.07142,1,1,1.0,2021-2022
Jan Rutta,TBL,D,93,4,19,23,30,64,947.6451,0,0,0,0,0,97,0.04123,4,23,,2021-2022
Mathieu Joseph,TBL,R,69,12,18,30,12,29,851.884,0,0,2,1,3,86,0.13953,10,26,0.41666,2021-2022
Mikhail Sergachev,TBL,D,101,9,39,48,13,77,1345.495,1,8,0,0,1,175,0.05142,8,38,,2021-2022
Nick Paul,TBL,L,23,5,4,9,0,6,1098.2608,0,1,0,0,2,44,0.11363,5,8,0.49738,2021-2022
Nick Paul,TBL,L,80,16,16,32,-14,39,990.7125,2,0,1,0,2,166,0.09638,13,28,0.50414,2021-2022
Nikita Kucherov,TBL,R,70,33,63,96,8,36,1213.8857,15,26,0,0,2,233,0.14163,18,55,1.0,2021-2022
Ondrej Palat,TBL,L,100,29,41,70,25,30,996.52,1,7,0,2,8,192,0.15104,28,61,0.13333,2021-2022
Patrick Maroon,TBL,L,104,15,18,33,24,166,699.923,3,3,0,0,1,130,0.11538,12,27,0.53125,2021-2022
Pierre-Edouard Bellemare,TBL,L,103,11,12,23,24,25,784.699,0,0,1,0,2,89,0.12359,10,22,0.51674,2021-2022
Remi Elie,TBL,L,1,0,0,0,-2,0,657.0,0,0,0,0,0,2,0.0,0,0,,2021-2022
Riley Nash,TBL,C,8,0,0,0,0,2,449.375,0,0,0,0,0,7,0.0,0,0,0.25,2021-2022
Riley Nash,TBL,C,49,0,4,4,-5,10,685.653,0,0,0,0,0,36,0.0,0,4,0.52141,2021-2022
Ross Colton,TBL,C,102,27,21,48,2,37,772.2549,3,4,0,0,6,198,0.13636,24,41,0.51321,2021-2022
Ryan McDonagh,TBL,D,94,5,26,31,16,30,1346.5744,0,1,0,0,0,113,0.04424,5,30,0.0,2021-2022
Steven Stamkos,TBL,C,104,53,72,125,31,61,1114.6346,17,26,0,3,12,309,0.17152,36,82,0.51776,2021-2022
Taylor Raddysh,TBL,R,74,11,11,22,1,10,740.1486,3,1,1,0,1,104,0.10576,7,17,0.375,2021-2022
Victor Hedman,TBL,D,105,23,81,104,28,46,1499.238,8,39,0,1,6,296,0.0777,15,57,,2021-2022
Zach Bogosian,TBL,D,70,3,8,11,2,57,869.0142,0,0,0,0,1,80,0.0375,3,11,,2021-2022
