Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Ovechkin,WSH,L,83,51,45,96,5,18,1225.518,17,15,1,0,5,353,0.14447,33,63,0.35714,2021-2022
Alexander Alexeyev,WSH,D,1,0,0,0,0,2,635.0,0,0,0,0,0,0,,0,0,,2021-2022
Aliaksei Protas,WSH,L,33,3,6,9,4,0,710.0,0,1,0,0,0,34,0.08823,3,8,0.448,2021-2022
Anthony Mantha,WSH,R,43,9,18,27,1,27,927.186,0,5,0,0,0,98,0.09183,9,22,0.6,2021-2022
Axel Jonsson-Fjallby,WSH,L,23,2,2,4,0,4,670.913,0,0,0,0,0,29,0.06896,2,4,0.25,2021-2022
Beck Malenstyn,WSH,L,12,1,0,1,2,9,542.6666,0,0,0,0,0,10,0.1,1,1,0.14285,2021-2022
Brett Leason,WSH,R,37,3,3,6,0,4,536.2432,0,0,0,0,0,45,0.06666,3,6,0.375,2021-2022
Carl Hagelin,WSH,L,53,3,11,14,10,20,854.2264,0,0,0,0,1,71,0.04225,3,13,0.28571,2021-2022
Connor McMichael,WSH,L,72,9,10,19,-3,10,614.5138,0,0,0,0,0,106,0.0849,9,19,0.42939,2021-2022
Conor Sheary,WSH,L,77,19,25,44,-4,14,925.4675,2,5,0,0,5,141,0.13475,17,37,0.4,2021-2022
Daniel Sprong,WSH,R,63,14,6,20,0,8,779.238,2,0,0,0,0,153,0.0915,12,18,0.0,2021-2022
Dennis Cholowski,WSH,D,11,0,3,3,-3,2,948.8181,0,0,0,0,0,11,0.0,0,3,,2021-2022
Dmitry Orlov,WSH,D,82,12,24,36,21,46,1262.439,2,2,0,1,4,130,0.0923,10,32,,2021-2022
Evgeny Kuznetsov,WSH,C,85,26,57,83,4,46,1211.7529,8,21,3,0,4,224,0.11607,15,49,0.43426,2021-2022
Garnet Hathaway,WSH,R,82,15,13,28,13,73,803.439,0,0,0,0,4,132,0.11363,15,27,0.35714,2021-2022
Garrett Pilon,WSH,C,2,1,0,1,1,0,564.5,0,0,0,0,0,1,1.0,1,1,0.44444,2021-2022
Joe Snively,WSH,C,12,4,3,7,3,2,693.4166,1,0,0,0,0,21,0.19047,3,6,0.0,2021-2022
Johan Larsson,WSH,L,6,0,2,2,-2,2,622.3333,0,0,0,0,0,4,0.0,0,2,0.75,2021-2022
Johan Larsson,WSH,L,43,7,14,21,-4,32,954.6046,2,1,0,0,1,44,0.15909,5,18,0.46208,2021-2022
John Carlson,WSH,D,84,18,58,76,8,22,1432.0357,7,22,0,0,2,207,0.08695,11,44,,2021-2022
Lars Eller,WSH,C,78,14,20,34,-8,40,965.8974,0,2,0,1,2,131,0.10687,14,32,0.49821,2021-2022
Lucas Johansen,WSH,D,1,0,1,1,1,0,738.0,0,0,0,0,0,0,,0,1,,2021-2022
Marcus Johansson,WSH,L,6,1,1,2,1,0,900.1666,0,0,0,0,1,9,0.11111,1,2,0.57142,2021-2022
Marcus Johansson,WSH,L,69,9,20,29,-26,4,967.7101,3,7,0,0,2,111,0.08108,6,19,0.41836,2021-2022
Martin Fehervary,WSH,D,85,8,9,17,8,34,1179.447,0,0,1,0,2,97,0.08247,7,15,,2021-2022
Matt Irwin,WSH,D,17,1,3,4,0,6,758.5294,0,0,0,0,0,29,0.03448,1,4,,2021-2022
Michael Sgarbossa,WSH,C,10,2,2,4,3,0,593.7,0,0,0,0,0,11,0.18181,2,4,0.56944,2021-2022
Michal Kempny,WSH,D,15,1,1,2,-3,16,950.3333,0,0,0,0,0,10,0.1,1,2,,2021-2022
Mike Vecchione,WSH,R,1,0,0,0,-1,0,306.0,0,0,0,0,0,3,0.0,0,0,,2021-2022
Nic Dowd,WSH,C,70,11,15,26,7,48,844.9857,0,1,1,0,0,98,0.11224,10,24,0.5349,2021-2022
Nick Jensen,WSH,D,82,5,16,21,27,25,1164.7317,0,0,0,0,1,94,0.05319,5,21,,2021-2022
Nicklas Backstrom,WSH,C,53,8,29,37,-7,16,1052.849,2,14,0,1,1,84,0.09523,6,21,0.45228,2021-2022
T.J. Oshie,WSH,R,50,17,15,32,-10,18,1065.74,8,6,0,0,2,99,0.17171,9,17,0.43627,2021-2022
Tom Wilson,WSH,R,79,25,28,53,13,98,1101.9746,5,6,2,1,5,153,0.16339,18,39,0.42307,2021-2022
Trevor van Riemsdyk,WSH,D,78,2,17,19,0,40,1038.1282,0,0,0,0,0,79,0.02531,2,18,,2021-2022
