Name,Team,P,G,A
Atiba Harris,Colorado Rapids,30.0,5.0,0.0
Aurélien Collin,MLS All-Stars,34.0,6.0,0.0
Benny Feilhaber,Sporting Kansas City,0.0,0.0,6.0
Blas Pérez,FC Dallas,25.0,11.0,0.0
Boniek García,Houston Dynamo FC,0.0,0.0,6.0
Brad Davis,MLS All-Stars,31.0,5.0,10.0
Brad Evans,Seattle Sounders FC,0.0,0.0,7.0
Brandon Barklage,Red Bull New York,0.0,0.0,5.0
C.J. Sapong,Sporting Kansas City,30.0,5.0,0.0
Camilo Sanvezzo,MLS All-Stars,32.0,22.0,6.0
Chris Klute,Colorado Rapids,0.0,0.0,7.0
Chris Tierney,New England Revolution,0.0,0.0,5.0
Chris Wondolowski,MLS All-Stars,29.0,11.0,0.0
Claudio Bieler,Sporting Kansas City,31.0,11.0,0.0
Conor Casey,Philadelphia Union,31.0,10.0,5.0
Darlington Nagbe,Portland Timbers,38.0,10.0,4.0
David Ferreira,FC Dallas,0.0,0.0,9.0
Davy Arnaud,CF Montréal,0.0,0.0,5.0
Dax McCarty,Red Bull New York,0.0,0.0,5.0
Deshorn Brown,Colorado Rapids,32.0,10.0,0.0
Diego Fagundez,New England Revolution,33.0,13.0,7.0
Diego Valeri,Portland Timbers,35.0,11.0,13.0
Dillon Powers,Colorado Rapids,30.0,5.0,6.0
Dominic Oduro,Columbus Crew,34.0,13.0,0.0
Eddie Johnson,Seattle Sounders FC,24.0,11.0,0.0
Eric Alexander,Red Bull New York,36.0,5.0,0.0
Erick Torres,Chivas USA,15.0,7.0,0.0
Fabián Castillo,FC Dallas,0.0,0.0,6.0
Fabián Espíndola,Red Bull New York,29.0,9.0,0.0
Federico Higuaín,Columbus Crew,29.0,11.0,9.0
Felipe,CF Montréal,33.0,5.0,8.0
Frédéric Piquionne,Portland Timbers,0.0,0.0,5.0
Giles Barnes,Houston Dynamo FC,38.0,9.0,0.0
Graham Zusi,MLS All-Stars,32.0,6.0,10.0
Jack McInerney,MLS All-Stars,31.0,12.0,0.0
Javier Morales,Real Salt Lake,33.0,9.0,13.0
Joao Plata,Real Salt Lake,0.0,0.0,9.0
Joel Lindpere,Chicago Fire FC,0.0,0.0,8.0
Jonny Steele,Red Bull New York,35.0,5.0,6.0
Juan Agudelo,New England Revolution,22.0,9.0,0.0
Justin Mapp,CF Montréal,0.0,0.0,8.0
Kei Kamara,Sporting Kansas City,15.0,7.0,0.0
Kekuta Manneh,Vancouver Whitecaps,20.0,6.0,0.0
Kelyn Rowe,New England Revolution,35.0,8.0,9.0
Kenny Cooper,FC Dallas,31.0,6.0,0.0
Kenny Miller,Vancouver Whitecaps,21.0,8.0,0.0
Kofi Sarkodie,Houston Dynamo FC,0.0,0.0,5.0
Kyle Beckerman,MLS All-Stars,0.0,0.0,7.0
Lamar Neagle,Seattle Sounders FC,32.0,8.0,0.0
Landon Donovan,MLS All-Stars,24.0,10.0,9.0
Lee Nguyen,New England Revolution,0.0,0.0,8.0
Lee Young-Pyo,Vancouver Whitecaps,0.0,0.0,6.0
Luis Gil,Real Salt Lake,35.0,5.0,0.0
Marcelo Sarvas,LA Galaxy,0.0,0.0,6.0
Marco Di Vaio,MLS All-Stars,34.0,20.0,0.0
Mauro Rosales,Seattle Sounders FC,0.0,0.0,8.0
Michel,FC Dallas,0.0,0.0,8.0
Mike Magee,MLS All-Stars,32.0,21.0,0.0
Ned Grabavoy,Real Salt Lake,36.0,5.0,5.0
Obafemi Martins,Seattle Sounders FC,21.0,8.0,0.0
Patrice Bernier,MLS All-Stars,0.0,0.0,8.0
Péguy Luyindula,Red Bull New York,0.0,0.0,7.0
Ricardo Clark,Houston Dynamo FC,34.0,5.0,5.0
Robbie Findley,Real Salt Lake,30.0,8.0,0.0
Robbie Keane,LA Galaxy,25.0,16.0,12.0
Robert Earnshaw,Toronto FC,26.0,8.0,0.0
Rodney Wallace,Portland Timbers,31.0,7.0,8.0
Russell Teibert,Vancouver Whitecaps,0.0,0.0,9.0
Ryan Johnson,Portland Timbers,33.0,10.0,0.0
Saer Sene,New England Revolution,0.0,0.0,5.0
Shea Salinas,San Jose Earthquakes,0.0,0.0,8.0
Sheanon Williams,Philadelphia Union,0.0,0.0,8.0
Sébastien Le Toux,Philadelphia Union,0.0,0.0,12.0
Thierry Henry,MLS All-Stars,32.0,10.0,10.0
Tim Cahill,Red Bull New York,29.0,12.0,6.0
Will Bruin,Houston Dynamo FC,35.0,10.0,7.0
Will Johnson,MLS All-Stars,32.0,11.0,6.0
Álvaro Saborío,Real Salt Lake,19.0,13.0,0.0
