Name,Team,P,G,A
Alex Muyl,Red Bull New York,0.0,0.0,6.0
Andrea Pirlo,New York City FC,0.0,0.0,11.0
Andreas Ivanschitz,Seattle Sounders FC,0.0,0.0,8.0
Andrew Wenger,Houston Dynamo FC,32.0,6.0,0.0
Arturo Álvarez,Chicago Fire FC,0.0,0.0,9.0
Benny Feilhaber,Sporting Kansas City,30.0,7.0,13.0
Boniek García,Houston Dynamo FC,0.0,0.0,9.0
Bradley Wright-Phillips,Red Bull New York,34.0,24.0,5.0
C.J. Sapong,Philadelphia Union,31.0,7.0,0.0
Chris Pontius,Philadelphia Union,33.0,12.0,6.0
Chris Wondolowski,San Jose Earthquakes,30.0,12.0,0.0
Christian Bolaños,Vancouver Whitecaps,0.0,0.0,8.0
Clint Dempsey,Seattle Sounders FC,17.0,8.0,0.0
Cyle Larin,Orlando City SC,32.0,14.0,0.0
David Accam,Chicago Fire FC,24.0,9.0,0.0
David Villa,New York City FC,33.0,23.0,0.0
Didier Drogba,CF Montréal,22.0,10.0,6.0
Diego Fagundez,New England Revolution,34.0,6.0,6.0
Diego Valeri,Portland Timbers,30.0,14.0,7.0
Dom Dwyer,Sporting Kansas City,33.0,16.0,0.0
Dominic Oduro,CF Montréal,31.0,6.0,6.0
Dominique Badji,Colorado Rapids,27.0,6.0,0.0
Ethan Finlay,Columbus Crew,34.0,6.0,9.0
Fabian Herbers,Philadelphia Union,0.0,0.0,7.0
Fabinho,Philadelphia Union,0.0,0.0,6.0
Fanendo Adi,Portland Timbers,33.0,16.0,0.0
Felipe,Red Bull New York,0.0,0.0,7.0
Frank Lampard,New York City FC,19.0,12.0,0.0
Giles Barnes,Vancouver Whitecaps,24.0,6.0,0.0
Giovani Dos Santos,LA Galaxy,28.0,14.0,12.0
Ignacio Piatti,CF Montréal,32.0,17.0,6.0
Jack Harrison,New York City FC,0.0,0.0,7.0
Joao Plata,Real Salt Lake,30.0,9.0,11.0
Jonathan Osorio,Toronto FC,0.0,0.0,5.0
Jordan Morris,Seattle Sounders FC,34.0,12.0,0.0
Jozy Altidore,Toronto FC,23.0,10.0,0.0
Juan Agudelo,New England Revolution,24.0,7.0,0.0
Juan Martínez,Real Salt Lake,32.0,7.0,0.0
Justin Meram,Columbus Crew,0.0,0.0,13.0
Júlio Baptista,Orlando City SC,23.0,6.0,0.0
Kaká,Orlando City SC,24.0,9.0,10.0
Kei Kamara,New England Revolution,30.0,12.0,0.0
Kellyn Acosta,FC Dallas,0.0,0.0,5.0
Kelyn Rowe,New England Revolution,0.0,0.0,7.0
Kevin Doyle,Colorado Rapids,26.0,6.0,0.0
Kevin Molino,Orlando City SC,30.0,11.0,8.0
Khiry Shelton,New York City FC,0.0,0.0,9.0
Lamar Neagle,D.C. United,31.0,9.0,6.0
Lee Nguyen,New England Revolution,33.0,6.0,10.0
Lloyd Sam,D.C. United,0.0,0.0,10.0
Lucas Melano,Portland Timbers,0.0,0.0,5.0
Luciano Acosta,D.C. United,0.0,0.0,11.0
Marlon Hairston,Colorado Rapids,0.0,0.0,6.0
Mauro Díaz,FC Dallas,0.0,0.0,13.0
Mauro Manotas,Houston Dynamo FC,22.0,6.0,0.0
Maximiliano Urruti,FC Dallas,30.0,9.0,0.0
Michael Barrios,FC Dallas,32.0,9.0,0.0
Michael de Leeuw,Chicago Fire FC,18.0,7.0,0.0
Mike Grella,Red Bull New York,32.0,7.0,6.0
Mike Magee,LA Galaxy,30.0,6.0,0.0
Nicolás Lodeiro,Seattle Sounders FC,0.0,0.0,8.0
Ola Kamara,Columbus Crew,25.0,16.0,0.0
Patrick Mullins,D.C. United,21.0,8.0,0.0
Patrick Nyarko,D.C. United,0.0,0.0,8.0
Pedro Morales,Vancouver Whitecaps,27.0,9.0,6.0
RJ Allen,New York City FC,0.0,0.0,6.0
Robbie Keane,LA Galaxy,17.0,10.0,0.0
Roger Espinoza,Sporting Kansas City,0.0,0.0,5.0
Roland Alberg,Philadelphia Union,28.0,9.0,0.0
Saad Abdul-Salaam,Sporting Kansas City,0.0,0.0,6.0
Sacha Kljestan,Red Bull New York,32.0,6.0,19.0
Sebastian Giovinco,Toronto FC,28.0,17.0,15.0
Sebastian Lletget,LA Galaxy,0.0,0.0,8.0
Shea Salinas,San Jose Earthquakes,0.0,0.0,5.0
Shkelzen Gashi,Colorado Rapids,26.0,9.0,0.0
Steven Gerrard,LA Galaxy,0.0,0.0,11.0
Sébastien Le Toux,Colorado Rapids,0.0,0.0,7.0
Taylor Kemp,D.C. United,0.0,0.0,6.0
Tesho Akindele,FC Dallas,31.0,6.0,0.0
Thomas McNamara,New York City FC,0.0,0.0,9.0
Yura Movsisyan,Real Salt Lake,29.0,9.0,0.0
