Name,Team,P,G,A
Alejandro Bedoya,Philadelphia Union,0.0,0.0,6.0
Alejandro Pozuelo,Inter Miami CF,0.0,0.0,8.0
Alex Roldan,Seattle Sounders FC,0.0,0.0,6.0
Alexander Ring,Austin FC,0.0,0.0,5.0
Andrew Brody,Real Salt Lake,0.0,0.0,5.0
Ben Bender,Charlotte FC,0.0,0.0,6.0
Brandon Bye,New England Revolution,0.0,0.0,6.0
Brandon Vázquez,FC Cincinnati,32.0,17.0,5.0
Brenner,FC Cincinnati,28.0,15.0,0.0
Brian Gutiérrez,Chicago Fire FC,0.0,0.0,6.0
Brooks Lennon,Atlanta United FC,0.0,0.0,6.0
Carles Gil,New England Revolution,0.0,0.0,9.0
Carlos Vela,LAFC,31.0,12.0,9.0
Cristian Arango,LAFC,33.0,16.0,0.0
Cristian Espinoza,San Jose Earthquakes,0.0,0.0,12.0
Cucho Hernández,Columbus Crew,15.0,9.0,0.0
Dairon Asprilla,Portland Timbers,28.0,9.0,0.0
Darwin Quintero,Houston Dynamo FC,30.0,8.0,0.0
Dejan Joveljic,LA Galaxy,31.0,10.0,0.0
DeJuan Jones,New England Revolution,0.0,0.0,6.0
Derrick Etienne Jr.,Columbus Crew,32.0,8.0,6.0
Diego Fagundez,Austin FC,0.0,0.0,14.0
Diego Rubio,Colorado Rapids,29.0,15.0,6.0
Djordje Mihailovic,CF Montréal,26.0,8.0,0.0
Dániel Gazdag,Philadelphia Union,33.0,19.0,6.0
Emanuel Reynoso,Minnesota United FC,28.0,10.0,6.0
Ercan Kara,Orlando City SC,28.0,11.0,0.0
Eryk Williamson,Portland Timbers,0.0,0.0,6.0
Ethan Finlay,Austin FC,0.0,0.0,5.0
Facundo Torres,Orlando City SC,32.0,8.0,8.0
Federico Bernardeschi,Toronto FC,12.0,8.0,0.0
Gonzalo Higuaín,Inter Miami CF,27.0,16.0,0.0
Gustavo Bou,New England Revolution,18.0,8.0,0.0
Gyasi Zardes,Colorado Rapids,32.0,10.0,0.0
Hany Mukhtar,Nashville SC,32.0,23.0,8.0
Jamiro Monteiro,San Jose Earthquakes,0.0,0.0,6.0
Jaroslaw Niezgoda,Portland Timbers,29.0,9.0,0.0
Javier Hernández,LA Galaxy,31.0,17.0,0.0
Jeremy Ebobisse,San Jose Earthquakes,33.0,16.0,0.0
Jesús Ferreira,FC Dallas,32.0,18.0,0.0
Jesús Jiménez,Toronto FC,32.0,9.0,0.0
Jhon Durán,Chicago Fire FC,26.0,8.0,0.0
Johnny Russell,Sporting Kansas City,32.0,8.0,0.0
Jonathan Osorio,Toronto FC,23.0,9.0,0.0
Josef Martínez,Atlanta United FC,25.0,9.0,0.0
José Cifuentes,LAFC,0.0,0.0,7.0
Julian Gressel,Vancouver Whitecaps,0.0,0.0,6.0
Julián Araujo,LA Galaxy,0.0,0.0,6.0
Julián Carranza,Philadelphia Union,30.0,14.0,7.0
Justin Meram,Real Salt Lake,0.0,0.0,6.0
Júnior Urso,Orlando City SC,0.0,0.0,5.0
Kai Wagner,Philadelphia Union,0.0,0.0,9.0
Karol Swiderski,Charlotte FC,29.0,10.0,0.0
Kei Kamara,CF Montréal,31.0,8.0,7.0
Leonardo Campana,Inter Miami CF,26.0,11.0,0.0
Lewis Morgan,Red Bull New York,31.0,14.0,0.0
Lucas Cavallini,Vancouver Whitecaps,23.0,9.0,0.0
Lucas Zelarayán,Columbus Crew,28.0,10.0,6.0
Luciano Acosta,FC Cincinnati,29.0,9.0,13.0
Luis Amarilla,Minnesota United FC,32.0,9.0,0.0
Luis Díaz,Columbus Crew,0.0,0.0,6.0
Marcelino Moreno,Atlanta United FC,0.0,0.0,6.0
Mauricio Pereyra,Orlando City SC,0.0,0.0,7.0
Maxi Morález,New York City FC,0.0,0.0,8.0
Maximiliano Urruti,Austin FC,31.0,9.0,0.0
Michael Barrios,Colorado Rapids,0.0,0.0,7.0
Mikkel Uhre,Philadelphia Union,26.0,12.0,0.0
Nicolás Lodeiro,Seattle Sounders FC,0.0,0.0,9.0
Ola Kamara,D.C. United,29.0,9.0,0.0
Paul Arriola,FC Dallas,31.0,9.0,0.0
Raúl Ruidíaz,Seattle Sounders FC,18.0,9.0,0.0
Romell Quioto,CF Montréal,30.0,15.0,6.0
Ryan Gauld,Vancouver Whitecaps,27.0,8.0,0.0
Santiago Moreno,Portland Timbers,0.0,0.0,6.0
Santiago Rodríguez,New York City FC,0.0,0.0,11.0
Sebastian Lletget,FC Dallas,0.0,0.0,8.0
Sebastián Blanco,Portland Timbers,0.0,0.0,7.0
Sebastián Driussi,Austin FC,33.0,21.0,5.0
Sebastián Ferreira,Houston Dynamo FC,30.0,12.0,0.0
Sergio Córdova,Real Salt Lake,32.0,9.0,0.0
Talles Magno,New York City FC,0.0,0.0,7.0
Taxiarchis Fountas,D.C. United,21.0,12.0,0.0
Thiago Almada,Atlanta United FC,0.0,0.0,8.0
Valentín Castellanos,New York City FC,17.0,13.0,0.0
Xherdan Shaqiri,Chicago Fire FC,0.0,0.0,6.0
Álvaro Barreal,FC Cincinnati,0.0,0.0,6.0
