Name,Team,P,G,A
Abdoulie Mansally,New England Revolution,0.0,0.0,12.0
Alan Gordon,LA Galaxy,0.0,0.0,9.0
Alejandro Moreno,Columbus Crew,69.0,12.0,0.0
Amado Guevara,Toronto FC,75.0,15.0,9.0
Andrew Williams,Real Salt Lake,0.0,0.0,15.0
Arturo Álvarez,San Jose Earthquakes,69.0,15.0,0.0
Atiba Harris,FC Dallas,78.0,12.0,12.0
Brad Davis,Houston Dynamo FC,90.0,15.0,24.0
Brek Shea,FC Dallas,0.0,0.0,12.0
Brian Ching,Houston Dynamo FC,66.0,27.0,9.0
Brian McBride,Chicago Fire FC,75.0,21.0,0.0
Brian Mullan,Houston Dynamo FC,0.0,0.0,12.0
Bryan Namoff,D.C. United,0.0,0.0,9.0
Cam Weaver,Houston Dynamo FC,57.0,12.0,0.0
Chad Barrett,Toronto FC,87.0,15.0,0.0
Chad Marshall,Columbus Crew,60.0,12.0,0.0
Chris Klein,LA Galaxy,0.0,0.0,9.0
Chris Pontius,D.C. United,84.0,12.0,9.0
Chris Rolfe,Chicago Fire FC,93.0,21.0,0.0
Chris Wondolowski,San Jose Earthquakes,63.0,15.0,0.0
Christian Gomez,D.C. United,81.0,18.0,0.0
Claudio Lopez,Sporting Kansas City,87.0,21.0,21.0
Clint Mathis,Real Salt Lake,0.0,0.0,15.0
Conor Casey,Colorado Rapids,72.0,48.0,0.0
Cuauhtemoc Blanco,Chicago Fire FC,72.0,18.0,21.0
Dave van den Bergh,FC Dallas,0.0,0.0,24.0
David Ferreira,FC Dallas,90.0,24.0,0.0
Davy Arnaud,Sporting Kansas City,75.0,15.0,0.0
Dax McCarty,FC Dallas,0.0,0.0,15.0
Dominic Oduro,Red Bull New York,0.0,0.0,9.0
Dwayne De Rosario,Toronto FC,84.0,33.0,15.0
Eddie Gaven,Columbus Crew,99.0,18.0,0.0
Eddie Lewis,LA Galaxy,0.0,0.0,9.0
Edson Buddle,LA Galaxy,69.0,15.0,0.0
Eduardo Lillingston,Chivas USA,78.0,24.0,0.0
Emmanuel Ekpo,Columbus Crew,0.0,0.0,15.0
Fabián Espíndola,Real Salt Lake,0.0,0.0,9.0
Fred Da Silva,D.C. United,0.0,0.0,9.0
Freddie Ljungberg,Seattle Sounders FC,0.0,0.0,15.0
Fredy Montero,Seattle Sounders FC,84.0,36.0,12.0
Geoff Cameron,Houston Dynamo FC,0.0,0.0,9.0
Guillermo Barros Schelotto,Columbus Crew,75.0,42.0,0.0
Jack Jewsbury,Sporting Kansas City,0.0,0.0,12.0
Jaime Moreno,D.C. United,72.0,27.0,9.0
Javier Morales,Real Salt Lake,0.0,0.0,15.0
Jeff Cunningham,FC Dallas,84.0,51.0,18.0
Josh Wolff,Sporting Kansas City,81.0,36.0,0.0
Juan Pablo Angel,Red Bull New York,75.0,36.0,0.0
Kei Kamara,Sporting Kansas City,84.0,18.0,0.0
Kenny Cooper,FC Dallas,45.0,21.0,0.0
Landon Donovan,LA Galaxy,87.0,45.0,21.0
Luciano Emilio,D.C. United,81.0,30.0,0.0
Macoumba Kandji,Red Bull New York,69.0,12.0,12.0
Marco Pappa,Chicago Fire FC,99.0,15.0,15.0
Maykel Galindo,Chivas USA,72.0,15.0,0.0
Mehdi Ballouchy,Colorado Rapids,0.0,0.0,18.0
Michael Harrington,Sporting Kansas City,0.0,0.0,9.0
Mike Magee,LA Galaxy,81.0,12.0,9.0
Mikokheli Dube,New England Revolution,84.0,24.0,0.0
Nana Attakora-Gyan,Toronto FC,0.0,0.0,12.0
Nate Jaqua,Seattle Sounders FC,90.0,24.0,15.0
Omar Cummings,Colorado Rapids,84.0,24.0,30.0
Patrick Nyarko,Chicago Fire FC,99.0,12.0,12.0
Paulo Nagamura,Chivas USA,87.0,12.0,0.0
Ramiro Corrales,San Jose Earthquakes,0.0,0.0,9.0
Robbie Findley,Real Salt Lake,93.0,45.0,0.0
Robbie Rogers,Columbus Crew,0.0,0.0,15.0
Ryan Johnson,San Jose Earthquakes,90.0,33.0,0.0
Sacha Kljestan,Chivas USA,81.0,15.0,0.0
Sam Cronin,Toronto FC,0.0,0.0,9.0
Santino Quaranta,D.C. United,0.0,0.0,12.0
Shalrie Joseph,New England Revolution,87.0,27.0,21.0
Shea Salinas,San Jose Earthquakes,0.0,0.0,12.0
Steve Ralston,New England Revolution,60.0,21.0,18.0
Steve Zakuani,Seattle Sounders FC,93.0,15.0,9.0
Stuart Holden,Houston Dynamo FC,87.0,18.0,9.0
Yura Movsisyan,Real Salt Lake,90.0,24.0,9.0
