Name,Team,P,G,A
Adama Diomandé,LAFC,17.0,12.0,0.0
Albert Rusnák,Real Salt Lake,31.0,10.0,7.0
Alberth Elis,MLS All-Stars,29.0,11.0,9.0
Alejandro Silva,CF Montréal,0.0,0.0,11.0
Aleksandar Katai,Chicago Fire FC,32.0,12.0,0.0
Alphonso Davies,Vancouver Whitecaps,0.0,0.0,11.0
Ashley Cole,LA Galaxy,0.0,0.0,9.0
Boniek García,Houston Dynamo FC,0.0,0.0,7.0
Borek Dockal,Philadelphia Union,0.0,0.0,17.0
Bradley Wright-Phillips,MLS All-Stars,31.0,20.0,8.0
Carlos Vela,LAFC,27.0,13.0,13.0
Chris Mueller,Orlando City SC,0.0,0.0,7.0
Chris Wondolowski,San Jose Earthquakes,33.0,10.0,0.0
Christian Ramírez,LAFC,27.0,9.0,0.0
Corey Baird,Real Salt Lake,31.0,8.0,0.0
Cory Burke,Philadelphia Union,28.0,9.0,0.0
Cristian Penilla,New England Revolution,32.0,12.0,7.0
Cristian Roldan,Seattle Sounders FC,0.0,0.0,8.0
Damir Kreilach,Real Salt Lake,33.0,12.0,8.0
Daniel Royer,Red Bull New York,28.0,11.0,0.0
Danny Hoesen,San Jose Earthquakes,33.0,12.0,0.0
Darren Mattocks,FC Cincinnati,25.0,10.0,0.0
Darwin Quintero,Minnesota United FC,26.0,11.0,14.0
David Villa,New York City FC,23.0,13.0,0.0
Diego Fagundez,New England Revolution,32.0,8.0,10.0
Diego Rossi,LAFC,31.0,12.0,9.0
Diego Valeri,MLS All-Stars,32.0,10.0,12.0
Dom Dwyer,Orlando City SC,25.0,13.0,0.0
Dominique Badji,FC Dallas,26.0,9.0,0.0
Dániel Sallói,Sporting Kansas City,28.0,10.0,7.0
Fafà Picault,Philadelphia Union,28.0,10.0,0.0
Federico Higuaín,Columbus Crew,0.0,0.0,8.0
Felipe,Vancouver Whitecaps,0.0,0.0,7.0
Gyasi Zardes,Columbus Crew,32.0,16.0,0.0
Haris Medunjanin,Philadelphia Union,0.0,0.0,7.0
Héctor Villalba,Atlanta United FC,0.0,0.0,9.0
Ignacio Piatti,MLS All-Stars,31.0,16.0,13.0
Ismael Tajouri-Shradi,New York City FC,26.0,11.0,0.0
Jefferson Savarino,Real Salt Lake,0.0,0.0,11.0
Jesús Medina,New York City FC,0.0,0.0,7.0
Joao Plata,Real Salt Lake,25.0,8.0,8.0
Johnny Russell,Sporting Kansas City,29.0,10.0,10.0
Jonathan Osorio,Toronto FC,29.0,10.0,0.0
Josef Martínez,Atlanta United FC,33.0,30.0,0.0
Julian Gressel,Atlanta United FC,0.0,0.0,14.0
Kaku,Red Bull New York,0.0,0.0,14.0
Kei Kamara,Colorado Rapids,27.0,14.0,0.0
Luciano Acosta,D.C. United,32.0,10.0,17.0
Mauro Díaz,FC Dallas,0.0,0.0,8.0
Mauro Manotas,Houston Dynamo FC,32.0,17.0,0.0
Maxi Morález,New York City FC,31.0,8.0,15.0
Maximiliano Urruti,CF Montréal,0.0,0.0,11.0
Miguel Almirón,Atlanta United FC,32.0,12.0,14.0
Miguel Ibarra,Minnesota United FC,0.0,0.0,8.0
Nemanja Nikolic,Chicago Fire FC,30.0,15.0,0.0
Nicolás Lodeiro,Seattle Sounders FC,26.0,8.0,15.0
Ola Kamara,LA Galaxy,30.0,12.0,0.0
Paul Arriola,D.C. United,0.0,0.0,8.0
Pedro Santos,Columbus Crew,0.0,0.0,7.0
Roger Espinoza,Sporting Kansas City,0.0,0.0,9.0
Roland Lamah,FC Cincinnati,28.0,8.0,0.0
Romain Alessandrini,LA Galaxy,25.0,11.0,0.0
Romell Quioto,Houston Dynamo FC,0.0,0.0,12.0
Samuel Armenteros,Portland Timbers,27.0,8.0,0.0
Saphir Taïder,CF Montréal,0.0,0.0,8.0
Sean Davis,Red Bull New York,0.0,0.0,8.0
Sebastian Giovinco,Toronto FC,27.0,12.0,14.0
Sebastián Blanco,Portland Timbers,30.0,10.0,11.0
Teal Bunbury,New England Revolution,31.0,11.0,0.0
Tomás Martínez,Houston Dynamo FC,0.0,0.0,11.0
Valeri Qazaishvili,San Jose Earthquakes,33.0,10.0,0.0
Víctor Vázquez,Toronto FC,21.0,8.0,9.0
Wayne Rooney,D.C. United,19.0,12.0,0.0
Yamil Asad,D.C. United,29.0,9.0,8.0
Yordy Reyna,Vancouver Whitecaps,0.0,0.0,11.0
Yoshimar Yotún,Orlando City SC,0.0,0.0,10.0
Zlatan Ibrahimovic,LA Galaxy,26.0,22.0,10.0
