Name,Team,P,G,A
Adalberto Carrasquilla,Houston Dynamo FC,0.0,0.0,8.0
Albert Rusnák,Seattle Sounders FC,32.0,10.0,16.0
Alexander Ring,Austin FC,0.0,0.0,7.0
Alonso Martínez,New York City FC,26.0,16.0,0.0
Amine Bassi,Houston Dynamo FC,0.0,0.0,10.0
Anderson Julio,Real Salt Lake,33.0,9.0,0.0
Andres Gomez,Real Salt Lake,23.0,13.0,8.0
Ashley Westwood,Charlotte FC,0.0,0.0,7.0
Bongokuhle Hlongwane,Minnesota United FC,32.0,11.0,0.0
Brian White,Vancouver Whitecaps,30.0,15.0,0.0
Brooks Lennon,Atlanta United FC,0.0,0.0,7.0
Carles Gil,New England Revolution,0.0,0.0,9.0
Christian Benteke,D.C. United,30.0,23.0,0.0
Cole Bassett,Colorado Rapids,30.0,9.0,7.0
Cristian Arango,Real Salt Lake,30.0,17.0,12.0
Cristian Espinoza,San Jose Earthquakes,0.0,0.0,13.0
Cucho Hernández,Columbus Crew,27.0,19.0,13.0
Dante Vanzeir,Red Bull New York,0.0,0.0,9.0
Dejan Joveljic,LA Galaxy,28.0,15.0,0.0
Denis Bouanga,LAFC,32.0,20.0,10.0
Diego Luna,Real Salt Lake,31.0,8.0,10.0
Diego Rossi,Columbus Crew,34.0,12.0,11.0
Djordje Mihailovic,Colorado Rapids,29.0,11.0,12.0
Duncan McGuire,Orlando City SC,27.0,10.0,0.0
Dániel Gazdag,Philadelphia Union,30.0,17.0,0.0
Elias Manoel,Red Bull New York,33.0,8.0,0.0
Emil Forsberg,Red Bull New York,19.0,9.0,0.0
Evander,Portland Timbers,28.0,15.0,19.0
Facundo Torres,Orlando City SC,32.0,14.0,0.0
Fafà Picault,Vancouver Whitecaps,29.0,9.0,0.0
Federico Bernardeschi,Toronto FC,0.0,0.0,8.0
Felipe Mora,Portland Timbers,29.0,14.0,0.0
Gabriel Pec,LA Galaxy,33.0,16.0,14.0
Giacomo Vrioni,New England Revolution,31.0,9.0,0.0
Hannes Wolf,New York City FC,0.0,0.0,8.0
Hany Mukhtar,Nashville SC,32.0,8.0,9.0
Hugo Cuypers,Chicago Fire FC,31.0,10.0,0.0
Iván Angulo,Orlando City SC,0.0,0.0,8.0
Jared Stroud,D.C. United,0.0,0.0,10.0
Jonathan Rodríguez,Portland Timbers,29.0,16.0,0.0
Jordan Morris,Seattle Sounders FC,34.0,13.0,0.0
Jordi Alba,Inter Miami CF,0.0,0.0,15.0
Josef Martínez,CF Montréal,23.0,11.0,0.0
Joseph Paintsil,LA Galaxy,29.0,10.0,9.0
Joseph Rosales,Minnesota United FC,0.0,0.0,10.0
Julian Gressel,Inter Miami CF,0.0,0.0,12.0
Kai Wagner,Philadelphia Union,0.0,0.0,13.0
Lewis Morgan,Red Bull New York,29.0,13.0,0.0
Lionel Messi,Inter Miami CF,19.0,20.0,16.0
Logan Farrington,FC Dallas,0.0,0.0,8.0
Luca Orellano,FC Cincinnati,33.0,10.0,7.0
Luciano Acosta,FC Cincinnati,32.0,14.0,20.0
Luis Muriel,Orlando City SC,0.0,0.0,7.0
Luis Suárez,Inter Miami CF,27.0,20.0,9.0
Mark Delgado,LA Galaxy,0.0,0.0,7.0
Martín Ojeda,Orlando City SC,0.0,0.0,10.0
Mateusz Bogusz,LAFC,32.0,15.0,7.0
Mateusz Klich,D.C. United,0.0,0.0,13.0
Max Arfsten,Columbus Crew,0.0,0.0,8.0
Mikkel Uhre,Philadelphia Union,30.0,10.0,0.0
Nicolás Lodeiro,Orlando City SC,0.0,0.0,10.0
Obed Vargas,Seattle Sounders FC,0.0,0.0,7.0
Patrick Agyemang,Charlotte FC,31.0,10.0,0.0
Paul Arriola,FC Dallas,0.0,0.0,7.0
Petar Musa,FC Dallas,30.0,16.0,0.0
Prince Owusu,Toronto FC,31.0,9.0,0.0
Quinn Sullivan,Philadelphia Union,0.0,0.0,10.0
Rafael Navarro,Colorado Rapids,34.0,15.0,0.0
Ricard Puig,LA Galaxy,29.0,13.0,16.0
Robin Lod,Minnesota United FC,0.0,0.0,15.0
Ryan Gauld,Vancouver Whitecaps,30.0,10.0,15.0
Saba Lobjanidze,Atlanta United FC,30.0,9.0,0.0
Sam Surridge,Nashville SC,28.0,12.0,0.0
Santiago Moreno,Portland Timbers,0.0,0.0,13.0
Santiago Rodríguez,New York City FC,32.0,12.0,10.0
Sebastian Lletget,FC Dallas,0.0,0.0,8.0
Tai Baribo,Philadelphia Union,20.0,9.0,0.0
William Agada,Sporting Kansas City,32.0,10.0,0.0
Yuya Kubo,FC Cincinnati,32.0,10.0,0.0
