Name,Team,P,G,A
Andrew Jacobson,FC Dallas,0.0,0.0,5.0
Andrés Mendoza,Columbus Crew,30.0,13.0,0.0
Andy Nájar,D.C. United,31.0,5.0,0.0
Ante Jazic,Chivas USA,0.0,0.0,6.0
Ben Zemanski,Chivas USA,0.0,0.0,4.0
Benny Feilhaber,New England Revolution,0.0,0.0,6.0
Bobby Boswell,Houston Dynamo FC,32.0,5.0,0.0
Brad Davis,Houston Dynamo FC,0.0,0.0,14.0
Brek Shea,FC Dallas,32.0,10.0,4.0
Brian Ching,Houston Dynamo FC,24.0,6.0,0.0
C.J. Sapong,Sporting Kansas City,37.0,6.0,3.0
Caleb Folan,Colorado Rapids,27.0,6.0,0.0
Camilo Sanvezzo,Vancouver Whitecaps,32.0,12.0,0.0
Carlos Ruiz,Philadelphia Union,14.0,6.0,0.0
Chad Barrett,LA Galaxy,30.0,7.0,0.0
Charlie Davies,D.C. United,26.0,11.0,0.0
Chris Pontius,D.C. United,25.0,7.0,6.0
Chris Tierney,New England Revolution,0.0,0.0,4.0
Chris Wondolowski,San Jose Earthquakes,30.0,16.0,0.0
Collen Warner,Real Salt Lake,0.0,0.0,4.0
Conor Casey,Colorado Rapids,14.0,6.0,0.0
Dane Richards,Red Bull New York,30.0,7.0,6.0
Danny Koevermans,Toronto FC,10.0,8.0,0.0
Danny Mwanga,Philadelphia Union,0.0,0.0,4.0
David Beckham,LA Galaxy,0.0,0.0,14.0
Davide Chiumiento,Vancouver Whitecaps,0.0,0.0,7.0
Diego Chará,Portland Timbers,0.0,0.0,4.0
Dominic Oduro,Chicago Fire FC,34.0,12.0,0.0
Dwayne De Rosario,D.C. United,33.0,16.0,10.0
Emilio Rentería,Columbus Crew,19.0,8.0,0.0
Eric Hassli,Vancouver Whitecaps,26.0,10.0,0.0
Fabián Espíndola,Real Salt Lake,30.0,10.0,0.0
Fredy Montero,Seattle Sounders FC,32.0,12.0,8.0
Geoff Cameron,Houston Dynamo FC,37.0,5.0,3.0
Gonzalo Segares,Chicago Fire FC,0.0,0.0,4.0
Graham Zusi,Sporting Kansas City,35.0,5.0,3.0
Jack Jewsbury,Portland Timbers,31.0,7.0,0.0
Jamie Smith,Colorado Rapids,0.0,0.0,4.0
Jan Solli,Red Bull New York,0.0,0.0,7.0
Javier Morales,Real Salt Lake,0.0,0.0,4.0
Jeff Larentowicz,Colorado Rapids,37.0,7.0,0.0
Joao Plata,Toronto FC,0.0,0.0,5.0
Joel Lindpere,Red Bull New York,37.0,8.0,5.0
Jordan Harvey,Vancouver Whitecaps,0.0,0.0,4.0
Jorge Perlaza,Portland Timbers,31.0,6.0,0.0
Josh Wolff,D.C. United,0.0,0.0,6.0
Juan Agudelo,Red Bull New York,28.0,6.0,0.0
Juan Pablo Angel,Chivas USA,31.0,10.0,0.0
Justin Braun,Chivas USA,29.0,8.0,0.0
Kalif Alhassan,Portland Timbers,0.0,0.0,6.0
Kei Kamara,Sporting Kansas City,33.0,9.0,4.0
Kenny Cooper,Portland Timbers,34.0,8.0,0.0
Kyle Beckerman,Real Salt Lake,0.0,0.0,7.0
Lamar Neagle,Seattle Sounders FC,26.0,6.0,0.0
Landon Donovan,LA Galaxy,27.0,15.0,0.0
Luke Rodgers,Red Bull New York,25.0,10.0,0.0
Maicon Santos,FC Dallas,31.0,8.0,0.0
Marco Pappa,Chicago Fire FC,29.0,8.0,0.0
Marvin Chávez,FC Dallas,32.0,6.0,0.0
Matt Besler,Sporting Kansas City,0.0,0.0,3.0
Mauro Rosales,Seattle Sounders FC,0.0,0.0,10.0
Michael Farfan,Philadelphia Union,0.0,0.0,4.0
Mike Magee,LA Galaxy,31.0,8.0,0.0
Nick LaBrocca,Chivas USA,34.0,8.0,4.0
Nick Soolsma,Toronto FC,0.0,0.0,4.0
Omar Bravo,Sporting Kansas City,28.0,9.0,0.0
Omar Cummings,Colorado Rapids,0.0,0.0,7.0
Patrick Nyarko,Chicago Fire FC,0.0,0.0,6.0
Pável Pardo,Chicago Fire FC,0.0,0.0,4.0
Rafael Márquez,Red Bull New York,0.0,0.0,4.0
Rajko Lekic,New England Revolution,23.0,6.0,0.0
Robbie Rogers,Columbus Crew,0.0,0.0,7.0
Ryan Johnson,Toronto FC,0.0,0.0,4.0
Sanna Nyassi,Colorado Rapids,0.0,0.0,4.0
Santino Quaranta,D.C. United,0.0,0.0,4.0
Sean Franklin,LA Galaxy,0.0,0.0,3.0
Sebastián Grazzini,Chicago Fire FC,0.0,0.0,4.0
Shalrie Joseph,New England Revolution,32.0,8.0,0.0
Sheanon Williams,Philadelphia Union,0.0,0.0,3.0
Simon Dawkins,San Jose Earthquakes,26.0,6.0,0.0
Steven Beitashour,San Jose Earthquakes,0.0,0.0,7.0
Sébastien Le Toux,Philadelphia Union,36.0,12.0,7.0
Teal Bunbury,Sporting Kansas City,32.0,11.0,3.0
Thierry Henry,Red Bull New York,29.0,15.0,0.0
Wells Thompson,Colorado Rapids,0.0,0.0,3.0
Álvaro Fernández,Seattle Sounders FC,31.0,9.0,0.0
Álvaro Saborío,Real Salt Lake,26.0,14.0,0.0
