Name,Team,P,G,A
Aaron Herrera,Real Salt Lake,0.0,0.0,11.0
Adam Buksa,New England Revolution,31.0,16.0,0.0
Alan Pulido,Sporting Kansas City,21.0,8.0,0.0
Albert Rusnák,Real Salt Lake,34.0,11.0,11.0
Anderson Julio,Real Salt Lake,30.0,8.0,0.0
Arnór Traustason,New England Revolution,0.0,0.0,7.0
Brenner,FC Cincinnati,33.0,8.0,0.0
Brian White,Vancouver Whitecaps,32.0,12.0,6.0
Brooks Lennon,Atlanta United FC,0.0,0.0,6.0
C.J. Sapong,Nashville SC,33.0,12.0,0.0
Cade Cowell,San Jose Earthquakes,0.0,0.0,6.0
Carles Gil,New England Revolution,0.0,0.0,18.0
Cecilio Domínguez,Austin FC,34.0,7.0,0.0
Chris Mueller,Orlando City SC,0.0,0.0,6.0
Cristian Arango,LAFC,17.0,14.0,0.0
Cristian Espinoza,San Jose Earthquakes,0.0,0.0,8.0
Cristian Roldan,Seattle Sounders FC,0.0,0.0,6.0
Cristián Dájome,Vancouver Whitecaps,33.0,10.0,0.0
Dairon Asprilla,Portland Timbers,34.0,10.0,0.0
Damir Kreilach,Real Salt Lake,33.0,16.0,9.0
Daryl Dike,Orlando City SC,18.0,10.0,0.0
Deiber Caicedo,Vancouver Whitecaps,0.0,0.0,7.0
Diego Fagundez,Austin FC,33.0,7.0,0.0
Djordje Mihailovic,CF Montréal,0.0,0.0,16.0
Dániel Sallói,Sporting Kansas City,30.0,16.0,8.0
Eduard Atuesta,LAFC,0.0,0.0,8.0
Emanuel Reynoso,Minnesota United FC,0.0,0.0,10.0
Ezequiel Barco,Atlanta United FC,0.0,0.0,8.0
Fafà Picault,Houston Dynamo FC,31.0,11.0,0.0
Felipe Mora,Portland Timbers,29.0,11.0,0.0
Franco Fragapane,Minnesota United FC,0.0,0.0,9.0
Fredy Montero,Seattle Sounders FC,29.0,7.0,6.0
Fábio,Red Bull New York,30.0,7.0,7.0
Gadi Kinda,Sporting Kansas City,0.0,0.0,8.0
Gonzalo Higuaín,Inter Miami CF,30.0,12.0,9.0
Gustavo Bou,New England Revolution,30.0,15.0,9.0
Gyasi Zardes,Columbus Crew,21.0,9.0,0.0
Hany Mukhtar,Nashville SC,31.0,16.0,12.0
Jack Price,Colorado Rapids,0.0,0.0,12.0
Javier Hernández,LA Galaxy,21.0,17.0,0.0
Javier López,San Jose Earthquakes,32.0,12.0,0.0
Jesús Ferreira,FC Dallas,27.0,8.0,9.0
Jesús Medina,New York City FC,33.0,9.0,0.0
Johnny Russell,Sporting Kansas City,30.0,15.0,8.0
Josef Martínez,Atlanta United FC,24.0,12.0,0.0
José Cifuentes,LAFC,0.0,0.0,6.0
João Paulo,Seattle Sounders FC,0.0,0.0,11.0
Julian Gressel,D.C. United,0.0,0.0,13.0
Julián Araujo,LA Galaxy,0.0,0.0,7.0
Jáder Obrian,FC Dallas,34.0,9.0,0.0
Kacper Przybylko,Philadelphia Union,34.0,12.0,0.0
Kai Wagner,Philadelphia Union,0.0,0.0,7.0
Khiry Shelton,Sporting Kansas City,0.0,0.0,6.0
Lucas Zelarayán,Columbus Crew,32.0,12.0,7.0
Luciano Acosta,FC Cincinnati,31.0,7.0,10.0
Luka Stojanovic,Chicago Fire FC,27.0,8.0,0.0
Marcelino Moreno,Atlanta United FC,32.0,9.0,0.0
Mauricio Pereyra,Orlando City SC,0.0,0.0,10.0
Maxi Morález,New York City FC,0.0,0.0,11.0
Maximiliano Urruti,Houston Dynamo FC,30.0,7.0,0.0
Michael Barrios,Colorado Rapids,33.0,8.0,6.0
Miguel Berry,Columbus Crew,18.0,8.0,0.0
Nani,MLS All-Stars,28.0,10.0,8.0
Ola Kamara,D.C. United,28.0,19.0,0.0
Patryk Klimala,Red Bull New York,29.0,8.0,7.0
Pedro Santos,Columbus Crew,0.0,0.0,6.0
Randall Leal,Nashville SC,31.0,8.0,9.0
Raúl Ruidíaz,Seattle Sounders FC,26.0,17.0,0.0
Ricardo Pepi,FC Dallas,31.0,13.0,0.0
Robert Beric,Chicago Fire FC,33.0,8.0,0.0
Robin Lod,Minnesota United FC,23.0,9.0,0.0
Rodolfo Pizarro,Inter Miami CF,0.0,0.0,7.0
Romell Quioto,CF Montréal,19.0,8.0,0.0
Rubio Rubín,Real Salt Lake,34.0,8.0,0.0
Sebastián Blanco,Portland Timbers,0.0,0.0,7.0
Tajon Buchanan,New England Revolution,27.0,8.0,0.0
Tesho Akindele,Orlando City SC,0.0,0.0,6.0
Thomas McNamara,New England Revolution,0.0,0.0,6.0
Valentín Castellanos,New York City FC,32.0,19.0,8.0
Yeferson Soteldo,Toronto FC,0.0,0.0,10.0
Yimmi Chará,Portland Timbers,0.0,0.0,7.0
Álvaro Medrán,Chicago Fire FC,0.0,0.0,6.0
