Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Newhook,COL,C,14,1,4,5,5,4,571.2142,0,0,0,0,1,12,0.08333,1,5,0.43243,2020-2021
Andre Burakovsky,COL,L,63,20,28,48,3,14,890.1269,4,11,0,1,3,112,0.17857,16,33,0.42857,2020-2021
Bowen Byram,COL,D,19,0,2,2,1,23,1050.6842,0,0,0,0,0,21,0.0,0,2,,2020-2021
Brandon Saad,COL,L,54,22,10,32,4,24,858.4259,3,1,0,0,1,87,0.25287,19,28,0.42857,2020-2021
Cale Makar,COL,D,54,10,44,54,17,14,1459.5,6,22,0,0,3,127,0.07874,4,26,,2020-2021
Carl Soderberg,COL,C,45,7,10,17,-5,18,864.7777,4,1,0,0,1,61,0.11475,3,11,0.51406,2020-2021
Conor Timmins,COL,D,41,0,7,7,4,8,772.439,0,0,0,0,0,39,0.0,0,7,,2020-2021
Dan Renouf,COL,D,18,0,3,3,-1,16,609.8333,0,0,0,0,0,12,0.0,0,3,,2020-2021
Dennis Gilbert,COL,D,3,0,0,0,0,5,403.0,0,0,0,0,0,0,,0,0,,2020-2021
Devon Toews,COL,D,63,10,27,37,39,18,1492.3968,2,5,0,0,2,140,0.07142,8,30,,2020-2021
Erik Johnson,COL,D,4,0,1,1,2,2,805.5,0,0,0,0,0,5,0.0,0,1,,2020-2021
Gabriel Landeskog,COL,L,64,24,41,65,15,43,1202.2031,10,8,0,2,9,178,0.13483,14,47,0.57233,2020-2021
Greg Pateryn,COL,D,13,0,3,3,0,6,848.3076,0,0,0,0,0,13,0.0,0,3,,2020-2021
Ian Cole,COL,D,54,1,7,8,21,32,952.7222,0,0,0,0,1,30,0.03333,1,8,,2020-2021
J.T. Compher,COL,L,58,11,9,20,12,23,868.5344,1,1,1,0,2,63,0.1746,9,17,0.45818,2020-2021
Jacob MacDonald,COL,D,33,1,8,9,14,8,897.0303,0,0,0,0,0,49,0.0204,1,9,,2020-2021
Jayson Megna,COL,C,7,0,2,2,2,0,615.1428,0,0,0,0,0,12,0.0,0,2,0.54545,2020-2021
Joonas Donskoi,COL,R,61,20,16,36,13,10,872.5245,6,4,0,0,3,100,0.2,14,26,0.41935,2020-2021
Keaton Middleton,COL,D,3,0,0,0,-1,4,558.3333,0,0,0,0,0,2,0.0,0,0,,2020-2021
Kiefer Sherwood,COL,L,18,0,4,4,2,0,529.8333,0,0,0,0,0,19,0.0,0,4,0.5,2020-2021
Kyle Burroughs,COL,D,5,0,1,1,1,5,604.8,0,0,0,0,0,3,0.0,0,1,,2020-2021
Liam O'Brien,COL,C,12,0,3,3,1,40,394.1666,0,0,0,0,0,6,0.0,0,3,,2020-2021
Logan O'Connor,COL,R,24,3,2,5,3,6,659.2083,0,0,0,0,0,40,0.075,3,5,0.5,2020-2021
Martin Kaut,COL,R,5,0,0,0,-1,4,479.8,0,0,0,0,0,2,0.0,0,0,,2020-2021
Matt Calvert,COL,L,18,0,3,3,-2,6,828.6111,0,0,0,0,0,26,0.0,0,3,0.0,2020-2021
Mikko Rantanen,COL,R,62,35,44,79,35,38,1209.129,12,18,0,1,9,209,0.16746,23,49,0.51282,2020-2021
Nathan MacKinnon,COL,C,58,28,52,80,28,39,1225.8275,10,21,0,0,4,244,0.11475,18,49,0.48613,2020-2021
Nazem Kadri,COL,C,58,11,22,33,-8,44,981.1724,3,6,0,0,3,173,0.06358,8,24,0.52933,2020-2021
Patrik Nemeth,COL,D,10,0,1,1,1,6,946.2,0,0,0,0,0,9,0.0,0,1,,2020-2021
Patrik Nemeth,COL,D,52,3,7,10,5,20,1080.6538,0,0,0,0,0,53,0.0566,3,10,,2020-2021
Pierre-Edouard Bellemare,COL,L,63,9,5,14,7,21,668.6349,0,0,0,0,0,69,0.13043,9,13,0.59919,2020-2021
Ryan Graves,COL,D,64,3,18,21,20,65,1138.2968,0,0,0,0,0,116,0.02586,3,20,,2020-2021
Sampo Ranta,COL,L,2,0,0,0,-1,0,411.5,0,0,0,0,0,0,,0,0,,2020-2021
Samuel Girard,COL,D,58,5,32,37,10,18,1384.3965,0,10,0,0,0,92,0.05434,5,27,,2020-2021
Sheldon Dries,COL,C,3,0,0,0,1,4,468.6666,0,0,0,0,0,1,0.0,0,0,0.0,2020-2021
Tyson Jost,COL,C,64,9,12,21,11,28,862.0468,1,1,0,0,1,108,0.08333,8,19,0.45146,2020-2021
Valeri Nichushkin,COL,R,65,11,13,24,6,14,858.9692,1,1,1,1,4,128,0.08593,9,21,0.25,2020-2021
