Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adrian Kempe,LAK,R,56,14,15,29,-18,28,1015.9464,4,10,1,1,2,127,0.11023,9,14,0.39705,2020-2021
Alex Iafallo,LAK,L,55,13,17,30,-8,4,1193.2363,4,4,0,0,2,118,0.11016,9,22,0.28571,2020-2021
Andreas Athanasiou,LAK,C,47,10,13,23,-6,27,896.9574,0,1,0,0,1,85,0.11764,10,22,1.0,2020-2021
Anze Kopitar,LAK,C,56,13,37,50,-7,10,1270.9642,3,20,0,0,4,118,0.11016,10,27,0.57279,2020-2021
Arthur Kaliyev,LAK,R,1,1,0,1,-1,0,882.0,0,0,0,0,0,1,1.0,1,1,,2020-2021
Austin Strand,LAK,D,13,0,1,1,2,8,831.0,0,0,0,0,0,11,0.0,0,1,,2020-2021
Austin Wagner,LAK,L,44,4,4,8,-14,15,630.0454,0,0,0,0,1,67,0.0597,4,8,0.0,2020-2021
Blake Lizotte,LAK,C,41,3,7,10,2,16,762.3658,0,0,0,0,0,42,0.07142,3,10,0.50847,2020-2021
Brendan Lemieux,LAK,L,49,4,7,11,-2,73,607.9387,0,0,0,0,1,50,0.08,4,11,0.23076,2020-2021
Carl Grundstrom,LAK,R,47,6,5,11,-10,16,748.4893,0,2,0,0,3,66,0.0909,6,9,0.42857,2020-2021
Christian Wolanin,LAK,D,18,0,3,3,-6,8,796.1666,0,0,0,0,0,16,0.0,0,3,,2020-2021
Drake Rymsha,LAK,C,1,0,0,0,1,0,796.0,0,0,0,0,0,0,,0,0,,2020-2021
Drew Doughty,LAK,D,56,8,26,34,-14,26,1582.8571,6,12,0,0,0,101,0.0792,2,15,,2020-2021
Dustin Brown,LAK,R,49,17,14,31,-3,18,1057.2653,9,2,0,0,1,129,0.13178,8,20,0.5,2020-2021
Gabriel Vilardi,LAK,C,54,10,13,23,-8,6,885.0925,3,1,0,0,3,65,0.15384,7,19,0.45899,2020-2021
Jaret Anderson-Dolan,LAK,C,34,7,4,11,-9,6,810.5882,1,0,0,0,2,37,0.18918,6,10,0.43708,2020-2021
Jeff Carter,LAK,C,54,17,13,30,3,22,993.9074,2,3,0,0,1,154,0.11038,15,25,0.48726,2020-2021
Kale Clague,LAK,D,18,0,6,6,-6,4,1032.3333,0,0,0,0,0,24,0.0,0,6,,2020-2021
Kurtis MacDermid,LAK,L,28,2,2,4,-14,36,801.2857,0,0,0,0,0,16,0.125,2,4,,2020-2021
Lias Andersson,LAK,C,23,3,3,6,-4,12,723.9565,0,0,0,0,0,23,0.13043,3,6,0.38461,2020-2021
Martin Frk,LAK,R,1,0,0,0,-1,0,561.0,0,0,0,0,0,0,,0,0,,2020-2021
Matt Luff,LAK,R,13,1,0,1,-4,5,629.0,0,0,0,0,0,18,0.05555,1,1,0.4,2020-2021
Matt Roy,LAK,D,44,2,8,10,0,8,1155.25,0,1,0,0,0,57,0.03508,2,8,,2020-2021
Michael Amadio,LAK,R,25,0,3,3,-3,4,753.0,0,1,0,0,0,24,0.0,0,2,0.5,2020-2021
Mikey Anderson,LAK,D,54,1,10,11,0,30,1270.574,0,0,0,0,1,52,0.01923,1,9,,2020-2021
Olli Maatta,LAK,D,41,0,4,4,-8,6,986.1951,0,0,0,0,0,43,0.0,0,4,,2020-2021
Quinton Byfield,LAK,R,6,0,1,1,1,2,900.5,0,0,0,0,0,9,0.0,0,1,0.39393,2020-2021
Rasmus Kupari,LAK,C,7,1,0,1,-5,2,688.2857,0,0,0,0,0,8,0.125,1,1,0.53846,2020-2021
Sean Walker,LAK,D,47,5,13,18,-13,18,1090.0851,0,1,0,0,0,92,0.05434,5,17,,2020-2021
Tobias Bjornfot,LAK,D,33,1,5,6,-3,14,1010.5757,0,0,0,0,0,30,0.03333,1,6,,2020-2021
Trevor Moore,LAK,L,56,10,13,23,-5,18,872.3035,1,1,2,0,0,88,0.11363,7,19,0.33333,2020-2021
