Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Adrian Kempe,LA,RW,55,13,17,30,-8.0,4,19:53,4,4,118,11.0,,,,,,0,0,0.0
Alex Iafallo,LA,LW,49,17,14,31,-3.0,18,17:37,9,2,129,13.2,,,,,,0,0,0.0
Andreas Athanasiou,LA,C,56,10,13,23,-5.0,18,14:32,1,1,88,11.4,,,,,,0,0,0.0
Arthur Kaliyev,LA,RW,13,0,1,1,2.0,8,13:51,0,0,11,0.0,,,,,,0,0,0.0
Austin Strand,LA,D,6,0,1,1,1.0,2,15:00,0,0,9,0.0,,,,,,0,0,0.0
Austin Wagner,LA,LW,44,2,8,10,0.0,8,19:15,0,1,57,3.5,,,,,,0,0,0.0
Blake Lizotte,LA,C,54,1,10,11,0.0,30,21:10,0,0,52,1.9,,,,,,0,0,0.0
Brendan Lemieux LW *,LA,,23,3,3,6,-4.0,12,12:03,0,0,23,13.0,,,,,,1,0,0.0
Carl Grundstrom,LA,RW,47,5,13,18,-13.0,18,18:10,0,1,92,5.4,,,,,,0,0,0.0
Christian Wolanin D *,LA,,1,0,0,0,1.0,0,13:16,0,0,0,0.0,,,,,,0,0,0.0
Drake Rymsha,LA,C,13,1,0,1,-4.0,5,10:29,0,0,18,5.6,,,,,,0,0,0.0
Drew Doughty,LA,D,56,13,37,50,-7.0,10,21:10,3,20,118,11.0,,,,,,2,1,50.0
Dustin Brown,LA,RW,56,8,26,34,-14.0,26,26:22,6,12,101,7.9,,,,,,0,0,0.0
Gabriel Vilardi,LA,C,56,14,15,29,-18.0,28,16:55,4,10,127,11.0,,,,,,1,1,100.0
Jaret Anderson-Dolan,LA,C,47,6,5,11,-10.0,16,12:28,0,2,66,9.1,,,,,,1,0,0.0
Jeff Carter C *,LA,,47,10,13,23,-6.0,27,14:56,0,1,85,11.8,,,,,,0,0,0.0
Kale Clague,LA,D,33,1,5,6,-3.0,14,16:50,0,0,30,3.3,,,,,,0,0,0.0
Kurtis MacDermid,LA,LW,41,0,4,4,-8.0,6,16:26,0,0,43,0.0,,,,,,0,0,0.0
Lias Andersson,LA,C,18,0,6,6,-6.0,4,17:12,0,0,24,0.0,,,,,,0,0,0.0
Mark Alt,LA,D,1,0,0,0,-1.0,0,9:21,0,0,0,0.0,,,,,,0,0,0.0
Martin Frk,LA,RW,3,0,0,0,1.0,2,14:35,0,0,2,0.0,,,,,,0,0,0.0
Matt Luff,LA,RW,1,1,0,1,-1.0,0,14:42,0,0,1,100.0,,,,,,0,0,0.0
Matt Roy,LA,D,41,3,7,10,2.0,16,12:42,0,0,42,7.1,,,,,,0,0,0.0
Michael Amadio RW *,LA,,28,2,2,4,-14.0,36,13:21,0,0,16,12.5,,,,,,0,0,0.0
Mikey Anderson,LA,D,34,7,4,11,-9.0,6,13:30,1,0,37,18.9,,,,,,0,0,0.0
Olli Maatta,LA,D,18,2,2,4,-2.0,14,9:58,0,0,19,10.5,,,,,,0,0,0.0
Quinton Byfield,LA,RW,7,1,0,1,-5.0,2,11:28,0,0,8,12.5,,,,,,0,0,0.0
Rasmus Kupari,LA,C,20,0,2,2,-5.0,2,12:26,0,1,19,0.0,,,,,,0,0,0.0
Sean Walker,LA,D,40,8,11,19,-6.0,22,16:26,1,3,117,6.8,,,,,,0,0,0.0
Tobias Bjornfot,LA,D,44,4,4,8,-14.0,15,10:30,0,0,67,6.0,,,,,,0,0,0.0
Total,LA,,2,0,0,0,0.0,2,13:35,0,0,3,0.0,,,,,,0,0,0.0
Trevor Moore,LA,LW,54,10,13,23,-8.0,6,14:45,3,1,65,15.4,,,,,,2,1,50.0
