Name,Team,P,G,A
Antoine Semenyo,AFC Bournemouth,33.0,8.0,0.0
Dominic Solanke,AFC Bournemouth,38.0,19.0,0.0
Ryan Christie,AFC Bournemouth,0.0,0.0,5.0
