Name,Team,P,G,A
Anthony Elanga,Nottingham Forest,0.0,0.0,9.0
Callum Hudson-Odoi,Nottingham Forest,29.0,8.0,0.0
Chris Wood,Nottingham Forest,31.0,14.0,0.0
Morgan Gibbs-White,Nottingham Forest,0.0,0.0,10.0
