Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Agustín Ramírez,24.0,MIA,NL,0.0,8.0,34.0,27.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,8.0,0.222,0.382,0.259,0.642,89.0,0.303,82.0,7.0,0.0,1.0,0.0,0.0,1.0,/2D,
Austin Slater,33.0,MIA,NL,0.0,6.0,14.0,12.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.167,0.214,0.167,0.381,11.0,0.198,-1.0,2.0,0.0,0.0,0.0,1.0,0.0,/9H,
Connor Norby,26.0,MIA,NL,0.0,8.0,30.0,24.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,0.167,0.333,0.25,0.583,71.0,0.285,75.0,6.0,0.0,3.0,0.0,0.0,0.0,/3D,
Deyvison De Los Santos,23.0,MIA,NL,0.1,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.5,319.0,0.637,327.0,2.0,0.0,0.0,0.0,0.0,0.0,/3,
Graham Pauley*,25.0,MIA,NL,0.1,7.0,17.0,16.0,2.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.25,0.25,0.438,0.688,93.0,0.289,77.0,7.0,0.0,0.0,1.0,0.0,0.0,/53H,
Griffin Conine*,28.0,MIA,NL,0.3,8.0,17.0,15.0,4.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,0.267,0.353,0.533,0.886,151.0,0.404,151.0,8.0,0.0,1.0,0.0,0.0,0.0,*/7H93,
Heriberto Hernández,26.0,MIA,NL,-0.1,8.0,27.0,23.0,2.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,5.0,0.13,0.259,0.217,0.477,39.0,0.264,60.0,5.0,0.0,0.0,0.0,0.0,0.0,*/7H,
Jakob Marsee*,25.0,MIA,NL,-0.3,9.0,40.0,34.0,5.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,5.0,13.0,0.118,0.225,0.206,0.431,25.0,0.211,16.0,7.0,0.0,0.0,0.0,1.0,0.0,*/8,
Javier Sanoja,23.0,MIA,NL,0.2,6.0,21.0,21.0,1.0,9.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,3.0,0.429,0.429,0.571,1.0,185.0,0.414,187.0,12.0,0.0,0.0,0.0,0.0,0.0,/57,
Leo Jiménez,25.0,MIA,NL,0.0,3.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,131.0,0.323,104.0,2.0,0.0,0.0,0.0,0.0,0.0,/45DH,
Liam Hicks*,27.0,MIA,NL,0.6,8.0,29.0,24.0,7.0,8.0,1.0,0.0,3.0,12.0,0.0,0.0,2.0,1.0,0.333,0.414,0.75,1.164,227.0,0.485,221.0,18.0,0.0,2.0,0.0,1.0,0.0,/23H,
Otto Lopez,27.0,MIA,NL,0.4,9.0,37.0,33.0,8.0,11.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,7.0,0.333,0.405,0.515,0.921,163.0,0.4,159.0,17.0,0.0,1.0,0.0,0.0,0.0,/*6,
Owen Caissie*,23.0,MIA,NL,0.2,9.0,30.0,27.0,4.0,8.0,2.0,0.0,2.0,9.0,1.0,0.0,2.0,11.0,0.296,0.333,0.593,0.926,160.0,0.401,154.0,16.0,0.0,0.0,0.0,1.0,0.0,/9DH,
Xavier Edwards#,26.0,MIA,NL,0.9,9.0,37.0,34.0,9.0,16.0,3.0,0.0,1.0,5.0,2.0,0.0,2.0,3.0,0.471,0.5,0.647,1.147,227.0,0.515,237.0,22.0,1.0,0.0,1.0,0.0,0.0,/*4,
