Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Alex Vesia*,27.0,LAD,NL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Amed Rosario,27.0,LAD,NL,0.8,48.0,133.0,125.0,19.0,32.0,6.0,2.0,3.0,18.0,6.0,2.0,7.0,22.0,0.256,0.301,0.408,0.709,91.0,0.319,93.0,51.0,4.0,1.0,0.0,0.0,0.0,46H/D,
Austin Barnes,33.0,LAD,NL,-1.0,59.0,200.0,178.0,15.0,32.0,5.0,0.0,2.0,11.0,2.0,1.0,17.0,43.0,0.18,0.256,0.242,0.498,37.0,0.232,33.0,43.0,7.0,2.0,1.0,2.0,0.0,2/H4D,
Austin Wynns,32.0,LAD,NL,0.1,5.0,12.0,11.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.182,0.25,0.273,0.523,43.0,0.236,36.0,3.0,0.0,0.0,0.0,0.0,0.0,/2,
Brusdar Graterol,24.0,LAD,NL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Caleb Ferguson,26.0,LAD,NL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Chris Taylor,32.0,LAD,NL,1.5,117.0,384.0,338.0,51.0,80.0,15.0,1.0,15.0,56.0,16.0,3.0,41.0,125.0,0.237,0.326,0.42,0.746,102.0,0.333,102.0,142.0,2.0,4.0,0.0,1.0,2.0,765H/D84,
David Peralta*,35.0,LAD,NL,0.7,133.0,422.0,394.0,47.0,102.0,25.0,1.0,7.0,55.0,4.0,1.0,20.0,72.0,0.259,0.294,0.381,0.675,82.0,0.302,82.0,150.0,8.0,2.0,0.0,6.0,1.0,*7H9/D,
Freddie Freeman*,33.0,LAD,NL,6.8,161.0,730.0,637.0,131.0,211.0,59.0,2.0,29.0,102.0,23.0,1.0,72.0,121.0,0.331,0.41,0.567,0.976,163.0,0.425,167.0,361.0,14.0,16.0,0.0,5.0,12.0,*3,"AS,MVP-3"
J.D. Martinez,35.0,LAD,NL,2.0,113.0,479.0,432.0,61.0,117.0,27.0,2.0,33.0,103.0,1.0,0.0,34.0,149.0,0.271,0.321,0.572,0.893,136.0,0.372,133.0,247.0,11.0,2.0,0.0,9.0,1.0,*D/7H,AS
