Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Austin Riley,26.0,ATL,NL,6.0,159.0,715.0,636.0,117.0,179.0,32.0,3.0,37.0,97.0,3.0,1.0,59.0,172.0,0.281,0.345,0.516,0.861,130.0,0.367,129.0,328.0,18.0,9.0,0.0,11.0,4.0,*5,"AS,MVP-7,SS"
Braden Shewmake*,25.0,ATL,NL,-0.1,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-131.0,0.0,0.0,0.0,0.0,0.0,0.0,/6,
Chadwick Tromp,28.0,ATL,NL,-0.2,6.0,16.0,16.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.125,0.125,0.188,0.313,-17.0,0.133,-38.0,3.0,0.0,0.0,0.0,0.0,0.0,/2,
Charlie Culberson,34.0,ATL,NL,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,447.0,0.803,433.0,1.0,0.0,0.0,0.0,0.0,0.0,/DH,
Eddie Rosario*,31.0,ATL,NL,1.2,142.0,516.0,478.0,64.0,122.0,24.0,3.0,21.0,74.0,3.0,4.0,34.0,122.0,0.255,0.305,0.45,0.755,101.0,0.324,100.0,215.0,13.0,1.0,1.0,2.0,1.0,*7DH,
Ehire Adrianza#,33.0,ATL,NL,-0.3,5.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.091,0.0,0.091,-72.0,0.064,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,/6H,
Eli White,29.0,ATL,NL,0.0,6.0,17.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.071,0.235,0.071,0.307,-10.0,0.178,-6.0,1.0,0.0,1.0,0.0,0.0,0.0,/8H,
Forrest Wall*,27.0,ATL,NL,0.3,15.0,15.0,13.0,6.0,6.0,2.0,0.0,1.0,2.0,5.0,1.0,2.0,4.0,0.462,0.533,0.846,1.379,267.0,0.602,266.0,11.0,0.0,0.0,0.0,0.0,0.0,/H7D89,
Joe Jiménez,28.0,ATL,NL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Kevin Pillar,34.0,ATL,NL,0.0,81.0,206.0,197.0,29.0,45.0,10.0,0.0,9.0,32.0,4.0,1.0,6.0,50.0,0.228,0.248,0.416,0.664,76.0,0.289,72.0,82.0,2.0,0.0,0.0,3.0,0.0,7H9/8,
