Name,Team,P,G,A
Arouna Koné,Wigan Athletic,34.0,11.0,5.0
Jean Beausejour,Wigan Athletic,0.0,0.0,7.0
Shaun Maloney,Wigan Athletic,36.0,6.0,8.0
