Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Nikola Jokic,74,74.0,33.5,27.1,2.8,11.0,13.8,7.9,1.5,0.9,3.8,2.6,2.1,10.3,17.7,58.3,1.3,3.9,33.7,5.1,6.3,81.0,9.0,13.8,65.2,1.529,0.62,C,False
Aaron Gordon,75,75.0,31.7,15.0,1.7,4.2,5.9,2.5,0.6,0.6,1.8,2.0,1.4,5.8,11.1,52.0,1.2,3.5,33.5,2.3,3.1,74.3,4.6,7.7,60.5,1.35,0.57,F,False
Will Barton,71,71.0,32.1,14.7,0.6,4.2,4.8,3.9,0.8,0.4,1.8,1.6,2.2,5.5,12.6,43.8,2.2,6.1,36.5,1.4,1.8,80.3,3.3,6.6,50.4,1.164,0.53,G,False
Monte Morris,75,74.0,29.9,12.6,0.4,2.7,3.0,4.4,0.7,0.2,1.0,1.2,4.3,5.0,10.3,48.4,1.7,4.2,39.5,1.0,1.1,86.9,3.3,6.1,54.5,1.223,0.56,PG,False
Jeff Green,75,63.0,24.7,10.3,0.5,2.5,3.1,1.3,0.4,0.4,0.9,2.0,1.4,3.7,7.1,52.4,0.7,2.2,31.5,2.2,2.6,83.3,3.0,4.8,62.0,1.459,0.57,F,False
Bones Hyland,69,4.0,19.0,10.1,0.2,2.5,2.7,2.8,0.6,0.3,1.2,2.2,2.2,3.3,8.3,40.3,1.9,5.2,36.6,1.6,1.8,85.6,1.4,3.1,46.5,1.222,0.52,G,False
Michael Porter Jr.,9,9.0,29.4,9.9,1.0,5.6,6.6,1.9,1.1,0.2,1.3,1.8,1.4,4.1,11.4,35.9,1.1,5.3,20.8,0.6,1.0,55.6,3.0,6.1,49.1,0.864,0.41,F,False
DeMarcus Cousins,31,2.0,13.9,8.9,1.6,3.9,5.5,1.7,0.6,0.4,2.2,3.0,0.8,3.0,6.6,45.6,0.8,2.4,32.4,2.1,2.8,73.6,2.3,4.3,53.0,1.34,0.51,C,True
Bryn Forbes,35,1.0,17.4,8.6,0.2,0.7,0.9,1.0,0.2,0.1,0.7,1.5,1.5,2.9,6.9,42.4,1.7,4.1,41.0,1.0,1.1,92.1,1.3,2.8,44.4,1.235,0.55,SG,True
Zeke Nnaji,41,1.0,17.0,6.6,1.4,2.2,3.6,0.4,0.4,0.3,0.6,1.9,0.7,2.3,4.5,51.6,0.9,2.0,46.3,1.0,1.6,63.1,1.4,2.6,55.7,1.452,0.62,F,False
JaMychal Green,67,8.0,16.2,6.4,1.2,3.0,4.2,0.9,0.6,0.4,0.9,2.4,1.0,2.4,4.9,48.6,0.5,1.9,26.6,1.2,1.4,87.1,1.9,3.0,62.1,1.321,0.54,F,False
Austin Rivers,67,18.0,22.1,6.0,0.3,1.4,1.7,1.3,0.8,0.1,0.8,1.8,1.7,2.2,5.2,41.7,1.2,3.4,34.2,0.5,0.7,72.7,1.0,1.8,56.3,1.151,0.53,SG,False
PJ Dozier,18,0.0,18.9,5.4,0.8,2.7,3.5,1.6,0.6,0.3,0.7,1.8,2.2,2.0,5.5,36.4,0.8,2.7,31.3,0.6,0.7,76.9,1.2,2.8,41.2,0.98,0.44,G,False
Facundo Campazzo,65,4.0,18.2,5.1,0.4,1.4,1.8,3.4,1.0,0.4,1.0,1.9,3.3,1.6,4.6,36.1,0.9,3.0,30.1,0.9,1.2,76.9,0.8,1.6,47.6,1.122,0.46,G,False
Davon Reed,48,5.0,13.9,4.4,0.3,2.0,2.3,1.1,0.5,0.2,0.3,1.3,3.3,1.7,3.4,50.3,0.8,1.8,43.0,0.2,0.3,66.7,0.9,1.6,58.7,1.298,0.62,SG,False
Vlatko Cancar,15,1.0,11.7,4.1,0.5,1.5,2.1,1.1,0.1,0.2,0.6,1.2,1.9,1.5,2.7,56.1,0.5,0.8,58.3,0.6,0.9,64.3,1.1,1.9,55.2,1.512,0.65,SF,False
Markus Howard,31,0.0,5.7,4.1,0.1,0.3,0.4,0.2,0.3,0.0,0.2,0.5,1.0,1.3,3.3,38.6,0.9,2.3,40.0,0.6,0.7,87.0,0.4,1.0,35.5,1.248,0.52,PG,False
Bol Bol,14,0.0,5.8,2.4,0.3,1.1,1.4,0.4,0.1,0.1,0.3,0.3,1.3,1.1,1.9,55.6,0.1,0.3,25.0,0.1,0.4,40.0,1.0,1.6,60.9,1.222,0.57,C,False
Rayjon Tucker,3,0.0,9.7,2.0,0.3,1.0,1.3,1.3,0.3,0.0,0.0,1.0,inf,0.3,0.7,50.0,0.3,0.7,50.0,1.0,1.3,75.0,0.0,0.0,0.0,3.0,0.75,G,True
