Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Julius Randle,72,72.0,35.3,20.1,1.7,8.2,9.9,5.1,0.7,0.5,3.4,2.8,1.5,7.1,17.3,41.1,1.7,5.4,30.8,4.2,5.6,75.6,5.4,11.9,45.8,1.161,0.46,F,False
RJ Barrett,70,70.0,34.5,20.0,0.9,4.9,5.8,3.0,0.6,0.2,2.2,2.0,1.4,7.0,17.1,40.8,2.0,5.8,34.2,4.1,5.8,71.4,5.0,11.3,44.2,1.174,0.47,F,False
Evan Fournier,80,80.0,29.5,14.1,0.4,2.2,2.6,2.1,1.0,0.3,1.3,2.3,1.6,5.0,12.1,41.7,3.0,7.7,38.9,1.0,1.4,70.8,2.0,4.3,46.5,1.166,0.54,SG,False
Derrick Rose,26,4.0,24.5,12.0,0.8,2.2,3.0,4.0,0.8,0.5,1.5,0.6,2.6,4.7,10.5,44.5,1.4,3.5,40.2,1.2,1.2,96.8,3.3,7.0,46.7,1.135,0.51,PG,False
Alec Burks,81,44.0,28.6,11.7,0.6,4.3,4.9,3.0,1.0,0.3,1.1,2.7,2.6,3.5,9.0,39.1,1.9,4.8,40.4,2.7,3.3,82.2,1.6,4.2,37.8,1.297,0.5,SG,False
Kemba Walker,37,37.0,25.6,11.6,0.4,2.6,3.0,3.5,0.7,0.2,1.3,1.0,2.7,4.0,10.0,40.3,2.0,5.4,36.7,1.6,1.9,84.5,2.1,4.6,44.4,1.165,0.5,PG,False
Immanuel Quickley,78,3.0,23.1,11.3,0.4,2.8,3.2,3.5,0.7,0.0,1.3,2.1,2.8,3.6,9.3,39.2,1.8,5.1,34.6,2.3,2.6,88.1,1.9,4.2,44.8,1.218,0.49,G,False
Obi Toppin,72,10.0,17.1,9.0,1.0,2.8,3.7,1.1,0.3,0.5,0.8,1.4,1.4,3.5,6.6,53.1,0.7,2.3,30.8,1.3,1.7,75.8,2.8,4.2,65.5,1.37,0.59,F,False
Mitchell Robinson,72,62.0,25.7,8.5,4.1,4.5,8.6,0.5,0.8,1.8,0.8,2.7,0.6,3.6,4.8,76.1,0.0,0.0,0.0,1.2,2.5,48.6,3.6,4.8,76.1,1.778,0.76,C,False
Cam Reddish,15,0.0,14.4,6.1,0.3,1.1,1.4,0.7,0.8,0.3,0.9,1.0,0.8,1.8,4.3,41.5,0.5,2.1,25.8,1.9,2.1,90.6,1.3,2.3,55.9,1.4,0.48,SF,True
Quentin Grimes,46,6.0,17.1,6.0,0.5,1.5,2.0,1.0,0.7,0.2,0.6,1.6,1.6,2.1,5.1,40.4,1.6,4.1,38.1,0.3,0.4,68.4,0.5,1.0,50.0,1.17,0.56,G,False
Taj Gibson,52,4.0,18.2,4.4,1.7,2.7,4.4,0.6,0.4,0.8,0.5,2.6,1.2,1.7,3.2,51.8,0.3,0.7,39.5,0.8,1.0,80.8,1.4,2.5,55.5,1.38,0.56,F,False
Kevin Knox II,13,0.0,8.5,3.6,0.6,1.1,1.7,0.2,0.2,0.1,0.4,0.4,0.6,1.2,3.1,37.5,0.8,2.2,35.7,0.5,0.8,70.0,0.4,0.9,41.7,1.175,0.5,F,True
Nerlens Noel,25,11.0,22.5,3.4,1.9,3.7,5.6,0.9,1.2,1.2,0.8,2.7,1.2,1.3,2.4,53.3,0.0,0.1,0.0,0.8,1.2,70.0,1.3,2.3,56.1,1.417,0.53,C,False
