Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Amalio Carreño,27.0,PHI,NL,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-127.0,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Andy Ashby,23.0,PHI,NL,-0.1,8.0,13.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.083,0.083,0.083,0.167,-53.0,0.076,-98.0,1.0,0.0,0.0,1.0,0.0,0.0,/1,
Braulio Castillo,23.0,PHI,NL,-0.4,28.0,53.0,52.0,3.0,9.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,15.0,0.173,0.189,0.231,0.419,18.0,0.221,25.0,12.0,1.0,0.0,0.0,0.0,0.0,8/H9,
Bruce Ruffin#,27.0,PHI,NL,-0.2,31.0,34.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,0.143,0.0,0.143,-56.0,0.101,-100.0,0.0,0.0,0.0,6.0,0.0,0.0,1,
Charlie Hayes,26.0,PHI,NL,-0.6,142.0,480.0,460.0,34.0,106.0,23.0,1.0,12.0,53.0,3.0,3.0,16.0,75.0,0.23,0.257,0.363,0.62,74.0,0.287,70.0,167.0,13.0,1.0,2.0,1.0,3.0,*5/H6,
Cliff Brantley,23.0,PHI,NL,-0.1,6.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-100.0,0.0,-195.0,0.0,0.0,0.0,2.0,0.0,0.0,/1,
Dale Murphy,35.0,PHI,NL,0.8,153.0,599.0,544.0,66.0,137.0,33.0,1.0,18.0,81.0,1.0,0.0,48.0,93.0,0.252,0.309,0.415,0.724,103.0,0.34,107.0,226.0,20.0,0.0,0.0,7.0,3.0,*9H,
Danny Cox,31.0,PHI,NL,0.0,23.0,35.0,29.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,16.0,0.103,0.161,0.103,0.265,-23.0,0.164,-35.0,3.0,0.0,0.0,4.0,0.0,0.0,1,
Darrel Akerfelds,29.0,PHI,NL,0.0,30.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-100.0,0.0,-134.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Darren Daulton*,29.0,PHI,NL,-0.2,89.0,335.0,285.0,36.0,56.0,12.0,0.0,12.0,42.0,5.0,0.0,41.0,66.0,0.196,0.297,0.365,0.662,87.0,0.314,86.0,104.0,4.0,2.0,2.0,5.0,4.0,2/H,
Darrin Fletcher*,24.0,PHI,NL,-0.5,46.0,142.0,136.0,5.0,31.0,8.0,0.0,1.0,12.0,0.0,1.0,5.0,15.0,0.228,0.255,0.309,0.564,59.0,0.253,47.0,42.0,2.0,0.0,1.0,0.0,0.0,2/H,
Dave Hollins#,25.0,PHI,NL,1.4,56.0,172.0,151.0,18.0,45.0,10.0,2.0,6.0,21.0,1.0,1.0,17.0,26.0,0.298,0.378,0.51,0.888,149.0,0.404,155.0,77.0,2.0,3.0,0.0,1.0,1.0,5H/3,
Dave LaPoint*,31.0,PHI,NL,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-138.0,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Dickie Thon,33.0,PHI,NL,0.9,146.0,570.0,539.0,44.0,136.0,18.0,4.0,9.0,44.0,11.0,5.0,25.0,84.0,0.252,0.283,0.351,0.634,79.0,0.301,79.0,189.0,9.0,0.0,2.0,4.0,6.0,*6/H,
Doug Lindsey,23.0,PHI,NL,-0.2,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-100.0,0.0,-134.0,0.0,0.0,0.0,0.0,0.0,0.0,/2,
Jason Grimsley,23.0,PHI,NL,-0.1,12.0,19.0,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.059,0.158,0.059,0.217,-36.0,0.122,-49.0,1.0,0.0,0.0,0.0,0.0,0.0,1,
Jim Lindeman,29.0,PHI,NL,0.4,65.0,111.0,95.0,13.0,32.0,5.0,0.0,0.0,12.0,0.0,1.0,13.0,14.0,0.337,0.413,0.389,0.802,129.0,0.371,134.0,37.0,1.0,0.0,2.0,1.0,1.0,H79/83,
Joe Boever,30.0,PHI,NL,0.0,68.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.667,90.0,0.304,81.0,1.0,0.0,0.0,0.0,0.0,0.0,1,
John Kruk*,30.0,PHI,NL,4.7,152.0,615.0,538.0,84.0,158.0,27.0,6.0,21.0,92.0,7.0,0.0,67.0,100.0,0.294,0.367,0.483,0.851,139.0,0.383,137.0,260.0,11.0,1.0,0.0,9.0,16.0,378H/9,"AS,MVP-17"
John Morris*,30.0,PHI,NL,-0.3,85.0,140.0,127.0,15.0,28.0,2.0,1.0,1.0,6.0,2.0,0.0,12.0,25.0,0.22,0.293,0.276,0.568,62.0,0.273,55.0,35.0,1.0,1.0,0.0,0.0,4.0,H897,
José de Jesús,26.0,PHI,NL,-0.2,31.0,68.0,62.0,3.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,39.0,0.129,0.156,0.129,0.285,-18.0,0.136,-48.0,8.0,0.0,0.0,4.0,0.0,0.0,1,
Kim Batiste,23.0,PHI,NL,-0.1,10.0,28.0,27.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,0.222,0.25,0.222,0.472,35.0,0.184,5.0,6.0,0.0,0.0,0.0,0.0,1.0,/6H,
Lenny Dykstra*,28.0,PHI,NL,3.1,63.0,284.0,246.0,48.0,73.0,13.0,5.0,3.0,12.0,24.0,4.0,37.0,20.0,0.297,0.391,0.427,0.818,132.0,0.407,145.0,105.0,1.0,1.0,0.0,0.0,1.0,8/H,
Mickey Morandini*,25.0,PHI,NL,1.2,98.0,364.0,325.0,38.0,81.0,11.0,4.0,1.0,20.0,13.0,2.0,29.0,45.0,0.249,0.313,0.317,0.63,79.0,0.311,82.0,103.0,7.0,2.0,6.0,2.0,0.0,4/H,
Mike Hartley,29.0,PHI,NL,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-127.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Mitch Williams*,26.0,PHI,NL,0.0,69.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,54.0,0.354,119.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CYA-6
Pat Combs*,24.0,PHI,NL,0.1,14.0,20.0,15.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.133,0.278,0.133,0.411,20.0,0.221,13.0,2.0,0.0,1.0,2.0,0.0,0.0,1,
Randy Ready,31.0,PHI,NL,1.3,76.0,258.0,205.0,32.0,51.0,10.0,1.0,1.0,20.0,2.0,1.0,47.0,25.0,0.249,0.385,0.322,0.707,103.0,0.343,110.0,66.0,5.0,1.0,1.0,4.0,3.0,4H,
Rick Schu,29.0,PHI,NL,-0.3,17.0,24.0,22.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,0.091,0.125,0.091,0.216,-38.0,0.144,-33.0,2.0,1.0,0.0,0.0,1.0,0.0,H/53,
Ricky Jordan,26.0,PHI,NL,0.5,101.0,322.0,301.0,38.0,82.0,21.0,3.0,9.0,49.0,0.0,2.0,14.0,49.0,0.272,0.304,0.452,0.756,112.0,0.335,106.0,136.0,11.0,2.0,0.0,5.0,2.0,3H,
