Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Alejandro Peña,32.0,NYM,NL,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Anthony Young,25.0,NYM,NL,0.0,10.0,15.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.143,0.143,0.214,0.357,0.0,0.158,-32.0,3.0,0.0,0.0,1.0,0.0,0.0,1,
Blaine Beatty*,27.0,NYM,NL,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Charlie O'Brien,31.0,NYM,NL,-0.2,69.0,191.0,168.0,16.0,31.0,6.0,0.0,2.0,14.0,0.0,2.0,17.0,25.0,0.185,0.272,0.256,0.528,51.0,0.249,46.0,43.0,5.0,4.0,0.0,2.0,1.0,2/H,
Chris Donnels*,25.0,NYM,NL,0.0,37.0,104.0,89.0,7.0,20.0,2.0,0.0,0.0,5.0,1.0,1.0,14.0,19.0,0.225,0.33,0.247,0.577,66.0,0.283,68.0,22.0,0.0,0.0,1.0,0.0,1.0,3H5,
Chuck Carr#,23.0,NYM,NL,-0.3,12.0,11.0,11.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.182,0.182,0.182,0.364,3.0,0.19,-18.0,2.0,0.0,0.0,0.0,0.0,0.0,/8H,
Daryl Boston*,28.0,NYM,NL,0.8,137.0,286.0,255.0,40.0,70.0,16.0,4.0,4.0,21.0,15.0,8.0,30.0,42.0,0.275,0.35,0.416,0.765,116.0,0.353,117.0,106.0,2.0,0.0,0.0,1.0,0.0,*8H9/7,
Dave Magadan*,28.0,NYM,NL,1.5,124.0,517.0,418.0,58.0,108.0,23.0,0.0,4.0,51.0,1.0,1.0,83.0,50.0,0.258,0.378,0.342,0.721,106.0,0.347,113.0,143.0,5.0,2.0,7.0,7.0,3.0,*3/H,
David Cone*,28.0,NYM,NL,-0.1,34.0,84.0,72.0,3.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,14.0,0.125,0.179,0.125,0.304,-12.0,0.163,-29.0,9.0,3.0,2.0,6.0,1.0,0.0,1,
Doug Simons*,24.0,NYM,NL,-0.1,42.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-213.0,0.0,0.0,0.0,1.0,0.0,0.0,1,
