Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Alex Pace,Philadelphia Wings,D,16,2,5,7,10,0,0,0,119,12,9,12,7,0/0,-
Ben Kromer,Philadelphia Wings,D,6,1,0,1,4,0,0,0,28,6,3,3,1,0/0,-
Bo Columbus,Philadelphia Wings,D,10,0,0,0,8,0,0,0,39,8,4,1,3,106/226,47%
Brennan O'Neill,Philadelphia Wings,F,16,31,34,65,0,7,10,0,45,44,2,0,139,0/0,-
Chris Corbeil,Philadelphia Wings,D,15,1,4,5,12,0,0,0,69,10,10,5,4,0/0,-
Dalton Young,Philadelphia Wings,T,10,12,18,30,2,1,2,0,46,33,3,0,48,0/0,-
Deacan Knott,Philadelphia Wings,G,16,0,0,0,0,0,0,0,4,6,0,0,0,0/0,-
Dustyn Birkhof,Philadelphia Wings,D,6,4,1,5,4,0,0,0,21,2,2,3,7,0/0,-
Dylan Hutchison,Philadelphia Wings,D,12,0,3,3,8,0,0,0,34,3,2,5,3,0/0,-
Eric Fannell,Philadelphia Wings,F,13,15,24,39,8,6,5,0,36,24,2,0,62,0/0,-
Ethan Fisher,Philadelphia Wings,D,2,0,0,0,0,0,0,0,1,0,1,0,0,0/0,-
Evan Messenger,Philadelphia Wings,T,10,1,2,3,6,0,0,0,20,4,4,4,7,0/0,-
Isaiah Davis-Allen,Philadelphia Wings,D,15,0,1,1,6,0,0,0,53,2,9,3,3,0/0,-
Kyle Jackson,Philadelphia Wings,F,9,6,17,23,8,0,1,1,29,30,1,1,45,0/0,-
Landen Sinfield,Philadelphia Wings,F,6,2,7,9,2,0,2,0,9,8,0,0,28,0/0,-
Liam Patten,Philadelphia Wings,D,16,2,5,7,35,0,0,0,95,10,11,9,20,0/3,-
Lukas Nielsen,Philadelphia Wings,F,7,8,5,13,4,0,1,0,20,12,1,0,30,0/0,-
Michael Sowers,Philadelphia Wings,F,8,14,13,27,2,0,0,1,18,17,1,0,56,0/0,-
Mitchell Armstrong,Philadelphia Wings,D,13,1,2,3,6,0,0,1,31,7,11,8,10,0/0,-
Nick Damude,Philadelphia Wings,G,16,0,4,4,15,0,1,0,8,6,0,0,0,0/0,-
Patrick Foley,Philadelphia Wings,D,11,1,2,3,2,0,0,0,29,5,6,5,5,0/0,-
Ron John,Philadelphia Wings,T,8,1,2,3,0,0,0,0,20,6,5,2,4,0/0,-
Ryan Wagner,Philadelphia Wings,D,16,2,3,5,22,0,0,1,63,10,14,13,9,0/0,-
Sam LeClair,Philadelphia Wings,F,14,10,22,32,4,4,5,0,31,25,0,0,64,0/0,-
Scott Dominey,Philadelphia Wings,T,7,1,2,3,8,0,0,1,41,9,1,2,5,0/2,-
Travis Longboat,Philadelphia Wings,F,5,2,4,6,0,0,0,0,18,8,2,0,26,0/0,-
