Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Adam Thistlethwaite,Rochester Knighthawks,D,6,0,2,2,4,0,0,0,16,0,1,0,0,0/0,-
Blaze Riorden,Rochester Knighthawks,F,15,11,17,28,2,3,4,0,29,19,0,1,60,0/0,-
Brad Gillies,Rochester Knighthawks,T,13,0,0,0,6,0,0,0,17,2,7,12,5,0/0,-
Brad McCulley,Rochester Knighthawks,F,3,0,2,2,16,0,0,0,5,3,0,0,8,0/0,-
Cam MacLeod,Rochester Knighthawks,G,7,0,1,1,0,0,0,0,0,1,0,0,0,0/0,-
Chad Tutton,Rochester Knighthawks,D,15,1,3,4,33,0,0,0,87,10,14,9,8,0/0,-
Connor Fields,Rochester Knighthawks,F,15,39,65,104,12,6,21,0,106,40,3,0,202,0/0,-
Dan Coates,Rochester Knighthawks,D,13,0,2,2,8,0,0,0,77,11,6,7,0,0/1,-
Graydon Hogg,Rochester Knighthawks,F,11,7,13,20,10,1,2,0,29,15,2,1,40,0/0,-
Ian Llord,Rochester Knighthawks,D,14,1,3,4,8,0,0,0,38,4,4,20,3,0/0,-
Jacob Piseno,Rochester Knighthawks,T,14,6,4,10,4,0,0,0,64,3,13,6,11,1/3,33%
Jeremy Thompson,Rochester Knighthawks,T,14,2,2,4,18,0,0,0,91,7,12,4,8,94/234,40%
Josh Medeiros,Rochester Knighthawks,T,12,2,7,9,2,0,0,0,37,9,5,7,12,0/0,-
Kyle Waters,Rochester Knighthawks,F,14,5,21,26,0,0,0,0,23,14,0,0,46,0/0,-
Matt Gilray,Rochester Knighthawks,T,14,4,3,7,6,0,0,0,58,10,7,15,13,0/0,-
Nathan Kapp,Rochester Knighthawks,T,7,0,0,0,0,0,0,0,50,3,0,0,1,114/196,58%
Riley Hutchcraft,Rochester Knighthawks,G,15,0,0,0,2,0,0,0,0,3,0,0,0,0/0,-
Ryan Lanchbury,Rochester Knighthawks,F,15,22,71,93,16,7,11,0,61,43,2,0,104,0/0,-
Ryan Smith,Rochester Knighthawks,F,15,36,32,68,4,7,12,2,71,32,3,0,158,0/0,-
Rylan Hartley,Rochester Knighthawks,G,14,0,2,2,25,0,0,0,11,7,2,0,0,0/0,-
Ryland Rees,Rochester Knighthawks,T,1,0,0,0,0,0,0,0,2,0,0,0,0,0/0,-
Taylor Jensen,Rochester Knighthawks,T,15,2,5,7,4,0,0,0,93,12,12,14,7,4/7,57%
Thomas McConvey,Rochester Knighthawks,F,15,29,37,66,4,7,11,1,96,28,4,0,140,0/0,-
Tyler Biles,Rochester Knighthawks,D,10,0,2,2,31,0,0,0,18,1,5,3,0,0/0,-
Zed Williams,Rochester Knighthawks,F,15,21,13,34,8,4,3,1,69,27,6,1,69,0/0,-
