Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Billy Hostrawser,Toronto Rock,D,16,1,0,1,14,0,0,0,64,4,9,11,2,3/15,20%
Brad Kri,Toronto Rock,D,16,0,6,6,34,0,0,0,105,10,29,10,3,11/20,55%
Challen Rogers,Toronto Rock,F,16,25,35,60,4,3,9,1,59,44,1,0,77,0/0,-
Chris Boushy,Toronto Rock,F,16,23,17,40,6,0,1,0,42,52,0,0,119,0/0,-
Chris Weier,Toronto Rock,D,8,0,7,7,2,0,0,0,27,2,4,8,4,0/0,-
CJ Kirst,Toronto Rock,F,16,33,33,66,2,3,6,1,79,40,17,1,137,0/0,-
Dan Craig,Toronto Rock,F,10,5,13,18,8,0,0,0,33,19,3,1,46,0/0,-
Elijah Gash,Toronto Rock,D,16,1,3,4,40,0,0,0,37,3,16,6,5,0/0,-
Hugh Kelleher,Toronto Rock,D,16,3,4,7,6,0,0,0,72,11,15,3,15,0/0,-
Isiah Moran-Weekes,Toronto Rock,F,5,2,4,6,2,0,0,0,7,9,1,0,18,0/0,-
Jake Darlison,Toronto Rock,D,4,0,1,1,2,0,0,0,11,1,4,0,5,0/0,-
Josh Dawick,Toronto Rock,F,16,19,31,50,2,5,4,0,53,32,2,1,105,0/0,-
Josh Jackson,Toronto Rock,D,14,2,2,4,8,0,0,0,44,6,7,5,2,0/0,-
Josh Jubenville,Toronto Rock,D,15,2,2,4,4,0,0,0,82,9,14,8,9,48/172,28%
Justin J. Martin,Toronto Rock,D,5,1,1,2,0,0,0,1,17,6,2,2,2,0/1,-
Latrell Harris,Toronto Rock,D,14,2,12,14,6,0,0,0,76,5,14,8,8,0/2,-
Lucas Hucal,Toronto Rock,D,5,0,1,1,0,0,0,0,19,1,1,2,1,0/0,-
Mark Matthews,Toronto Rock,F,16,18,53,71,2,3,15,1,46,35,1,3,86,0/0,-
Nicholas Rowlett,Toronto Rock,T,12,1,1,2,0,0,0,0,57,5,0,0,3,154/305,50%
Nick Rose,Toronto Rock,G,10,0,2,2,0,0,0,0,1,4,0,0,0,0/0,-
Owen Hiltz,Toronto Rock,F,16,31,28,59,16,8,5,0,50,32,4,1,117,0/0,-
Phil Mazzuca,Toronto Rock,T,11,1,7,8,2,0,0,0,75,7,11,10,4,5/8,62%
Robert Hudson,Toronto Rock,T,10,0,4,4,0,0,0,0,28,3,5,7,3,0/0,-
Sam English,Toronto Rock,T,14,7,15,22,6,0,0,0,117,21,15,4,43,2/22,9%
Steve Orleman,Toronto Rock,G,12,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Troy Holowchuk,Toronto Rock,G,16,0,0,0,0,0,0,0,3,2,1,0,0,0/0,-
Zack Kearney,Toronto Rock,F,1,0,1,1,0,0,0,0,4,0,1,0,0,7/18,39%
