Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Cam Wyers,Buffalo Bandits,D,16,1,4,5,12,0,0,0,56,6,19,15,5,0/0,-
Carter Coffey,Buffalo Bandits,D,3,0,0,0,0,0,0,0,2,0,1,0,0,0/1,-
Clay Scanlan,Buffalo Bandits,F,16,11,11,22,0,1,0,0,56,16,3,0,46,0/0,-
Coltrane Tyson,Buffalo Bandits,F,1,0,1,1,2,0,0,0,1,1,0,0,4,0/0,-
Connor Farrell,Buffalo Bandits,T,14,0,1,1,2,0,0,0,81,15,0,0,4,189/365,52%
Dhane Smith,Buffalo Bandits,F,16,35,70,105,6,6,15,4,76,74,3,1,201,0/0,-
Dylan Robinson,Buffalo Bandits,D,14,4,6,10,13,0,0,0,70,4,8,3,9,13/28,46%
Evan Constantopoulos,Buffalo Bandits,G,10,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Ian MacKay,Buffalo Bandits,F,14,22,32,54,16,5,4,2,74,41,6,4,97,0/2,-
Joe Resetarits,Buffalo Bandits,F,16,20,34,54,0,4,8,1,41,33,0,0,125,0/0,-
Josh Byrne,Buffalo Bandits,F,16,31,70,101,6,0,20,0,52,54,1,0,168,0/0,-
Kyle Buchanan,Buffalo Bandits,F,16,26,20,46,2,7,1,0,66,28,1,0,81,0/2,-
Matt Spanger,Buffalo Bandits,D,10,2,4,6,0,0,0,0,29,3,2,7,3,0/0,-
Matt Vinc,Buffalo Bandits,G,16,0,2,2,2,0,0,0,10,4,1,0,0,0/0,-
Mike McCannell,Buffalo Bandits,T,9,0,3,3,0,0,0,0,24,2,6,3,2,0/0,-
Mitch de Snoo,Buffalo Bandits,D,12,2,7,9,4,0,0,0,127,18,16,28,12,0/11,-
Nick Weiss,Buffalo Bandits,T,14,5,11,16,36,1,0,0,98,13,16,7,16,0/0,-
Paul Dawson,Buffalo Bandits,D,16,0,2,2,12,0,1,0,51,5,8,33,1,0/0,-
Steve Priolo,Buffalo Bandits,D,16,5,12,17,29,0,0,0,87,13,13,18,14,0/0,-
Taylor Dooley,Buffalo Bandits,D,5,0,2,2,0,0,0,0,10,0,1,1,0,0/0,-
Tehoka Nanticoke,Buffalo Bandits,F,16,21,16,37,23,4,2,1,39,34,3,1,81,0/0,-
Thomas Whitty,Buffalo Bandits,T,12,0,2,2,6,0,0,0,45,8,6,10,0,0/0,-
Tyler Hendrycks,Buffalo Bandits,T,5,0,0,0,0,0,0,0,6,4,1,2,4,0/0,-
Zack Belter,Buffalo Bandits,D,8,0,0,0,10,0,0,0,14,1,3,1,0,0/0,-
