Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alexander Wennberg,CBJ,C,69,8,32,40,-1,2,951.6376,1,11,0,0,1,97,0.08247,7,28,0.43383,2015-2016
Andrew Bodnarchuk,CBJ,D,37,0,4,4,-7,14,740.3783,0,0,0,0,0,9,0.0,0,4,,2015-2016
Boone Jenner,CBJ,C,82,30,19,49,-15,77,984.5487,9,5,1,0,3,225,0.13333,20,34,0.53061,2015-2016
Brandon Dubinsky,CBJ,C,75,17,31,48,-16,71,1125.7866,5,5,0,0,3,158,0.10759,12,38,0.5256,2015-2016
Brandon Saad,CBJ,L,78,31,22,53,1,14,1033.1025,6,2,0,0,7,233,0.13304,25,44,0.55882,2015-2016
Cam Atkinson,CBJ,R,81,27,26,53,-8,22,1067.8888,4,6,2,1,3,226,0.11946,21,41,0.5,2015-2016
Cody Goloubef,CBJ,D,43,1,7,8,-3,20,907.6046,0,0,0,0,0,40,0.025,1,8,,2015-2016
Dalton Prout,CBJ,D,64,3,6,9,-6,102,970.3593,0,0,0,0,0,69,0.04347,3,9,0.0,2015-2016
David Clarkson,CBJ,R,23,2,2,4,-8,23,553.0434,0,0,0,0,1,24,0.08333,2,4,0.16666,2015-2016
David Savard,CBJ,D,65,4,21,25,-7,45,1390.3538,1,4,0,0,0,122,0.03278,3,19,,2015-2016
Dean Kukan,CBJ,D,8,0,0,0,9,0,1041.25,0,0,0,0,0,3,0.0,0,0,,2015-2016
Fedor Tyutin,CBJ,D,61,1,2,3,-6,28,1055.4098,0,0,0,0,0,25,0.04,1,3,,2015-2016
Gregory Campbell,CBJ,C,82,3,8,11,-6,78,633.9756,0,0,0,0,2,58,0.05172,3,11,0.4751,2015-2016
Jack Johnson,CBJ,D,60,6,8,14,-16,25,1450.5166,3,3,0,0,2,86,0.06976,3,8,0.0,2015-2016
Jared Boll,CBJ,R,30,1,2,3,-3,61,399.0,0,0,0,0,0,11,0.0909,1,3,1.0,2015-2016
John Ramage,CBJ,D,1,0,0,0,-2,0,849.0,0,0,0,0,0,0,,0,0,,2015-2016
Josh Anderson,CBJ,R,12,1,3,4,0,2,641.9166,0,0,0,0,0,11,0.0909,1,4,,2015-2016
Justin Falk,CBJ,D,24,0,4,4,2,17,853.5416,0,0,0,0,0,16,0.0,0,4,,2015-2016
Kerby Rychel,CBJ,L,32,2,7,9,5,15,570.8437,0,0,0,0,0,32,0.0625,2,9,0.33333,2015-2016
Kevin Connauton,CBJ,D,65,5,12,17,7,60,1004.2769,0,3,0,0,0,109,0.04587,5,14,,2015-2016
Markus Hannikainen,CBJ,L,4,0,0,0,-2,0,428.75,0,0,0,0,0,3,0.0,0,0,,2015-2016
Matt Calvert,CBJ,L,73,11,13,24,1,51,907.6849,1,0,0,0,1,114,0.09649,10,23,0.5,2015-2016
Michael Chaput,CBJ,C,8,1,1,2,3,5,539.875,0,0,0,0,0,10,0.1,1,2,0.65333,2015-2016
Michael Paliotta,CBJ,D,1,0,0,0,0,4,452.0,0,0,0,0,0,2,0.0,0,0,,2015-2016
Nick Foligno,CBJ,L,72,12,25,37,-14,53,1013.5,0,13,0,0,2,149,0.08053,12,24,0.47159,2015-2016
Oliver Bjorkstrand,CBJ,R,12,4,4,8,6,0,958.5833,0,0,0,0,1,25,0.16,4,8,,2015-2016
Rene Bourque,CBJ,R,49,3,5,8,-9,38,626.5918,0,0,0,0,0,77,0.03896,3,8,0.33333,2015-2016
Ryan Johansen,CBJ,C,80,14,46,60,6,61,1053.7625,4,18,0,0,2,185,0.07567,10,38,0.52327,2015-2016
Ryan Murray,CBJ,D,82,4,21,25,-10,40,1370.7682,1,10,0,0,0,90,0.04444,3,14,,2015-2016
Scott Hartnell,CBJ,L,79,23,26,49,-11,112,935.0,10,2,0,1,1,150,0.15333,13,37,0.0,2015-2016
Seth Jones,CBJ,D,81,3,28,31,-14,22,1324.5925,1,12,0,0,0,157,0.0191,2,17,,2015-2016
Sonny Milano,CBJ,L,3,0,1,1,1,0,802.6666,0,0,0,0,0,2,0.0,0,1,,2015-2016
William Karlsson,CBJ,C,81,9,11,20,-9,6,868.1975,0,0,0,0,1,108,0.08333,9,20,0.45664,2015-2016
