Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Alex Killorn,TB,LW,62,16,24,40,10.0,20,17:55,1,6,117,13.7,,,,,,1,0,0.0
Andrej Sustr,TB,D,78,8,14,22,16.0,59,13:21,0,0,140,5.7,,,,,,0,0,0.0
Anton Stralman,TB,D,80,14,21,35,17.0,45,14:06,1,3,106,13.2,,,,,,0,0,0.0
Braydon Coburn,TB,D,54,6,5,11,-4.0,34,10:42,0,0,58,10.3,,,,,,0,0,0.0
Brian Boyle,TB,C,77,4,17,21,-2.0,30,16:50,0,0,65,6.2,,,,,,0,0,0.0
Cedric Paquette,TB,C,45,7,11,18,-10.0,17,12:05,4,3,81,8.6,,,,,,2,1,50.0
Erik Condra,TB,RW,72,5,6,11,-4.0,18,18:27,0,0,99,5.1,,,,,,0,0,0.0
J.T. Brown,TB,RW,73,10,18,28,-5.0,45,17:14,2,2,156,6.4,,,,,,3,2,66.7
Jason Garrison,TB,D,56,6,5,11,-2.0,51,12:44,0,0,50,12.0,,,,,,0,0,0.0
Joel Vermin,TB,RW,20,3,2,5,3.0,34,8:39,0,0,14,21.4,,,,,,0,0,0.0
Jonathan Drouin,TB,LW,80,1,9,10,12.0,53,16:45,0,0,92,1.1,,,,,,0,0,0.0
Jonathan Marchessault,TB,RW,76,13,7,20,-7.0,57,12:54,2,1,117,11.1,,,,,,2,0,0.0
Luke Witkowski,TB,D,4,1,0,1,2.0,5,9:00,0,0,1,100.0,,,,,,0,0,0.0
Matt Taormina,TB,D,4,0,0,0,0.0,4,7:07,0,0,1,0.0,,,,,,0,0,0.0
Matthew Carle,TB,D,21,4,6,10,1.0,4,14:26,0,2,25,16.0,,,,,,1,0,0.0
Mike Angelidis,TB,LW,9,0,1,1,-1.0,2,10:18,0,0,11,0.0,,,,,,0,0,0.0
Mike Blunden,TB,RW,57,3,6,9,-6.0,41,14:53,2,2,57,5.3,,,,,,0,0,0.0
Nikita Nesterov,TB,D,64,2,7,9,4.0,26,16:46,0,0,54,3.7,,,,,,0,0,0.0
Ondrej Palat,TB,LW,78,10,37,47,21.0,46,23:03,1,10,180,5.6,,,,,,1,0,0.0
Ryan Callahan,TB,RW,76,8,23,31,-6.0,46,18:15,1,7,101,7.9,,,,,,4,2,50.0
Slater Koekkoek,TB,D,2,0,1,1,1.0,2,7:19,0,0,0,0.0,,,,,,0,0,0.0
Steven Stamkos,TB,C,77,30,36,66,9.0,30,18:12,9,16,209,14.4,,,,,,4,0,0.0
Total,TB,,2,0,0,0,0.0,0,8:32,0,0,1,0.0,,,,,,0,0,0.0
Tye McGinn,TB,LW,3,0,0,0,0.0,0,13:55,0,0,2,0.0,,,,,,0,0,0.0
Tyler Johnson,TB,C,81,14,26,40,14.0,44,16:47,3,3,154,9.1,,,,,,0,0,0.0
Valtteri Filppula,TB,C,73,9,25,34,16.0,20,22:04,1,11,127,7.1,,,,,,0,0,0.0
Victor Hedman,TB,D,77,36,28,64,3.0,38,19:45,14,9,216,16.7,,,,,,1,1,100.0
Vladislav Namestnikov,TB,C,69,14,24,38,4.0,20,17:08,3,10,167,8.4,,,,,,0,0,0.0
Yanni Gourde,TB,C,6,0,1,1,1.0,0,9:08,0,0,1,0.0,,,,,,0,0,0.0
