Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Brandon Bollig,CGY,L,54,2,2,4,-10,103,557.3888,0,0,0,0,0,56,0.03571,2,4,0.66666,2015-2016
Brett Kulak,CGY,D,8,0,0,0,-2,0,740.75,0,0,0,0,0,9,0.0,0,0,,2015-2016
David Jones,CGY,R,75,11,7,18,-7,10,746.3466,1,0,0,0,2,84,0.13095,10,17,0.5,2015-2016
Dennis Wideman,CGY,D,51,2,17,19,-9,30,1236.9019,2,6,0,0,0,75,0.02666,0,11,,2015-2016
Derek Grant,CGY,C,15,0,1,1,-7,2,652.7333,0,0,0,0,0,22,0.0,0,1,0.54954,2015-2016
Deryk Engelland,CGY,D,69,3,9,12,7,54,913.884,0,0,0,0,0,71,0.04225,3,11,,2015-2016
Dougie Hamilton,CGY,D,82,12,31,43,-14,46,1186.0609,5,11,0,0,3,190,0.06315,7,27,,2015-2016
Drew Shore,CGY,C,2,0,1,1,0,2,839.5,0,0,0,0,0,3,0.0,0,1,0.4,2015-2016
Freddie Hamilton,CGY,C,4,1,1,2,1,0,762.0,0,0,1,0,0,7,0.14285,0,1,0.57142,2015-2016
Garnet Hathaway,CGY,R,14,0,3,3,-1,31,721.0714,0,0,0,0,0,11,0.0,0,2,0.25,2015-2016
Hunter Shinkaruk,CGY,C,8,2,1,3,-4,2,897.875,1,1,0,0,0,12,0.16666,1,1,0.0,2015-2016
Jakub Nakladal,CGY,D,27,2,3,5,-5,6,851.4074,0,1,0,0,0,42,0.04761,2,4,,2015-2016
Jiri Hudler,CGY,R,72,16,30,46,-1,27,945.5555,3,7,0,0,1,109,0.14678,13,36,0.42307,2015-2016
Joe Colborne,CGY,C,73,19,25,44,-9,27,909.9315,3,2,0,0,2,100,0.19,16,39,0.54838,2015-2016
Johnny Gaudreau,CGY,L,79,30,48,78,4,20,1195.8354,6,15,0,3,6,217,0.13824,24,57,0.4,2015-2016
Josh Jooris,CGY,R,59,4,9,13,-1,39,737.305,0,0,0,0,0,80,0.05,4,11,0.44357,2015-2016
Jyrki Jokipakka,CGY,D,58,2,10,12,4,14,933.5344,0,0,0,0,1,45,0.04444,2,12,,2015-2016
Kenny Agostino,CGY,L,2,0,0,0,-2,0,813.0,0,0,0,0,0,3,0.0,0,0,,2015-2016
Kris Russell,CGY,D,62,4,15,19,-5,10,1384.5483,2,2,0,1,1,70,0.05714,2,15,0.0,2015-2016
Ladislav Smid,CGY,D,22,0,0,0,-7,6,695.1363,0,0,0,0,0,11,0.0,0,0,,2015-2016
Lance Bouma,CGY,L,44,2,5,7,-6,31,722.1363,0,0,0,0,0,49,0.04081,2,5,0.38461,2015-2016
Mark Giordano,CGY,D,82,21,35,56,-5,54,1487.5731,9,10,1,1,2,212,0.09905,11,34,,2015-2016
Markus Granlund,CGY,C,47,6,4,10,-4,14,827.2553,0,0,1,1,1,56,0.10714,5,8,0.42796,2015-2016
Mason Raymond,CGY,L,29,4,1,5,-3,8,740.4827,0,0,0,0,0,53,0.07547,4,5,0.42857,2015-2016
Matt Stajan,CGY,C,80,6,11,17,-4,52,761.85,0,0,2,0,0,58,0.10344,4,14,0.47335,2015-2016
Michael Frolik,CGY,R,64,15,17,32,1,24,948.5312,0,1,2,0,4,155,0.09677,13,27,0.5,2015-2016
Micheal Ferland,CGY,L,71,4,14,18,-15,45,756.7605,1,1,0,0,0,122,0.03278,3,16,0.58333,2015-2016
Mikael Backlund,CGY,C,82,21,26,47,10,28,985.7439,3,6,3,2,4,155,0.13548,15,34,0.47156,2015-2016
Oliver Kylington,CGY,D,1,0,0,0,0,0,1042.0,0,0,0,0,0,1,0.0,0,0,,2015-2016
Patrick Sieloff,CGY,D,1,1,0,1,1,2,1079.0,0,0,0,0,1,1,1.0,1,1,,2015-2016
Sam Bennett,CGY,C,77,18,18,36,-11,37,908.7662,3,5,0,0,2,136,0.13235,15,28,0.46109,2015-2016
Sean Monahan,CGY,C,81,27,36,63,-6,18,1150.1975,7,13,0,1,5,197,0.13705,20,43,0.51006,2015-2016
TJ Brodie,CGY,D,70,6,39,45,4,18,1515.6285,2,7,0,1,1,79,0.07594,4,34,,2015-2016
Turner Elson,CGY,C,1,0,1,1,1,0,894.0,0,0,0,0,0,0,,0,1,,2015-2016
Tyler Wotherspoon,CGY,D,11,0,1,1,0,0,850.1818,0,0,0,0,0,9,0.0,0,1,,2015-2016
