Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Galchenyuk,MTL,C,82,30,26,56,-8,20,975.5609,9,7,0,1,4,201,0.14925,21,40,0.4793,2015-2016
Alexander Semin,MTL,R,15,1,3,4,1,12,740.1333,0,0,0,0,0,18,0.05555,1,4,1.0,2015-2016
Alexei Emelin,MTL,D,72,0,12,12,-7,71,1229.875,0,0,0,0,0,71,0.0,0,12,,2015-2016
Andrei Markov,MTL,D,82,5,39,44,-6,38,1430.1463,4,13,0,0,0,117,0.04273,1,27,,2015-2016
Brendan Gallagher,MTL,R,53,19,21,40,13,24,994.566,7,3,0,0,0,173,0.10982,12,30,0.41379,2015-2016
Brett Lernout,MTL,D,1,0,0,0,0,0,390.0,0,0,0,0,0,0,,0,0,,2015-2016
Brian Flynn,MTL,C,56,4,6,10,-3,6,703.9821,0,0,1,0,0,73,0.05479,3,8,0.57803,2015-2016
Bud Holloway,MTL,C,1,0,0,0,0,0,439.0,0,0,0,0,0,1,0.0,0,0,0.0,2015-2016
Charles Hudon,MTL,L,3,0,2,2,2,0,641.6666,0,0,0,0,0,3,0.0,0,2,0.0,2015-2016
Christian Thomas,MTL,L,6,0,2,2,1,2,536.3333,0,0,0,0,0,9,0.0,0,2,,2015-2016
Dale Weise,MTL,R,71,14,13,27,4,24,804.8873,3,3,0,0,1,136,0.10294,11,21,0.45714,2015-2016
Daniel Carr,MTL,L,23,6,3,9,0,8,724.3913,1,0,0,0,1,39,0.15384,5,8,,2015-2016
Darren Dietz,MTL,D,13,1,4,5,-1,13,872.2307,0,0,0,0,0,13,0.07692,1,5,,2015-2016
David Desharnais,MTL,C,65,11,18,29,-6,20,960.1692,3,2,0,1,4,90,0.12222,8,24,0.48692,2015-2016
Devante Smith-Pelly,MTL,R,64,14,11,25,-3,30,737.5468,0,1,0,0,5,94,0.14893,14,24,0.4,2015-2016
Greg Pateryn,MTL,D,38,1,6,7,-8,49,1004.921,0,0,0,0,0,32,0.03125,1,7,,2015-2016
Jacob de la Rose,MTL,L,22,0,1,1,-6,6,746.0909,0,0,0,0,0,20,0.0,0,1,0.51538,2015-2016
Jarred Tinordi,MTL,D,10,0,0,0,-5,17,857.9,0,0,0,0,0,3,0.0,0,0,,2015-2016
Jeff Petry,MTL,D,51,5,11,16,-6,16,1281.3725,1,4,0,0,2,98,0.05102,4,8,1.0,2015-2016
Joel Hanley,MTL,D,10,0,6,6,0,0,959.9,0,0,0,0,0,10,0.0,0,6,,2015-2016
John Scott,MTL,L,12,0,1,1,-1,27,391.6666,0,0,0,0,0,6,0.0,0,1,,2015-2016
Lars Eller,MTL,C,79,13,13,26,-13,28,915.4303,1,0,1,0,2,149,0.08724,11,24,0.50611,2015-2016
Lucas Lessio,MTL,L,12,1,1,2,1,2,628.5,0,0,0,0,1,14,0.07142,1,2,0.0,2015-2016
Mark Barberio,MTL,D,30,2,8,10,0,6,899.8666,0,0,0,0,0,32,0.0625,2,10,,2015-2016
Max Pacioretty,MTL,L,82,30,34,64,-10,34,1111.6341,8,9,1,0,6,303,0.099,21,46,0.46153,2015-2016
Michael McCarron,MTL,C,20,1,1,2,-10,37,700.9,0,0,0,0,0,41,0.02439,1,2,0.50295,2015-2016
Mike Brown,MTL,R,58,2,3,5,-5,90,468.431,0,0,0,0,0,51,0.03921,2,5,0.75,2015-2016
Morgan Ellis,MTL,D,3,0,0,0,0,2,537.3333,0,0,0,0,0,3,0.0,0,0,,2015-2016
Nathan Beaulieu,MTL,D,64,2,17,19,-6,55,1047.4218,1,2,0,0,0,74,0.02702,1,16,,2015-2016
P.K. Subban,MTL,D,68,6,45,51,4,75,1581.7352,2,22,0,0,0,176,0.03409,4,27,,2015-2016
Paul Byron,MTL,L,62,11,7,18,-9,11,825.5161,0,0,3,1,2,50,0.22,8,13,0.6,2015-2016
Phillip Danault,MTL,C,51,4,6,10,-5,14,765.4313,0,0,0,0,1,72,0.05555,4,10,0.47591,2015-2016
Ryan Johnston,MTL,D,3,0,0,0,1,0,976.6666,0,0,0,0,0,1,0.0,0,0,,2015-2016
Stefan Matteau,MTL,C,32,1,1,2,-13,17,616.9687,0,0,0,0,0,27,0.03703,1,2,,2015-2016
Sven Andrighetto,MTL,R,44,7,10,17,1,6,847.0681,1,1,0,0,0,74,0.09459,6,15,0.42857,2015-2016
Tom Gilbert,MTL,D,45,1,1,2,3,12,1011.8222,0,0,0,0,0,36,0.02777,1,1,,2015-2016
Tomas Fleischmann,MTL,L,76,14,11,25,-8,32,912.8157,0,1,1,0,3,123,0.11382,13,23,0.55813,2015-2016
Tomas Plekanec,MTL,C,82,14,40,54,4,36,1111.9268,1,12,0,0,1,189,0.07407,13,41,0.49783,2015-2016
Torrey Mitchell,MTL,C,71,11,8,19,2,51,761.1408,0,0,1,0,3,69,0.15942,10,16,0.51603,2015-2016
Victor Bartley,MTL,D,10,0,0,0,2,6,799.1,0,0,0,0,0,8,0.0,0,0,,2015-2016
