Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Ovechkin,WSH,L,91,55,28,83,24,55,1226.5384,22,9,0,2,9,460,0.11956,33,52,,2015-2016
Andre Burakovsky,WSH,L,91,18,21,39,3,18,777.5714,0,4,0,0,1,142,0.12676,18,35,0.46341,2015-2016
Brooks Laich,WSH,C,81,2,12,14,-13,18,686.0987,0,0,0,0,1,101,0.0198,2,13,0.40329,2015-2016
Brooks Orpik,WSH,D,47,3,7,10,8,34,1198.4042,0,0,0,0,1,35,0.08571,3,10,,2015-2016
Chandler Stephenson,WSH,C,9,0,0,0,-3,2,471.4444,0,0,0,0,0,2,0.0,0,0,0.54545,2015-2016
Chris Brown,WSH,R,1,0,0,0,0,0,461.0,0,0,0,0,0,1,0.0,0,0,,2015-2016
Connor Carrick,WSH,D,19,2,2,4,-5,15,932.0,0,1,0,0,1,21,0.09523,2,3,,2015-2016
Daniel Winnik,WSH,L,12,0,0,0,0,4,682.4166,0,0,0,0,0,12,0.0,0,0,0.5,2015-2016
Daniel Winnik,WSH,L,76,6,13,19,4,38,822.9473,0,0,0,0,0,101,0.0594,6,19,0.4,2015-2016
Dmitry Orlov,WSH,D,93,8,22,30,8,28,942.2043,0,3,0,0,3,95,0.08421,8,27,,2015-2016
Evgeny Kuznetsov,WSH,C,94,21,58,79,23,40,1045.1595,6,14,0,2,4,232,0.09051,15,59,0.47981,2015-2016
Jason Chimera,WSH,L,94,21,21,42,-1,34,834.9255,4,5,2,0,4,182,0.11538,15,31,0.31034,2015-2016
Jay Beagle,WSH,C,69,11,9,20,1,26,832.3768,1,0,0,0,1,90,0.12222,10,19,0.57213,2015-2016
John Carlson,WSH,D,68,13,38,51,14,18,1455.897,6,16,0,1,5,173,0.07514,7,28,,2015-2016
Justin Williams,WSH,R,94,25,34,59,12,50,990.0319,3,9,0,1,3,231,0.10822,22,46,0.525,2015-2016
Karl Alzner,WSH,D,94,4,19,23,17,32,1282.5638,0,0,0,0,1,89,0.04494,4,23,,2015-2016
Marcus Johansson,WSH,L,86,19,34,53,10,18,998.686,8,11,0,0,7,157,0.12101,11,34,0.44186,2015-2016
Matt Niskanen,WSH,D,94,5,30,35,13,44,1494.0425,2,14,0,1,3,167,0.02994,3,19,,2015-2016
Matt Niskanen,WSH,D,94,5,30,35,13,44,1494.0425,2,14,0,1,3,167,0.02994,3,19,,2015-2016
Michael Latta,WSH,C,43,3,4,7,0,50,485.1395,0,0,0,0,0,29,0.10344,3,7,0.51515,2015-2016
Mike Weber,WSH,D,2,0,0,0,-1,0,590.5,0,0,0,0,0,0,,0,0,,2015-2016
Mike Weber,WSH,D,45,1,4,5,2,60,928.8222,0,0,0,0,0,40,0.025,1,5,,2015-2016
Nate Schmidt,WSH,D,82,2,15,17,9,18,1043.4512,0,1,0,0,1,87,0.02298,2,16,,2015-2016
Nicklas Backstrom,WSH,C,87,22,59,81,20,44,1157.977,3,33,0,0,5,153,0.14379,19,45,0.48423,2015-2016
Paul Carey,WSH,C,4,1,0,1,0,0,598.25,0,0,0,0,0,5,0.2,1,1,,2015-2016
Ryan Stanton,WSH,D,1,0,0,0,-1,2,521.0,0,0,0,0,0,0,,0,0,,2015-2016
Sean Collins,WSH,C,2,0,0,0,-1,2,511.5,0,0,0,0,0,0,,0,0,,2015-2016
Stanislav Galiev,WSH,R,24,0,3,3,2,4,547.2083,0,0,0,0,0,30,0.0,0,3,,2015-2016
T.J. Oshie,WSH,R,92,32,29,61,18,45,1138.0869,13,8,0,1,7,217,0.14746,19,40,0.53894,2015-2016
Taylor Chorney,WSH,D,62,1,6,7,7,25,787.258,0,0,0,0,0,30,0.03333,1,7,,2015-2016
Tom Wilson,WSH,R,94,7,17,24,0,176,767.9042,0,1,0,0,1,107,0.06542,7,22,0.5,2015-2016
Zach Sill,WSH,C,10,1,0,1,0,2,596.0,0,0,0,0,0,13,0.07692,1,1,0.42857,2015-2016
