Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam McQuaid,BOS,D,64,1,8,9,6,89,1082.4062,0,0,0,0,0,42,0.0238,1,9,,2015-2016
Alex Khokhlachev,BOS,C,5,0,0,0,-2,0,615.2,0,0,0,0,0,4,0.0,0,0,0.0,2015-2016
Brad Marchand,BOS,L,77,37,24,61,21,90,1116.0129,6,2,4,2,6,250,0.148,27,47,0.375,2015-2016
Brett Connolly,BOS,R,71,9,16,25,-1,20,777.6619,2,3,0,0,2,95,0.09473,7,20,0.45161,2015-2016
Chris Kelly,BOS,C,11,2,0,2,3,0,785.1818,0,0,1,0,0,8,0.25,1,1,0.42307,2015-2016
Colin Miller,BOS,D,42,3,13,16,0,39,947.6904,0,5,0,0,0,59,0.05084,3,11,,2015-2016
David Krejci,BOS,C,72,17,46,63,4,32,1218.0555,4,14,0,0,3,143,0.11888,13,42,0.50134,2015-2016
David Pastrnak,BOS,R,51,15,11,26,3,20,836.7058,0,1,0,0,2,108,0.13888,15,25,0.0,2015-2016
Dennis Seidenberg,BOS,D,61,1,11,12,-1,24,1163.8524,0,1,0,0,0,66,0.01515,1,11,,2015-2016
Frank Vatrano,BOS,R,39,8,3,11,-3,14,712.8205,0,0,0,1,1,99,0.0808,8,11,0.0,2015-2016
Jimmy Hayes,BOS,R,75,13,16,29,-12,60,829.5866,3,2,0,0,0,127,0.10236,10,24,0.375,2015-2016
Joe Morrow,BOS,D,33,1,6,7,-7,4,954.4848,0,2,0,0,0,44,0.02272,1,5,,2015-2016
John-Michael Liles,BOS,D,81,6,15,21,-10,18,1218.2222,1,2,1,0,1,111,0.05405,4,17,,2015-2016
Joonas Kemppainen,BOS,C,44,2,3,5,-6,4,752.2727,0,0,1,0,0,35,0.05714,1,4,0.49455,2015-2016
Kevan Miller,BOS,D,71,5,13,18,15,53,1143.5211,0,1,0,0,0,64,0.07812,5,17,,2015-2016
Landon Ferraro,BOS,C,68,5,5,10,-11,27,636.6764,0,0,0,0,1,77,0.06493,5,10,0.3372,2015-2016
Lee Stempniak,BOS,R,82,19,32,51,4,38,1076.6219,3,9,1,2,4,146,0.13013,15,38,0.15384,2015-2016
Loui Eriksson,BOS,L,82,30,33,63,13,12,1168.9024,10,7,2,1,5,184,0.16304,18,43,0.57142,2015-2016
Matt Beleskey,BOS,L,80,15,22,37,6,65,951.4125,3,4,0,0,1,168,0.08928,12,30,0.24,2015-2016
Matt Irwin,BOS,D,2,0,0,0,-5,0,896.0,0,0,0,0,0,3,0.0,0,0,,2015-2016
Max Talbot,BOS,C,38,2,5,7,-11,15,672.8157,0,1,0,0,1,29,0.06896,2,6,0.47536,2015-2016
Noel Acciari,BOS,C,19,0,1,1,-4,8,593.5263,0,0,0,0,0,18,0.0,0,1,0.44117,2015-2016
Patrice Bergeron,BOS,C,80,32,36,68,12,49,1190.0875,12,13,1,0,6,282,0.11347,19,40,0.57128,2015-2016
Ryan Spooner,BOS,C,80,13,36,49,-9,35,908.4625,6,11,0,0,4,162,0.08024,7,32,0.42756,2015-2016
Seth Griffith,BOS,C,4,0,1,1,-4,4,598.0,0,1,0,0,0,2,0.0,0,0,,2015-2016
Tommy Cross,BOS,D,3,0,1,1,-1,0,785.3333,0,0,0,0,0,0,,0,0,,2015-2016
Torey Krug,BOS,D,81,4,40,44,9,33,1296.8271,1,18,0,0,1,244,0.01639,3,25,1.0,2015-2016
Tyler Randell,BOS,R,27,6,0,6,-2,47,418.9629,0,0,0,0,1,18,0.33333,6,6,,2015-2016
Zac Rinaldo,BOS,C,52,1,2,3,-5,83,497.75,0,0,0,0,0,38,0.02631,1,3,0.0,2015-2016
Zach Trotman,BOS,D,38,2,5,7,3,22,1113.2368,0,0,0,0,0,60,0.03333,2,7,,2015-2016
Zdeno Chara,BOS,D,80,9,28,37,12,71,1445.8125,1,9,0,0,3,158,0.05696,8,25,0.0,2015-2016
