Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Grant,ARI,D,5,0,0,0,-2,7,794.0,0,0,0,0,0,4,0.0,0,0,,2015-2016
Alex Tanguay,ARI,L,70,8,27,35,8,32,947.4285,1,8,0,0,1,71,0.11267,7,25,0.6,2015-2016
Anthony Duclair,ARI,L,81,20,24,44,12,49,862.7654,8,4,0,0,2,105,0.19047,12,32,0.0,2015-2016
Antoine Vermette,ARI,C,76,17,21,38,-14,93,998.4605,6,10,1,0,2,123,0.13821,10,21,0.5581,2015-2016
Boyd Gordon,ARI,C,65,2,2,4,-7,10,732.1076,0,0,1,0,0,53,0.03773,1,3,0.57865,2015-2016
Brad Richardson,ARI,R,82,11,20,31,8,46,937.2926,0,0,0,0,3,117,0.09401,11,31,0.54422,2015-2016
Christian Thomas,ARI,L,6,0,2,2,1,2,536.3333,0,0,0,0,0,9,0.0,0,2,,2015-2016
Connor Murphy,ARI,D,78,6,11,17,5,48,1230.5769,1,2,0,0,1,101,0.0594,5,14,,2015-2016
Craig Cunningham,ARI,L,10,0,1,1,-1,2,605.0,0,0,0,0,0,13,0.0,0,1,0.66666,2015-2016
Dustin Jeffrey,ARI,L,7,1,1,2,2,2,684.4285,0,0,0,0,0,5,0.2,1,2,0.60344,2015-2016
Eric Selleck,ARI,L,1,0,0,0,0,5,573.0,0,0,0,0,0,1,0.0,0,0,,2015-2016
Jarred Tinordi,ARI,D,10,0,0,0,-5,17,857.9,0,0,0,0,0,3,0.0,0,0,,2015-2016
Jiri Sekac,ARI,L,39,1,5,6,-5,16,699.923,1,1,0,0,0,49,0.0204,0,4,0.5,2015-2016
Joe Vitale,ARI,C,1,0,0,0,1,5,373.0,0,0,0,0,0,1,0.0,0,0,0.0,2015-2016
John Scott,ARI,L,12,0,1,1,-1,27,391.6666,0,0,0,0,0,6,0.0,0,1,,2015-2016
Jordan Martinook,ARI,L,81,9,15,24,-9,18,911.4444,0,1,1,0,2,109,0.08256,8,21,0.54545,2015-2016
Kevin Connauton,ARI,D,65,5,12,17,7,60,1004.2769,0,3,0,0,0,109,0.04587,5,14,,2015-2016
Klas Dahlbeck,ARI,D,71,2,6,8,-5,28,943.9718,0,0,0,0,0,64,0.03125,2,7,,2015-2016
Kyle Chipchura,ARI,C,70,4,8,12,-10,38,614.0714,0,1,0,0,1,47,0.0851,4,11,0.5238,2015-2016
Laurent Dauphin,ARI,C,8,1,0,1,0,4,678.875,0,0,0,0,0,7,0.14285,1,1,0.43835,2015-2016
Martin Hanzal,ARI,C,64,13,28,41,-5,77,1067.8437,3,10,1,0,2,141,0.09219,9,27,0.55969,2015-2016
Max Domi,ARI,C,81,18,34,52,3,72,982.4567,3,12,0,0,0,156,0.11538,15,36,0.36363,2015-2016
Michael Stone,ARI,D,75,6,30,36,-10,62,1347.9866,0,14,0,0,1,161,0.03726,6,22,0.0,2015-2016
Mikkel Boedker,ARI,L,80,17,34,51,-33,12,1111.7625,3,16,0,3,5,166,0.1024,14,32,0.33333,2015-2016
Nicklas Grossmann,ARI,D,58,3,4,7,-3,24,1067.1551,0,0,0,0,1,42,0.07142,3,7,,2015-2016
Oliver Ekman-Larsson,ARI,D,75,21,34,55,-6,96,1486.1733,12,15,0,2,8,228,0.0921,9,28,,2015-2016
Philip Samuelsson,ARI,D,4,0,0,0,0,2,953.25,0,0,0,0,0,5,0.0,0,0,,2015-2016
Sergei Plotnikov,ARI,L,45,0,3,3,-3,24,592.7111,0,0,0,0,0,41,0.0,0,3,0.5,2015-2016
Shane Doan,ARI,R,72,28,19,47,4,98,1055.7083,12,5,0,0,4,170,0.1647,16,30,0.51748,2015-2016
Stefan Elliott,ARI,D,21,2,4,6,-3,4,850.0,0,0,0,0,0,37,0.05405,2,6,,2015-2016
Steve Downie,ARI,R,26,3,3,6,1,53,540.1153,0,0,0,0,0,22,0.13636,3,6,0.5,2015-2016
Tobias Rieder,ARI,L,82,14,23,37,-21,10,1038.3292,2,6,0,0,1,189,0.07407,12,28,0.34482,2015-2016
Tyler Gaudet,ARI,C,14,1,2,3,-2,0,636.0,0,0,0,0,0,6,0.16666,1,3,0.46739,2015-2016
Viktor Tikhonov,ARI,R,50,3,3,6,-10,20,686.06,2,0,0,0,1,41,0.07317,1,4,0.38793,2015-2016
Zbynek Michalek,ARI,D,70,2,5,7,3,20,1020.9857,0,0,0,0,0,69,0.02898,2,7,,2015-2016
