Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Alex Montgomery,13,3,18.0,5.3,1.2,3.2,4.5,0.8,0.6,0.5,1.2,1.8,0.6,2.2,5.9,37.7,0.3,1.5,20.0,0.5,0.8,70.0,1.9,4.4,43.9,0.896,0.40,F,False
Brittany Hrynko,5,0,3.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.6,1.0,0.2,1.2,16.7,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.4,50.0,0.333,0.17,G,False
Danielle Adams,30,2,16.1,7.4,1.1,2.2,3.3,0.5,0.5,0.3,1.2,1.5,0.4,2.6,6.4,41.4,0.7,2.3,32.4,1.4,1.7,82.7,1.9,4.1,46.3,1.168,0.47,F,False
Danielle Robinson,30,30,30.1,9.2,0.5,2.0,2.5,5.0,0.7,0.1,2.6,1.2,1.9,3.5,9.0,39.0,0.0,0.2,0.0,2.2,2.4,90.3,3.5,8.8,39.8,1.022,0.39,G,False
Dearica Hamby,31,16,17.4,6.1,1.4,2.7,4.1,0.7,0.4,0.2,1.3,1.3,0.5,2.3,6.4,35.4,0.2,0.5,35.3,1.4,2.2,64.2,2.1,5.8,35.4,0.955,0.37,F,False
Jayne Appel-Marinelli,29,28,23.2,3.4,1.3,5.1,6.4,1.4,0.8,1.3,1.4,2.6,1.0,1.3,3.5,38.2,0.0,0.1,0.0,0.8,1.2,64.7,1.3,3.4,39.8,0.980,0.38,C,False
Jia Perkins,26,26,27.3,13.3,0.8,2.3,3.0,1.7,1.5,0.3,1.2,1.7,1.4,4.8,12.7,37.6,1.0,3.5,27.2,2.8,3.2,88.0,3.8,9.2,41.6,1.048,0.41,G,False
Kalana Greene,11,6,19.9,4.4,0.5,2.5,2.9,0.7,0.7,0.3,0.3,1.6,2.7,1.7,4.7,36.5,0.2,1.2,15.4,0.7,0.7,100.0,1.5,3.5,43.6,0.923,0.38,G,False
Kayla Alexander,29,0,12.3,3.3,1.0,2.3,3.3,0.2,0.2,0.8,0.8,1.5,0.3,1.3,3.1,41.6,0.0,0.0,0.0,0.8,1.2,64.7,1.3,3.1,41.6,1.079,0.42,C,False
Kayla McBride,27,25,28.0,13.8,0.2,2.9,3.1,1.6,1.1,0.1,1.7,1.2,1.0,4.9,12.7,38.2,2.0,5.3,37.3,2.1,2.4,87.9,2.9,7.4,38.8,1.087,0.46,G,False
Samantha Logic,23,0,13.9,2.0,0.2,1.3,1.5,1.3,0.3,0.3,1.0,0.6,1.2,0.7,2.8,26.6,0.2,1.0,21.7,0.3,0.3,85.7,0.5,1.8,29.3,0.703,0.30,G,False
Sophia Young-Malcolm,34,29,27.4,11.5,1.4,3.6,5.0,1.4,1.2,0.3,1.6,1.9,0.8,4.4,9.7,45.8,0.0,0.1,0.0,2.6,3.6,73.8,4.4,9.6,46.2,1.188,0.46,F,False
Sydney Colson,34,5,15.9,3.5,0.3,0.9,1.1,2.8,0.8,0.3,1.2,1.8,2.3,1.3,3.1,41.1,0.2,0.6,31.8,0.7,1.0,68.6,1.1,2.5,43.5,1.112,0.44,G,False
Total,34,,,68.1,8.1,24.5,32.6,15.2,7.2,3.8,13.1,15.3,1.2,25.3,64.9,39.0,3.8,12.8,29.5,13.6,17.6,77.7,21.6,52.1,41.4,1.049,0.42,,False
Valeriane Ayayi,16,0,9.2,2.3,0.5,1.3,1.8,0.4,0.5,0.3,0.6,1.1,0.7,0.9,3.0,31.3,0.3,1.3,19.0,0.2,0.4,42.9,0.7,1.7,40.7,0.771,0.35,F,False
