Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Amanda Zahui B.,31,0,9.7,3.4,0.8,1.6,2.4,0.3,0.2,0.6,0.6,1.9,0.5,1.3,3.5,36.1,0.4,1.2,33.3,0.5,0.6,75.0,0.9,2.3,37.5,0.972,0.42,C,False
Brianna Kiesel,34,15,18.1,5.1,0.2,0.6,0.8,1.9,0.8,0.1,1.2,1.8,1.6,1.8,5.3,33.3,0.4,1.5,23.1,1.2,1.6,75.5,1.4,3.8,37.5,0.956,0.37,G,False
Brittany Hrynko,2,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.00,G,False
Courtney Paris,34,34,25.0,6.6,3.0,6.3,9.3,1.3,0.4,1.2,1.0,3.1,1.3,3.1,6.3,48.6,0.0,0.0,0.0,0.5,1.2,42.5,3.1,6.3,48.6,1.051,0.49,C,False
Jordan Hooper,34,5,17.1,4.7,0.7,1.4,2.1,0.3,0.4,0.1,0.5,1.1,0.6,1.6,4.4,35.8,1.1,3.3,34.2,0.4,0.6,68.4,0.5,1.2,40.0,1.053,0.48,F,False
Karima Christmas-Kelly,32,32,28.7,10.6,2.3,2.7,5.0,1.7,1.1,0.3,1.2,1.8,1.4,3.2,8.0,39.6,1.0,2.6,38.6,3.3,4.2,78.2,2.2,5.4,40.1,1.325,0.46,F,False
Odyssey Sims,23,19,31.4,16.0,0.7,2.7,3.4,3.8,1.1,0.0,2.8,2.4,1.4,5.0,13.4,36.9,0.8,3.8,20.7,5.3,6.3,84.7,4.2,9.7,43.2,1.191,0.40,G,False
Plenette Pierson,30,29,28.1,12.8,1.2,2.9,4.1,1.9,1.0,0.4,1.8,2.9,1.1,5.1,11.6,43.7,0.6,1.6,36.2,2.1,2.6,80.8,4.5,10.0,44.9,1.103,0.46,F,False
Riquna Williams,29,20,28.0,15.6,0.6,2.9,3.4,2.6,1.5,0.5,1.6,2.7,1.6,4.5,12.7,35.2,1.9,5.6,34.6,4.7,5.5,85.0,2.6,7.1,35.7,1.225,0.43,G,False
Skylar Diggins,9,9,32.1,17.8,1.2,1.4,2.7,5.0,1.6,0.3,2.0,1.8,2.5,5.7,14.0,40.5,1.4,3.2,44.8,5.0,5.4,91.8,4.2,10.8,39.2,1.270,0.46,G,False
Theresa Plaisance,25,1,8.2,1.9,0.8,1.2,1.9,0.2,0.2,0.2,0.1,1.2,2.5,0.6,2.3,28.1,0.3,1.0,32.0,0.3,0.4,70.0,0.3,1.3,25.0,0.825,0.35,F,False
Tiffany Jackson-Jones,12,0,14.6,4.1,1.3,3.0,4.3,0.7,0.5,0.4,1.3,0.9,0.5,1.4,2.8,50.0,0.0,0.0,0.0,1.3,1.5,83.3,1.4,2.8,50.0,1.441,0.50,F,False
Total,34,,,77.7,11.6,24.1,35.6,14.1,6.9,3.7,11.6,19.5,1.2,26.7,67.6,39.5,6.1,18.6,32.5,18.3,23.1,79.2,20.6,48.9,42.1,1.150,0.44,,False
Vicki Baugh,34,6,15.7,5.4,1.4,2.7,4.1,0.6,0.5,0.4,1.3,2.0,0.5,2.0,4.3,47.3,0.0,0.0,0.0,1.3,1.8,73.8,2.0,4.3,47.6,1.253,0.47,F,False
