Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Adam Wiedemann,Georgia Swarm,D,17,4,9,13,2,0,0,0,91,8,10,0,0,0/0,-
Alex Crepinsek,Georgia Swarm,D,18,1,4,5,4,0,0,0,76,3,12,0,0,0/0,-
Brendan Bomberry,Georgia Swarm,T,17,7,10,17,31,0,0,0,61,12,10,0,0,0/1,-
Bryan Cole,Georgia Swarm,T,15,10,14,24,14,0,0,0,63,14,11,0,0,0/0,-
Chad Tutton,Georgia Swarm,T,18,4,7,11,17,0,0,0,77,10,16,0,0,0/0,-
Connor Sellars,Georgia Swarm,D,18,3,5,8,2,0,0,0,65,5,12,0,0,58/150,39%
Craig Wende,Georgia Swarm,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Holden Cattoni,Georgia Swarm,F,18,27,53,80,13,0,0,0,59,38,3,0,0,0/0,-
Jason Noble,Georgia Swarm,D,18,0,1,1,18,0,0,0,52,4,22,0,0,0/0,-
Jerome Thompson,Georgia Swarm,F,9,3,9,12,6,0,0,0,28,19,2,0,0,2/6,33%
Joel Tinney,Georgia Swarm,F,5,1,4,5,4,0,0,0,20,5,0,0,0,0/0,-
John Ranagan,Georgia Swarm,D,13,1,4,5,9,0,0,0,25,4,10,0,0,6/28,21%
Jordan MacIntosh,Georgia Swarm,T,15,12,11,23,4,0,0,0,121,22,10,0,0,143/318,45%
Kevin Orleman,Georgia Swarm,G,18,0,1,1,0,0,0,0,3,0,0,0,0,0/0,-
Leo Stouros,Georgia Swarm,D,18,0,3,3,13,0,0,0,58,3,6,0,0,0/0,-
Lyle Thompson,Georgia Swarm,F,18,43,62,105,6,0,0,0,94,32,16,0,0,4/9,44%
Matt Dunn,Georgia Swarm,D,16,1,5,6,8,0,0,0,36,3,5,0,0,0/0,-
Mike Poulin,Georgia Swarm,G,17,0,10,10,0,0,0,0,17,0,0,0,0,0/0,-
Miles Thompson,Georgia Swarm,F,18,23,20,43,12,0,0,0,39,38,1,0,0,0/0,-
Randy Staats,Georgia Swarm,F,17,37,59,96,12,0,0,0,45,44,4,0,0,0/0,-
Shayne Jackson,Georgia Swarm,F,18,31,49,80,13,0,0,0,69,31,0,0,0,0/0,-
Tyler Ferreira,Georgia Swarm,D,2,0,1,1,2,0,0,0,2,1,2,0,0,0/0,-
Zed Williams,Georgia Swarm,T,18,22,23,45,11,0,0,0,69,23,4,0,0,0/0,-
