Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Adrian Sorichetti,San Diego Seals,D,18,5,6,11,21,0,0,0,60,11,13,0,0,0/0,-
Austin Staats,San Diego Seals,F,14,32,29,61,25,0,0,0,81,45,5,0,0,0/0,-
Brandon Clelland,San Diego Seals,T,18,4,2,6,12,0,0,0,65,5,14,0,0,234/476,49%
Brendan Ranford,San Diego Seals,D,3,0,0,0,0,0,0,0,8,1,5,0,0,0/0,-
Brodie Merrill,San Diego Seals,T,16,3,11,14,24,0,0,0,123,20,24,0,0,0/0,-
Cam Holding,San Diego Seals,D,18,5,6,11,4,0,0,0,157,10,20,0,0,0/0,-
Casey Jackson,San Diego Seals,F,18,37,26,63,5,0,0,0,49,29,3,0,0,0/0,-
Connor Fields,San Diego Seals,F,2,2,3,5,0,0,0,0,8,1,0,0,0,0/0,-
Connor Kearnan,San Diego Seals,F,12,6,12,18,4,0,0,0,29,19,2,0,0,0/1,-
Connor Kelly,San Diego Seals,F,7,9,8,17,0,0,0,0,20,12,3,0,0,0/0,-
Dan Dawson,San Diego Seals,F,18,29,59,88,8,0,0,0,49,37,2,0,0,0/0,-
Drew Belgrave,San Diego Seals,D,18,1,4,5,16,0,0,0,50,5,17,0,0,0/1,-
Ethan Schott,San Diego Seals,D,9,0,3,3,12,0,0,0,28,4,9,0,0,0/0,-
Frank Scigliano,San Diego Seals,G,18,0,3,3,0,0,0,0,23,0,0,0,0,0/0,-
Garrett Billings,San Diego Seals,F,16,18,65,83,0,0,0,0,59,42,3,0,0,0/0,-
Garrett Epple,San Diego Seals,D,8,0,1,1,6,0,0,0,26,2,4,0,0,0/0,-
Garrett McIntosh,San Diego Seals,D,14,3,7,10,38,0,0,0,68,7,9,0,0,1/6,17%
Graydon Bradley,San Diego Seals,T,3,0,1,1,2,0,0,0,9,1,1,0,0,0/0,-
Joe Walters,San Diego Seals,F,2,2,1,3,0,0,0,0,3,1,0,0,0,0/0,-
Johnny Pearson,San Diego Seals,T,10,2,1,3,8,0,0,0,28,10,2,0,0,0/0,-
Jules Heningburg,San Diego Seals,F,1,1,0,1,5,0,0,0,0,0,0,0,0,0/0,-
Kyle Buchanan,San Diego Seals,F,17,28,39,67,4,0,0,0,98,27,6,0,0,0/0,-
Kyle Hartzell,San Diego Seals,D,10,1,1,2,6,0,0,0,53,6,10,0,0,0/0,-
Mikie Schlosser,San Diego Seals,T,1,0,0,0,0,0,0,0,3,1,0,0,0,0/0,-
Nick Ossello,San Diego Seals,T,2,0,1,1,0,0,0,0,7,0,0,0,0,3/7,43%
Peter Dubenski,San Diego Seals,G,6,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Quinn MacKay,San Diego Seals,D,6,0,1,1,0,0,0,0,19,0,4,0,0,0/2,-
Tor Reinholdt,San Diego Seals,D,18,1,11,12,13,0,0,0,106,16,21,0,0,0/0,-
Turner Evans,San Diego Seals,F,18,19,26,45,5,0,0,0,63,31,3,0,0,0/0,-
Tyler Carlson,San Diego Seals,G,17,0,0,0,2,0,0,0,1,0,0,0,0,0/0,-
Zach Miller,San Diego Seals,F,1,0,2,2,0,0,0,0,1,0,0,0,0,0/2,-
