Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Adam Osika,Philadelphia Wings,T,8,0,4,4,4,0,0,0,17,1,1,0,0,0/0,-
Anthony Joaquim,Philadelphia Wings,D,14,5,4,9,4,0,0,0,69,6,15,0,0,0/0,-
Blaze Riorden,Philadelphia Wings,F,17,23,31,54,6,0,0,0,51,27,5,0,0,0/0,-
Brayden Hill,Philadelphia Wings,D,4,0,0,0,2,0,0,0,10,0,2,0,0,0/0,-
Brett Hickey,Philadelphia Wings,F,3,4,6,10,8,0,0,0,10,3,0,0,0,0/0,-
Chet Koneczny,Philadelphia Wings,D,10,0,0,0,26,0,0,0,32,4,5,0,0,0/0,-
Chris Cloutier,Philadelphia Wings,F,15,19,27,46,2,0,0,0,62,23,3,0,0,0/0,-
Davide DiRuscio,Philadelphia Wings,G,12,0,0,0,2,0,0,0,1,0,0,0,0,0/0,-
Doug Buchan,Philadelphia Wings,G,17,0,5,5,0,0,0,0,8,1,0,0,0,0/0,-
Dylan Evans,Philadelphia Wings,D,16,1,8,9,6,0,0,0,63,8,6,0,0,0/2,-
Frank Brown,Philadelphia Wings,T,14,6,6,12,6,0,0,0,36,7,6,0,0,0/0,-
Gowah Abrams,Philadelphia Wings,G,6,0,0,0,0,0,0,0,3,0,0,0,0,0/0,-
Isaiah Davis-Allen,Philadelphia Wings,D,4,0,0,0,2,0,0,0,23,0,0,0,0,0/0,-
Joakim Miller,Philadelphia Wings,D,6,0,2,2,2,0,0,0,13,5,2,0,0,0/0,-
Jordan Hall,Philadelphia Wings,F,18,19,48,67,10,0,0,0,92,34,10,0,0,0/0,-
Josh Currier,Philadelphia Wings,F,18,34,28,62,10,0,0,0,66,25,4,0,0,0/0,-
Justin Guterding,Philadelphia Wings,F,4,3,8,11,0,0,0,0,10,9,1,0,0,0/0,-
Kevin Crowley,Philadelphia Wings,F,15,35,47,82,13,0,0,0,54,37,11,0,0,0/0,-
Kiel Matisz,Philadelphia Wings,T,18,27,55,82,10,0,0,0,127,31,19,0,0,0/0,-
Liam Byrnes,Philadelphia Wings,D,12,0,2,2,4,0,0,0,40,4,8,0,0,0/0,-
Liam Patten,Philadelphia Wings,D,17,5,5,10,58,0,0,0,70,17,11,0,0,0/0,-
Matt Rambo,Philadelphia Wings,F,17,26,30,56,14,0,0,0,36,28,2,0,0,0/0,-
Matthew Bennett,Philadelphia Wings,D,11,3,4,7,8,0,0,0,42,1,3,0,0,0/0,-
Patrick Resch,Philadelphia Wings,D,1,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Ryan Wagner,Philadelphia Wings,D,11,1,1,2,4,0,0,0,43,6,7,0,0,0/0,-
Steph Charbonneau,Philadelphia Wings,D,18,9,11,20,22,0,0,0,104,13,20,0,0,0/0,-
Trevor Baptiste,Philadelphia Wings,T,18,0,7,7,2,0,0,0,179,17,12,0,0,362/532,68%
Vaughn Harris,Philadelphia Wings,F,13,11,15,26,12,0,0,0,42,16,7,0,0,1/5,20%
Zac Reid,Philadelphia Wings,D,8,0,2,2,4,0,0,0,26,3,5,0,0,0/0,-
