Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Adam Jay,Toronto Rock,D,8,0,1,1,4,0,0,0,14,2,2,0,0,0/0,-
Adam Jones,Toronto Rock,F,12,25,31,56,2,0,0,0,63,17,4,0,0,0/0,-
Alec Tulett,Toronto Rock,D,9,0,2,2,2,0,0,0,26,0,4,0,0,0/1,-
Billy Hostrawser,Toronto Rock,D,17,5,8,13,28,0,0,0,112,6,17,0,0,0/0,-
Brad Kri,Toronto Rock,D,18,0,14,14,18,0,0,0,133,12,31,0,0,25/46,54%
Brandon Slade,Toronto Rock,D,18,11,0,11,2,0,0,0,68,10,10,0,0,0/0,-
Brock Sorensen,Toronto Rock,D,13,4,2,6,12,0,0,0,63,6,10,0,0,1/1,100%
Challen Rogers,Toronto Rock,D,18,16,15,31,13,0,0,0,114,15,19,0,0,0/0,-
Creighton Reid,Toronto Rock,D,18,3,3,6,4,0,0,0,55,10,18,0,0,0/0,-
Damon Edwards,Toronto Rock,D,17,4,3,7,24,0,0,0,46,5,11,0,0,0/0,-
Dan Craig,Toronto Rock,F,18,20,28,48,0,0,0,0,50,17,2,0,0,0/0,-
Dan Lintner,Toronto Rock,F,18,20,17,37,4,0,0,0,60,22,8,0,0,0/0,-
Jay Thorimbert,Toronto Rock,D,16,1,4,5,0,0,0,0,105,12,4,0,0,203/422,48%
Johnny Powless,Toronto Rock,F,18,23,21,44,0,0,0,0,32,18,3,0,0,0/0,-
Jordan Magnuson,Toronto Rock,D,3,0,1,1,4,0,0,0,7,1,1,0,0,5/19,26%
Kieran McArdle,Toronto Rock,F,17,12,28,40,22,0,0,0,45,28,5,0,0,0/0,-
Latrell Harris,Toronto Rock,D,18,3,7,10,2,0,0,0,114,13,22,0,0,2/4,50%
Nick Rose,Toronto Rock,G,18,0,12,12,0,0,0,0,17,0,0,0,0,0/0,-
Phil Caputo,Toronto Rock,F,2,0,0,0,22,0,0,0,3,0,0,0,0,0/0,-
Riley Hutchcraft,Toronto Rock,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Rob Hellyer,Toronto Rock,F,18,36,50,86,6,0,0,0,74,44,2,0,0,0/0,-
Scott Dominey,Toronto Rock,T,1,1,0,1,0,0,0,0,1,0,0,0,0,0/0,-
Sheldon Burns,Toronto Rock,D,11,0,4,4,6,0,0,0,44,5,4,0,0,0/0,-
Tom Schreiber,Toronto Rock,F,18,29,65,94,2,0,0,0,61,40,5,0,0,0/0,-
