Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Bryce Sweeting,Buffalo Bandits,D,15,1,3,4,27,0,0,0,49,6,5,0,0,3/10,30%
Chase Fraser,Buffalo Bandits,F,16,29,15,44,10,0,0,0,84,30,7,0,0,123/252,49%
Corey Small,Buffalo Bandits,F,17,36,38,74,2,0,0,0,75,23,2,0,0,0/0,-
Dallas Bridle,Buffalo Bandits,F,1,0,2,2,0,0,0,0,3,0,0,0,0,0/0,-
Dhane Smith,Buffalo Bandits,F,16,32,70,102,8,0,0,0,72,54,6,0,0,0/0,-
Ethan O'Connor,Buffalo Bandits,T,18,6,7,13,4,0,0,0,35,4,11,0,0,1/1,100%
Ian MacKay,Buffalo Bandits,T,18,11,21,32,8,0,0,0,88,16,15,0,0,32/77,42%
Jon Harnett,Buffalo Bandits,D,8,0,2,2,10,0,0,0,13,0,1,0,0,0/0,-
Jordan Durston,Buffalo Bandits,F,18,15,32,47,14,0,0,0,64,28,6,0,0,0/0,-
Josh Byrne,Buffalo Bandits,F,9,13,29,42,2,0,0,0,33,14,6,0,0,0/0,-
Justin Martin,Buffalo Bandits,D,18,1,0,1,10,0,0,0,33,7,9,0,0,0/0,-
Kevin Brownell,Buffalo Bandits,T,17,3,11,14,4,0,0,0,74,8,13,0,0,0/0,-
Matt Gilray,Buffalo Bandits,T,18,3,2,5,11,0,0,0,69,9,9,0,0,0/0,-
Matt Spanger,Buffalo Bandits,D,12,1,4,5,4,0,0,0,41,2,5,0,0,0/0,-
Matt Vinc,Buffalo Bandits,G,18,0,6,6,0,0,0,0,12,1,0,0,0,0/0,-
Mitch de Snoo,Buffalo Bandits,D,17,5,9,14,25,0,0,0,131,18,21,0,0,0/0,-
Nick Weiss,Buffalo Bandits,D,18,5,9,14,41,0,0,0,107,14,16,0,0,62/163,38%
Shawn Evans,Buffalo Bandits,F,17,28,66,94,17,0,0,0,69,56,6,0,0,0/0,-
Steve Priolo,Buffalo Bandits,D,18,11,15,26,21,0,0,0,135,16,23,0,0,0/0,-
Thomas Hoggarth,Buffalo Bandits,F,17,29,32,61,4,0,0,0,90,22,6,0,0,0/0,-
Zach Herreweyers,Buffalo Bandits,F,2,2,1,3,0,0,0,0,8,3,0,0,0,0/0,-
Zach Higgins,Buffalo Bandits,G,18,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
