Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam Burish,DAL,R,65,6,13,19,6,76,767.2769,0,2,0,0,1,82,0.07317,6,17,0.55784,2011-2012
Adam Pardy,DAL,D,36,0,3,3,-5,16,988.1666,0,0,0,0,0,29,0.0,0,3,,2011-2012
Alex Goligoski,DAL,D,71,9,21,30,0,16,1366.2816,2,7,0,0,1,140,0.06428,7,20,,2011-2012
Brenden Dillon,DAL,D,1,0,0,0,0,0,1199.0,0,0,0,0,0,6,0.0,0,0,,2011-2012
Brenden Morrow,DAL,L,57,11,15,26,1,97,1022.3157,5,2,0,0,2,88,0.125,6,19,0.4074,2011-2012
Eric Nystrom,DAL,L,74,16,5,21,-10,24,824.6081,0,0,0,0,1,102,0.15686,16,21,0.48275,2011-2012
Francis Wathier,DAL,L,1,0,0,0,0,0,325.0,0,0,0,0,0,0,,0,0,,2011-2012
Jake Dowell,DAL,C,52,2,5,7,-3,53,457.9807,0,0,0,0,0,39,0.05128,2,7,0.47715,2011-2012
Jamie Benn,DAL,L,71,26,37,63,15,55,1084.4929,2,8,1,0,7,203,0.12807,23,52,0.46205,2011-2012
Jordie Benn,DAL,D,3,0,2,2,1,0,837.3333,0,0,0,0,0,1,0.0,0,2,,2011-2012
Loui Eriksson,DAL,L,82,26,45,71,18,12,1185.7073,5,7,2,2,3,187,0.13903,19,56,0.4375,2011-2012
Mark Fistric,DAL,D,60,0,2,2,-3,41,990.5833,0,0,0,0,0,30,0.0,0,2,1.0,2011-2012
Michael Ryder,DAL,R,82,35,27,62,17,46,1042.9146,7,3,0,0,6,211,0.16587,28,52,0.47887,2011-2012
Mike Ribeiro,DAL,C,74,18,45,63,5,66,1202.8513,2,13,0,1,5,142,0.12676,16,48,0.42202,2011-2012
Nicklas Grossmann,DAL,D,74,0,11,11,5,36,1128.9324,0,0,0,0,0,56,0.0,0,11,,2011-2012
Philip Larsen,DAL,D,55,3,8,11,11,16,1077.3272,1,0,0,0,0,69,0.04347,2,10,,2011-2012
Radek Dvorak,DAL,R,73,4,17,21,-16,12,856.5753,0,0,1,0,0,83,0.04819,3,20,0.4,2011-2012
Reilly Smith,DAL,R,3,0,0,0,-3,2,504.0,0,0,0,0,0,2,0.0,0,0,1.0,2011-2012
Ryan Garbutt,DAL,C,20,2,1,3,-1,22,496.95,0,0,0,0,1,28,0.07142,2,3,0.44444,2011-2012
Scott Glennie,DAL,R,1,0,0,0,0,2,575.0,0,0,0,0,0,0,,0,0,,2011-2012
Sheldon Souray,DAL,D,64,6,15,21,11,73,1227.7656,2,4,1,0,1,179,0.03351,3,14,,2011-2012
Steve Ott,DAL,C,74,11,28,39,5,156,1100.527,4,4,0,1,2,108,0.10185,7,29,0.55489,2011-2012
Tom Wandell,DAL,C,72,6,9,15,-5,16,584.25,0,0,0,0,0,103,0.05825,6,15,0.43518,2011-2012
Tomas Vincour,DAL,C,47,4,6,10,-2,2,619.7659,0,0,0,0,1,65,0.06153,4,10,0.11111,2011-2012
Trevor Daley,DAL,D,79,4,21,25,3,42,1298.8607,1,5,0,0,2,134,0.02985,3,19,,2011-2012
Vernon Fiddler,DAL,C,82,8,13,21,-13,60,839.1097,0,0,0,0,1,123,0.06504,8,20,0.50905,2011-2012
