Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aaron Gagnon,WPG,C,7,0,0,0,-1,0,566.8571,0,0,0,0,0,6,0.0,0,0,0.45,2011-2012
Aaron Gagnon,WPG,C,7,0,0,0,-1,0,566.8571,0,0,0,0,0,6,0.0,0,0,0.45,2011-2012
Alexander Burmistrov,WPG,C,76,13,15,28,4,42,999.75,1,2,1,0,0,123,0.10569,11,24,0.43971,2011-2012
Andrew Ladd,WPG,L,82,28,22,50,-8,64,1173.9512,4,8,0,2,6,265,0.10566,24,38,0.54237,2011-2012
Antti Miettinen,WPG,R,45,5,8,13,-5,0,702.4222,1,3,0,0,0,58,0.0862,4,9,0.42857,2011-2012
Arturs Kulda,WPG,D,9,0,0,0,3,4,652.2222,0,0,0,0,0,8,0.0,0,0,,2011-2012
Arturs Kulda,WPG,D,9,0,0,0,3,4,652.2222,0,0,0,0,0,8,0.0,0,0,,2011-2012
Ben Maxwell,WPG,C,15,1,5,6,4,2,404.0,0,0,0,0,0,10,0.1,1,6,0.44067,2011-2012
Blake Wheeler,WPG,R,80,17,47,64,3,55,1144.525,6,9,0,0,3,208,0.08173,11,49,0.4,2011-2012
Brett Festerling,WPG,D,5,0,0,0,-1,2,787.0,0,0,0,0,0,2,0.0,0,0,,2011-2012
Brett MacLean,WPG,L,5,0,2,2,1,2,509.0,0,1,0,0,0,6,0.0,0,1,,2011-2012
Bryan Little,WPG,C,74,24,22,46,-11,26,1213.054,6,7,0,0,6,162,0.14814,18,32,0.4956,2011-2012
Carl Klingberg,WPG,L,6,0,0,0,-1,4,329.8333,0,0,0,0,0,7,0.0,0,0,,2011-2012
Chris Thorburn,WPG,R,72,4,7,11,-6,83,610.9444,0,0,0,0,0,69,0.05797,4,11,0.58208,2011-2012
Derek Meech,WPG,D,2,0,0,0,1,4,686.5,0,0,0,0,0,2,0.0,0,0,,2011-2012
Dustin Byfuglien,WPG,D,66,12,41,53,-8,72,1446.909,4,15,0,0,3,223,0.05381,8,33,,2011-2012
Eric Fehr,WPG,C,35,2,1,3,-6,12,581.9714,0,0,0,0,1,54,0.03703,2,3,,2011-2012
Evander Kane,WPG,L,74,30,27,57,11,53,1051.027,6,3,0,1,4,287,0.10452,24,48,0.3409,2011-2012
Grant Clitsome,WPG,D,63,4,13,17,-9,32,1020.1904,1,4,0,0,1,87,0.04597,3,11,0.0,2011-2012
Jason Jaffray,WPG,L,13,0,1,1,-1,7,390.2307,0,0,0,0,0,10,0.0,0,1,0.53333,2011-2012
Jim Slater,WPG,C,78,13,8,21,-9,42,885.782,0,0,1,0,1,118,0.11016,12,20,0.5442,2011-2012
Johnny Oduya,WPG,D,81,3,15,18,-6,33,1227.6543,0,0,0,1,1,82,0.03658,3,18,,2011-2012
Kenndal McArdle,WPG,L,9,0,0,0,-3,4,366.5555,0,0,0,0,0,3,0.0,0,0,,2011-2012
Kyle Wellwood,WPG,C,77,18,29,47,3,4,897.1428,4,6,0,1,1,93,0.19354,14,37,0.54,2011-2012
Mark Flood,WPG,D,33,3,4,7,-1,10,920.909,1,1,0,0,1,30,0.1,2,5,,2011-2012
Mark Scheifele,WPG,C,7,1,0,1,0,0,656.7142,1,0,0,0,0,5,0.2,0,0,0.35294,2011-2012
Mark Stuart,WPG,D,80,3,11,14,-4,98,1032.1125,0,0,1,0,1,60,0.05,2,13,,2011-2012
Nik Antropov,WPG,C,69,15,20,35,0,42,990.913,4,6,0,0,0,95,0.15789,11,25,0.43404,2011-2012
Patrice Cormier,WPG,C,9,0,0,0,1,0,381.8888,0,0,0,0,0,8,0.0,0,0,0.73333,2011-2012
Paul Postma,WPG,D,3,0,0,0,0,0,510.6666,0,0,0,0,0,3,0.0,0,0,,2011-2012
Randy Jones,WPG,D,39,1,1,2,4,8,888.8717,0,0,0,0,0,24,0.04166,1,2,,2011-2012
Ron Hainsey,WPG,D,56,0,10,10,9,23,1265.875,0,1,0,0,0,57,0.0,0,9,,2011-2012
Spencer Machacek,WPG,R,13,2,7,9,8,7,450.3846,0,0,0,0,0,12,0.16666,2,9,1.0,2011-2012
Tanner Glass,WPG,L,78,5,11,16,-12,73,805.0769,0,0,0,0,1,86,0.05813,5,16,0.39726,2011-2012
Tim Stapleton,WPG,C,63,11,16,27,-2,10,608.7777,4,7,0,1,3,74,0.14864,7,16,0.44907,2011-2012
Toby Enstrom,WPG,D,62,6,27,33,6,38,1430.6935,2,9,0,0,1,94,0.06382,4,22,,2011-2012
Zach Bogosian,WPG,D,65,5,25,30,-3,71,1398.9692,1,6,0,0,0,150,0.03333,4,23,,2011-2012
