Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
14,Adam Mair,MCH,22,F,27,10,9,19,48,3.0,4,1,1,0.37,0.333,0.704,78.0,12.8%
27,Andre Payette,MCH,25,F,20,3,0,3,86,2.0,0,0,0,0.15,0.0,0.15,19.0,15.8%
31,Andreas Lilja,MCH,26,D,4,0,1,1,4,1.0,0,0,0,0.0,0.25,0.25,7.0,0.0%
36,Bob Jay,MCH,36,D,4,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
11,Brad Chartrand,MCH,27,F,22,10,12,22,31,2.0,2,3,0,0.455,0.545,1.0,64.0,15.6%
28,Brendan Brooks,MCH,23,F,9,0,2,2,10,0.0,0,0,0,0.0,0.222,0.222,5.0,0.0%
17,Brett Hauer,MCH,30,D,29,2,11,13,38,-11.0,1,0,0,0.069,0.379,0.448,79.0,2.5%
26,Chris Aldous,MCH,26,D,34,0,4,4,14,3.0,0,0,0,0.0,0.118,0.118,27.0,0.0%
12,Chris Schmidt,MCH,25,F,62,9,12,21,43,9.0,0,0,1,0.145,0.194,0.339,92.0,9.8%
22,Dan Riva,MCH,26,F,29,4,1,5,8,2.0,0,0,0,0.138,0.034,0.172,32.0,12.5%
7,Dane Jackson,MCH,31,F,76,16,21,37,93,7.0,4,2,3,0.211,0.276,0.487,137.0,11.7%
3,Derek Bekar,MCH,26,F,74,27,20,47,42,4.0,4,4,4,0.365,0.27,0.635,230.0,11.7%
1,Eric Healey,MCH,26,F,65,24,34,58,45,-2.0,6,0,3,0.369,0.523,0.892,146.0,16.4%
24,Greg Phillips,MCH,23,F,10,3,1,4,18,1.0,1,0,1,0.3,0.1,0.4,18.0,16.7%
37,Hubie McDonough,MCH,38,F,5,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
6,Jaroslav Bedn�r,MCH,25,F,48,16,21,37,16,16.0,3,0,4,0.333,0.438,0.771,126.0,12.7%
10,Jason Holland,MCH,25,D,65,9,18,27,39,2.0,2,1,1,0.138,0.277,0.415,120.0,7.5%
15,Jerred Smithson,MCH,22,F,78,5,13,18,45,-8.0,0,0,1,0.064,0.167,0.231,65.0,7.7%
2,Joe Corvo,MCH,24,D,80,13,37,50,30,6.0,7,0,1,0.163,0.463,0.625,234.0,5.6%
25,Joe Rullier,MCH,21,D,62,2,2,4,133,11.0,0,0,1,0.032,0.032,0.065,71.0,2.8%
23,Kip Brennan,MCH,21,F,44,4,1,5,269,-2.0,0,0,1,0.091,0.023,0.114,24.0,16.7%
30,Lorne Toews,MCH,28,F,1,0,1,1,0,1.0,0,0,0,0.0,1.0,1.0,2.0,0.0%
29,Marcel Cousineau,MCH,28,G,28,0,2,2,16,,0,0,0,0.0,0.071,0.071,,
34,Mike Pomichter,MCH,28,F,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
16,Mike Pudlick,MCH,23,D,64,9,6,15,42,-13.0,6,0,2,0.141,0.094,0.234,134.0,6.7%
20,Nate Miller,MCH,25,F,58,2,8,10,34,-11.0,0,0,1,0.034,0.138,0.172,61.0,3.3%
19,Randy Robitaille,MCH,26,F,6,7,3,10,0,1.0,2,0,0,1.167,0.5,1.667,36.0,19.4%
21,Rich Brennan,MCH,29,D,16,2,5,7,6,-3.0,2,0,1,0.125,0.313,0.438,52.0,3.9%
18,Richard Seeley,MCH,22,D,61,2,10,12,78,5.0,0,0,1,0.033,0.164,0.197,81.0,2.5%
8,Robert Valicevic,MCH,30,F,59,11,23,34,25,-2.0,4,0,3,0.186,0.39,0.576,113.0,9.7%
32,Ryan Flinn,MCH,21,F,37,0,1,1,113,-6.0,0,0,0,0.0,0.027,0.027,26.0,0.0%
5,Scott Thomas,MCH,31,F,56,14,29,43,6,-1.0,5,0,3,0.25,0.518,0.768,115.0,12.2%
35,Simon Tremblay,MCH,23,D,2,0,0,0,0,2.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
38,Stephane Fiset,MCH,31,G,23,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
9,Steve Kelly,MCH,25,F,49,10,21,31,88,-1.0,2,3,0,0.204,0.429,0.633,95.0,10.5%
4,Ted Donato,MCH,32,F,36,18,25,43,19,2.0,7,2,5,0.5,0.694,1.194,80.0,22.5%
13,Tomas Zizka,MCH,22,D,58,4,17,21,22,4.0,2,1,0,0.069,0.293,0.362,122.0,3.3%
33,Travis Scott,MCH,26,G,39,0,1,1,18,,0,0,0,0.0,0.026,0.026,,
