Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
20,Andrei Markov,QUE,23,D,12,4,6,10,7,14.0,1,0,0,0.333,0.5,0.833,30.0,13.3%
13,Arron Asham,QUE,23,F,24,9,14,23,35,1.0,2,0,2,0.375,0.583,0.958,61.0,14.8%
9,Benoit Gratton,QUE,25,F,35,10,19,29,70,-5.0,2,0,1,0.286,0.543,0.829,83.0,12.1%
2,Craig Darby,QUE,29,F,66,16,55,71,18,21.0,4,0,3,0.242,0.833,1.076,143.0,11.2%
26,David Cornacchia,QUE,21,D,15,0,4,4,6,5.0,0,0,0,0.0,0.267,0.267,3.0,0.0%
4,Eric Chouinard,QUE,21,F,65,19,23,42,18,-7.0,1,0,3,0.292,0.354,0.646,171.0,11.1%
1,Eric Landry,QUE,26,F,63,32,43,75,125,13.0,6,2,4,0.508,0.683,1.19,200.0,16.0%
5,Francis Belanger,QUE,23,F,69,15,26,41,165,-1.0,4,0,2,0.217,0.377,0.594,148.0,10.1%
14,Francis Bouillon,QUE,26,D,38,8,14,22,30,2.0,4,0,2,0.211,0.368,0.579,77.0,10.4%
18,Francois Beauchemin,QUE,21,D,56,8,11,19,88,-11.0,3,0,2,0.143,0.196,0.339,99.0,8.1%
21,Gennady Razin,QUE,23,D,75,2,7,9,14,3.0,0,0,0,0.027,0.093,0.12,97.0,2.1%
27,Gino Odjick,QUE,31,F,13,2,1,3,40,-4.0,0,0,1,0.154,0.077,0.231,21.0,9.5%
32,Jacques Lariviere,QUE,22,F,4,0,0,0,25,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
3,Jason Ward,QUE,22,F,78,24,33,57,128,0.0,4,1,1,0.308,0.423,0.731,201.0,11.9%
25,Jayme Filipowicz,QUE,25,D,63,0,7,7,107,-5.0,0,0,0,0.0,0.111,0.111,46.0,0.0%
34,Jerome Marois,QUE,20,F,10,0,0,0,2,0.0,0,0,0,0.0,0.0,0.0,5.0,0.0%
28,Jonathan Delisle,QUE,24,F,24,0,3,3,37,-4.0,0,0,0,0.0,0.125,0.125,25.0,0.0%
33,Louie Debrusk,QUE,30,F,9,0,0,0,44,-3.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
36,Luc Belanger,QUE,26,G,19,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
19,Marc-Andre Thinel,QUE,20,F,73,6,4,10,8,-3.0,0,0,2,0.082,0.055,0.137,41.0,14.6%
6,Marcel Hossa,QUE,20,F,50,17,15,32,24,-5.0,4,0,2,0.34,0.3,0.64,120.0,14.2%
15,Martti J�rventie,QUE,25,D,59,7,14,21,18,-11.0,3,0,0,0.119,0.237,0.356,96.0,7.3%
30,Mathieu Garon,QUE,23,G,50,0,1,1,6,,0,0,0,0.0,0.02,0.02,,
22,Matt O'Dette,QUE,26,D,48,7,1,8,136,1.0,0,0,0,0.146,0.021,0.167,47.0,14.9%
16,Matthieu Descoteaux,QUE,24,D,65,6,14,20,34,-16.0,6,0,2,0.092,0.215,0.308,121.0,5.0%
10,Michael Ryder,QUE,21,F,50,11,17,28,9,17.0,0,0,0,0.22,0.34,0.56,81.0,13.6%
12,Mike Ribeiro,QUE,21,F,23,9,14,23,36,7.0,2,2,0,0.391,0.609,1.0,57.0,15.8%
31,Patrick Couture,QUE,23,G,3,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
17,Patrick Poulin,QUE,28,F,31,12,7,19,6,-12.0,5,0,3,0.387,0.226,0.613,83.0,14.5%
29,Patrick Traverse,QUE,27,D,4,0,2,2,4,-4.0,0,0,0,0.0,0.5,0.5,6.0,0.0%
8,Pierre Sevigny,QUE,30,F,66,13,17,30,76,-4.0,2,0,2,0.197,0.258,0.455,79.0,16.5%
23,Remi Royer,QUE,23,D,24,1,7,8,78,11.0,1,0,0,0.042,0.292,0.333,30.0,3.3%
7,Ron Hainsey,QUE,20,D,63,7,24,31,26,16.0,4,0,2,0.111,0.381,0.492,126.0,5.6%
24,Timo Vertala,QUE,23,F,30,4,3,7,14,-4.0,1,2,0,0.133,0.1,0.233,33.0,12.1%
35,Vadim Tarasov,QUE,25,G,14,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
11,Xavier Delisle,QUE,24,F,50,8,17,25,19,-4.0,1,1,1,0.16,0.34,0.5,84.0,9.5%
