Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
35,Alain St. Hilaire,PHI,26,F,2,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
33,Andreas Moborg,PHI,24,D,1,0,0,0,2,-3.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
32,Ben Stafford,PHI,23,F,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
10,Brad Tiley,PHI,30,D,56,6,15,21,14,-8.0,3,0,2,0.107,0.268,0.375,119.0,5.0%
13,Bruno St. Jacques,PHI,21,D,55,3,11,14,59,2.0,1,0,1,0.055,0.2,0.255,87.0,3.5%
38,Corey Hirsch,PHI,29,G,5,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
24,Craig Brunel,PHI,22,F,43,1,2,3,213,0.0,0,0,0,0.023,0.047,0.07,14.0,7.1%
37,Dan Murphy,PHI,27,G,4,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
12,Dan Peters,PHI,24,D,66,6,12,18,91,2.0,2,0,0,0.091,0.182,0.273,92.0,6.5%
23,David Harlock,PHI,30,D,11,0,4,4,14,-2.0,0,0,0,0.0,0.364,0.364,21.0,0.0%
36,Eric Betournay,PHI,20,F,3,0,0,0,2,-1.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
22,Francis Lessard,PHI,22,F,60,0,6,6,251,-6.0,0,0,0,0.0,0.1,0.1,48.0,0.0%
15,Greg Koehler,PHI,26,F,22,8,4,12,34,-7.0,5,0,3,0.364,0.182,0.545,57.0,14.0%
7,Guillaume Lefebvre,PHI,20,F,78,19,15,34,111,12.0,1,3,2,0.244,0.192,0.436,131.0,14.5%
28,Ian Forbes,PHI,21,D,18,1,0,1,50,-4.0,0,0,0,0.056,0.0,0.056,10.0,10.0%
16,James Chalmers,PHI,24,F,61,3,8,11,67,1.0,0,0,0,0.049,0.131,0.18,46.0,6.5%
17,Jarrod Skalde,PHI,30,F,16,4,4,8,23,-7.0,1,0,0,0.25,0.25,0.5,41.0,9.8%
39,Jason Beckett,PHI,21,D,9,0,0,0,11,-2.0,0,0,0,0.0,0.0,0.0,7.0,0.0%
18,Jesse Boulerice,PHI,23,F,41,2,5,7,204,1.0,0,0,0,0.049,0.122,0.171,42.0,4.8%
14,Jim Vandermeer,PHI,21,D,74,1,13,14,88,-8.0,0,0,0,0.014,0.176,0.189,107.0,0.9%
21,Joe Dipenta,PHI,22,D,61,2,4,6,71,7.0,0,0,0,0.033,0.066,0.098,54.0,3.7%
2,John Slaney,PHI,29,D,64,20,39,59,26,12.0,9,1,6,0.313,0.609,0.922,185.0,10.8%
34,Kam White,PHI,25,D,2,0,0,0,14,-1.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
4,Kirby Law,PHI,24,F,71,18,24,42,102,-14.0,8,0,3,0.254,0.338,0.592,162.0,11.1%
26,Kristi�n Kudroc,PHI,20,D,10,0,3,3,14,-5.0,0,0,0,0.0,0.3,0.3,7.0,0.0%
3,Mark Freer,PHI,33,F,80,15,36,51,32,6.0,2,1,2,0.188,0.45,0.638,145.0,10.3%
1,Mark Greig,PHI,31,F,66,22,37,59,105,-2.0,7,2,3,0.333,0.561,0.894,219.0,10.1%
25,Marty Murray,PHI,26,F,3,0,3,3,2,-1.0,0,0,0,0.0,1.0,1.0,5.0,0.0%
31,Maxime Ouellet,PHI,20,G,41,0,1,1,0,,0,0,0,0.0,0.024,0.024,,
11,Mike Lephart,PHI,24,F,43,10,8,18,18,-5.0,2,0,4,0.233,0.186,0.419,66.0,15.2%
9,Mike Watt,PHI,25,F,53,11,13,24,38,-11.0,2,0,2,0.208,0.245,0.453,79.0,13.9%
40,Neil Little,PHI,30,G,35,0,0,0,6,,0,0,0,0.0,0.0,0.0,,
6,Pavel Brendl,PHI,20,F,64,15,22,37,22,-15.0,7,0,2,0.234,0.344,0.578,144.0,10.4%
20,Pete Vandermeer,PHI,26,F,61,5,1,6,313,-2.0,1,0,1,0.082,0.016,0.098,67.0,7.5%
19,Petr Hub�cek,PHI,22,F,22,1,6,7,8,4.0,0,0,0,0.045,0.273,0.318,15.0,6.7%
29,Randy Perry,PHI,25,D,3,0,1,1,0,-2.0,0,0,0,0.0,0.333,0.333,2.0,0.0%
30,Todd Fedoruk,PHI,22,F,7,0,1,1,54,-3.0,0,0,0,0.0,0.143,0.143,4.0,0.0%
8,Tomas Divisek,PHI,22,F,65,13,18,31,54,-15.0,4,0,0,0.2,0.277,0.477,122.0,10.7%
5,V�clav Pletka,PHI,22,F,61,20,19,39,43,-11.0,10,0,2,0.328,0.311,0.639,108.0,18.5%
27,Yves Sarault,PHI,29,F,7,0,2,2,9,3.0,0,0,0,0.0,0.286,0.286,12.0,0.0%
