Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Andy Ogilvie,Buffalo Bandits,,7,3,12,15,16,0,0,0,69,0,0,0,0,1/1,100%
Bob Henry,Buffalo Bandits,,8,0,0,0,15,0,0,0,14,0,0,0,0,0/0,-
Chris Langdale,Buffalo Bandits,,16,3,14,17,31,0,0,0,60,0,0,0,0,9/24,38%
Chris Seller,Buffalo Bandits,,15,5,8,13,4,0,0,0,60,0,0,0,0,0/0,-
Jamie Hackel,Buffalo Bandits,,10,1,0,1,23,0,0,0,20,0,0,0,0,0/0,-
John Tavares,Buffalo Bandits,,16,42,46,88,12,0,0,0,145,0,0,0,0,0/0,-
Kevin Howard,Buffalo Bandits,,5,1,3,4,2,0,0,0,10,0,0,0,0,0/0,-
Kyle Couling,Buffalo Bandits,,16,4,15,19,34,0,0,0,94,0,0,0,0,0/1,-
Marc Landriault,Buffalo Bandits,,1,2,4,6,0,0,0,0,4,0,0,0,0,0/0,-
Mike Accursi,Buffalo Bandits,,16,26,20,46,20,0,0,0,96,0,0,0,0,70/141,50%
Pat Maddalena,Buffalo Bandits,,15,22,14,36,2,0,0,0,52,0,0,0,0,0/0,-
Pat McCready,Buffalo Bandits,,16,16,24,40,13,0,0,0,173,0,0,0,0,0/1,-
Peter Tavares,Buffalo Bandits,,1,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Randy Fraser,Buffalo Bandits,,4,1,1,2,4,0,0,0,16,0,0,0,0,21/44,48%
Randy Mearns,Buffalo Bandits,,15,14,24,38,4,0,0,0,66,0,0,0,0,0/0,-
Rich Kilgour,Buffalo Bandits,,15,6,22,28,29,0,0,0,53,0,0,0,0,10/23,43%
Ryan Powell,Buffalo Bandits,,11,13,13,26,5,0,0,0,52,0,0,0,0,0/0,-
Steve Dietrich,Buffalo Bandits,G,15,0,12,12,0,0,0,0,156,0,0,0,0,0/0,-
