Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Andrew Turner,Rochester Knighthawks,,16,2,8,10,51,0,0,0,87,0,0,0,0,0/0,-
Casey Zaph,Rochester Knighthawks,,16,5,10,15,53,0,0,0,102,0,0,0,0,2/6,33%
Chris Schiller,Rochester Knighthawks,,1,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Cory Bomberry,Rochester Knighthawks,,16,22,45,67,12,0,0,0,104,0,0,0,0,102/213,48%
Curt Malawsky,Rochester Knighthawks,,16,31,29,60,19,0,0,0,58,0,0,0,0,0/0,-
D'Arcy Sweet,Rochester Knighthawks,,16,18,19,37,12,0,0,0,122,0,0,0,0,1/1,100%
Derek Malawsky,Rochester Knighthawks,,15,25,47,72,24,0,0,0,90,0,0,0,0,0/0,-
Duane Jacobs,Rochester Knighthawks,,15,20,25,45,22,0,0,0,52,0,0,0,0,0/0,-
Jeremy Hollenbeck,Rochester Knighthawks,,14,8,11,19,6,0,0,0,69,0,0,0,0,4/10,40%
John Grant Jr.,Rochester Knighthawks,,16,52,53,105,38,0,0,0,102,0,0,0,0,0/0,-
Marshall Abrams,Rochester Knighthawks,,14,5,14,19,21,0,0,0,64,0,0,0,0,0/0,-
Mike Hasen,Rochester Knighthawks,,16,1,11,12,30,0,0,0,110,0,0,0,0,0/0,-
Pat Campbell,Rochester Knighthawks,G,6,0,4,4,17,0,0,0,34,0,0,0,0,0/0,-
Pat Cougevan,Rochester Knighthawks,,16,1,1,2,12,0,0,0,45,0,0,0,0,0/1,-
Pat O'Toole,Rochester Knighthawks,G,16,1,15,16,0,0,0,0,116,0,0,0,0,0/0,-
Regy Thorpe,Rochester Knighthawks,,13,0,6,6,39,0,0,0,79,0,0,0,0,73/153,48%
Rodney Tapp,Rochester Knighthawks,,3,1,1,2,2,0,0,0,15,0,0,0,0,42/83,51%
Shawn Williams,Rochester Knighthawks,,16,40,35,75,4,0,0,0,68,0,0,0,0,0/0,-
Teddy Jenner,Rochester Knighthawks,,4,7,4,11,0,0,0,0,13,0,0,0,0,0/0,-
Tim Burke,Rochester Knighthawks,,2,0,0,0,0,0,0,0,3,0,0,0,0,0/0,-
Tim Soudan,Rochester Knighthawks,,16,19,25,44,16,0,0,0,98,0,0,0,0,22/45,49%
