Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Michael Jordan,60,53.0,34.9,22.9,0.8,4.8,5.7,5.2,1.4,0.4,2.7,2.0,1.9,9.2,22.1,41.6,0.2,0.9,18.9,4.4,5.6,79.0,9.0,21.2,42.6,1.039,0.42,G,False
Richard Hamilton,63,57.0,35.0,20.0,1.2,2.3,3.4,2.7,0.6,0.2,2.1,2.2,1.3,7.5,17.2,43.5,0.3,0.7,38.1,4.8,5.3,89.0,7.2,16.5,43.8,1.162,0.44,SG,False
Chris Whitney,82,81.0,26.5,10.2,0.1,1.7,1.9,3.8,0.9,0.1,1.0,2.2,3.7,3.3,8.0,41.8,1.6,3.9,40.6,1.9,2.1,88.0,1.7,4.1,42.9,1.27,0.52,PG,False
Courtney Alexander,56,28.0,23.7,9.8,0.8,1.9,2.6,1.5,0.6,0.1,1.1,2.0,1.4,4.0,8.5,47.0,0.1,0.3,27.8,1.8,2.2,81.0,3.9,8.1,47.8,1.158,0.48,SG,False
Tyronn Lue,71,0.0,20.5,7.8,0.2,1.5,1.7,3.5,0.7,0.0,1.4,1.7,2.6,3.1,7.3,42.7,0.9,2.0,44.7,0.7,0.9,76.2,2.2,5.3,42.0,1.067,0.49,PG,False
Hubert Davis,51,17.0,24.1,7.2,0.1,1.4,1.5,2.1,0.5,0.1,0.9,1.1,2.4,2.9,6.4,44.8,1.1,2.5,45.2,0.3,0.4,76.2,1.7,3.9,44.5,1.12,0.54,SG,False
Christian Laettner,57,48.0,25.3,7.1,1.3,4.0,5.3,2.6,1.1,0.4,1.5,2.3,1.8,2.9,6.4,46.4,0.0,0.2,20.0,1.2,1.3,86.8,2.9,6.2,47.2,1.116,0.47,PF,False
Popeye Jones,79,40.0,24.3,7.0,2.9,4.4,7.3,1.6,0.6,0.2,1.1,2.6,1.4,2.8,6.4,43.7,0.1,0.1,36.4,1.3,1.6,81.5,2.8,6.3,43.9,1.091,0.44,PF,False
Tyrone Nesby,70,9.0,21.4,6.3,1.5,3.0,4.5,1.3,0.9,0.3,0.7,2.3,1.9,2.6,6.0,43.5,0.2,0.7,27.7,0.9,1.3,68.8,2.4,5.3,45.5,1.052,0.45,F,False
Jahidi White,71,69.0,19.0,5.4,2.2,4.0,6.3,0.2,0.4,1.1,0.9,2.3,0.3,2.1,3.9,53.8,0.0,0.0,0.0,1.2,2.2,53.9,2.1,3.9,53.8,1.373,0.54,C,False
Brendan Haywood,62,2.0,20.4,5.1,2.3,2.9,5.2,0.5,0.3,1.5,0.8,2.5,0.6,1.8,3.6,49.3,0.0,0.0,0.0,1.6,2.6,60.6,1.8,3.6,49.3,1.425,0.49,C,False
Kwame Brown,57,3.0,14.3,4.5,1.1,2.4,3.5,0.8,0.3,0.5,0.8,1.8,1.0,1.6,4.3,38.7,0.0,0.0,0.0,1.2,1.7,70.7,1.6,4.2,38.8,1.062,0.39,C,False
Etan Thomas,47,0.0,13.1,4.3,1.2,2.7,3.9,0.1,0.4,0.7,0.6,1.6,0.2,1.7,3.2,53.6,0.0,0.0,0.0,0.9,1.6,55.4,1.7,3.2,53.6,1.344,0.54,C,False
Bobby Simmons,30,3.0,11.4,3.7,0.8,0.9,1.7,0.6,0.4,0.2,0.5,1.0,1.2,1.4,3.2,45.3,0.1,0.5,28.6,0.7,1.0,73.3,1.3,2.7,48.1,1.179,0.47,SF,False
Total,82,,,92.8,12.9,29.2,42.0,20.9,7.0,4.3,13.0,21.5,1.6,35.8,81.3,44.1,3.7,9.6,38.8,17.4,22.8,76.5,32.1,71.7,44.8,1.142,0.46,Total,False
