Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Bill Guerin,SJS,R,9,0,2,2,-3,12,1025.5555,0,1,0,0,0,22,0.0,0,1,0.5,2006-2007
Bill Guerin,SJS,R,9,0,2,2,-3,12,1025.5555,0,1,0,0,0,22,0.0,0,1,0.5,2006-2007
Bill Guerin,SJS,R,77,36,20,56,10,66,1019.922,9,7,0,2,7,225,0.16,27,40,0.5,2006-2007
Christian Ehrhoff,SJS,D,93,10,25,35,9,69,1108.7419,6,12,0,0,2,176,0.05681,4,17,0.0,2006-2007
Craig Rivet,SJS,D,11,2,3,5,-5,18,1518.0,1,1,0,0,0,21,0.09523,1,3,,2006-2007
Craig Rivet,SJS,D,71,7,17,24,1,69,1298.9859,2,9,0,0,0,89,0.07865,5,12,,2006-2007
Curtis Brown,SJS,C,89,8,14,22,-1,58,782.6067,0,1,2,1,3,94,0.0851,6,18,0.50894,2006-2007
Douglas Murray,SJS,D,35,0,3,3,0,31,645.5142,0,1,0,0,0,18,0.0,0,2,,2006-2007
Joe Pavelski,SJS,C,52,15,14,29,6,18,869.8653,5,6,0,0,3,117,0.1282,10,18,0.48711,2006-2007
Joe Thornton,SJS,C,93,23,102,125,26,54,1230.6989,10,45,0,0,5,236,0.09745,13,70,0.5063,2006-2007
Jonathan Cheechoo,SJS,R,87,40,35,75,12,75,1044.839,16,15,0,0,6,277,0.1444,24,44,0.3125,2006-2007
Josh Gorges,SJS,D,54,1,3,4,-4,26,1026.3888,0,2,0,0,0,40,0.025,1,2,,2006-2007
Kyle McLaren,SJS,D,78,5,16,21,8,71,1296.6025,1,2,0,0,0,50,0.1,4,18,,2006-2007
Marc-Edouard Vlasic,SJS,D,92,3,24,27,18,20,1336.6413,2,10,0,0,0,69,0.04347,1,14,,2006-2007
Marc-Edouard Vlasic,SJS,D,92,3,24,27,18,20,1336.6413,2,10,0,0,0,69,0.04347,1,14,,2006-2007
Marcel Goc,SJS,C,89,7,9,16,1,28,741.6629,0,0,1,0,0,112,0.0625,6,15,0.55766,2006-2007
Mark Bell,SJS,C,75,11,10,21,-11,85,768.6266,3,4,0,0,2,118,0.09322,8,14,0.48623,2006-2007
Mark Smith,SJS,C,44,3,10,13,-4,46,616.5909,2,2,0,0,0,45,0.06666,1,9,0.59493,2006-2007
Mathieu Darche,SJS,L,2,0,0,0,0,0,553.0,0,0,0,0,0,3,0.0,0,0,,2006-2007
Matt Carle,SJS,D,88,13,34,47,12,30,1063.75,9,18,0,0,2,123,0.10569,4,20,0.0,2006-2007
Mike Grier,SJS,R,92,18,19,37,-4,70,992.2717,2,1,3,0,1,156,0.11538,13,31,0.44,2006-2007
Milan Michalek,SJS,L,89,30,42,72,20,40,1021.0112,11,15,0,0,10,218,0.13761,19,45,0.2,2006-2007
Patrick Marleau,SJS,C,88,35,49,84,4,35,1116.7272,15,24,0,0,10,208,0.16826,20,45,0.50314,2006-2007
Patrick Rissmiller,SJS,L,90,8,18,26,2,22,733.6111,1,2,0,1,1,118,0.06779,7,22,0.31034,2006-2007
Ryane Clowe,SJS,L,69,20,20,40,2,95,811.4057,4,5,0,0,4,107,0.18691,16,31,0.42857,2006-2007
Scott Hannan,SJS,D,90,4,22,26,5,71,1361.2333,0,5,1,0,1,85,0.04705,3,20,,2006-2007
Scott Parker,SJS,R,21,1,1,2,0,28,318.619,0,0,0,0,0,5,0.2,1,2,0.0,2006-2007
Steve Bernier,SJS,R,73,15,17,32,7,31,788.1643,6,8,0,0,4,119,0.12605,9,18,0.27777,2006-2007
Ville Nieminen,SJS,L,44,1,1,2,-8,43,527.3863,0,0,0,0,0,43,0.02325,1,2,,2006-2007
