Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aaron Johnson,CBJ,D,61,3,7,10,-9,38,763.6393,0,1,0,0,0,52,0.05769,3,9,,2006-2007
Adam Foote,CBJ,D,59,3,9,12,-17,71,1484.2033,2,5,0,0,0,78,0.03846,1,5,,2006-2007
Alexander Svitov,CBJ,C,76,7,11,18,-10,145,826.9342,1,3,0,0,2,83,0.08433,6,14,0.50862,2006-2007
Alexandre Picard,CBJ,L,23,0,1,1,-3,6,469.4347,0,1,0,0,0,20,0.0,0,0,,2006-2007
Anders Eriksson,CBJ,D,79,0,23,23,12,46,1212.1645,0,8,0,0,0,78,0.0,0,14,1.0,2006-2007
Anson Carter,CBJ,R,64,11,17,28,-4,18,844.5,4,4,0,0,1,70,0.15714,7,20,0.5119,2006-2007
Bryan Berard,CBJ,D,11,0,3,3,-4,8,1137.8181,0,1,0,0,0,22,0.0,0,2,,2006-2007
Curtis Glencross,CBJ,L,9,1,0,1,-5,2,549.4444,0,0,0,0,0,8,0.125,1,1,0.0,2006-2007
Dan Fritsche,CBJ,C,59,12,15,27,3,35,842.1186,5,3,1,0,4,81,0.14814,6,18,0.49324,2006-2007
David Vyborny,CBJ,R,82,16,48,64,6,60,1220.2682,6,21,0,2,2,158,0.10126,10,37,0.37918,2006-2007
Duvie Westcott,CBJ,D,23,4,6,10,-13,18,1328.9565,2,4,0,0,1,34,0.11764,2,4,,2006-2007
Freddy Modin,CBJ,L,79,22,20,42,-3,50,1146.6455,6,6,0,0,4,220,0.1,16,30,0.46456,2006-2007
Geoff Platt,CBJ,C,26,4,5,9,1,10,603.6923,0,1,0,0,0,40,0.1,4,8,0.56547,2006-2007
Gilbert Brule,CBJ,C,78,9,10,19,-21,28,638.8076,3,4,0,0,0,98,0.09183,6,12,0.45895,2006-2007
Jaroslav Balastik,CBJ,L,8,1,1,2,-3,4,490.25,1,0,0,0,0,6,0.16666,0,1,,2006-2007
Jaroslav Balastik,CBJ,L,8,1,1,2,-3,4,490.25,1,0,0,0,0,6,0.16666,0,1,,2006-2007
Jason Chimera,CBJ,L,82,15,21,36,2,91,922.2439,2,2,2,1,2,151,0.09933,11,30,0.36842,2006-2007
Joakim Lindstrom,CBJ,C,9,1,0,1,-3,4,507.8888,0,0,0,0,0,9,0.11111,1,1,,2006-2007
Joe Motzko,CBJ,R,7,1,0,1,0,0,386.5714,0,0,0,0,0,10,0.1,1,1,0.0,2006-2007
Manny Malhotra,CBJ,C,82,9,16,25,-8,76,888.2682,2,0,0,0,3,109,0.08256,7,23,0.55102,2006-2007
Marc Methot,CBJ,D,20,0,4,4,5,12,877.55,0,0,0,0,0,11,0.0,0,4,,2006-2007
Mark Hartigan,CBJ,C,12,1,2,3,1,6,646.0833,1,2,0,0,0,15,0.06666,0,0,0.41509,2006-2007
Nikolay Zherdev,CBJ,R,71,10,22,32,-19,26,973.2112,3,9,0,0,2,164,0.06097,7,20,0.23529,2006-2007
Ole-Kristian Tollefsen,CBJ,D,70,2,3,5,2,123,853.9428,1,0,0,0,0,39,0.05128,1,4,,2006-2007
Rick Nash,CBJ,L,75,27,30,57,-8,73,1151.7333,9,13,1,1,5,228,0.11842,17,32,0.42657,2006-2007
Ron Hainsey,CBJ,D,80,9,25,34,-19,69,1373.375,7,16,0,0,0,136,0.06617,2,11,0.5,2006-2007
Rostislav Klesla,CBJ,D,75,9,13,22,-13,105,1374.4533,2,3,0,0,0,159,0.0566,7,17,,2006-2007
Sergei Fedorov,CBJ,C,73,18,24,42,-7,56,1196.2876,7,11,2,0,2,163,0.11042,9,20,0.52352,2006-2007
Steven Goertzen,CBJ,R,7,0,0,0,0,10,321.0,0,0,0,0,0,1,0.0,0,0,,2006-2007
